"YYYYMM","Natural gas","Oil","Others"
198602,0.377820,,
198603,2.609025,0.146448,
198604,1.275579,0.256572,
198605,9.900260,1.195020,
198606,7.096860,1.025460,
198607,11.185034,1.431432,
198608,9.826893,1.423980,
198609,9.350784,1.273680,
198610,12.281660,1.582056,
198611,10.910646,1.455768,
198612,11.894372,1.568232,
198701,13.171990,1.673172,
198702,11.886505,1.595844,
198703,13.185997,1.892376,
198704,12.983228,1.820052,
198705,13.700771,1.872072,
198706,12.350153,0.623772,
198707,13.045004,1.802700,
198708,5.151005,0.763704,
198709,12.462154,1.535148,
198710,12.668854,1.686456,
198711,13.251037,1.705500,
198712,13.117426,1.742256,
198801,13.305294,1.773072,
198802,11.272150,1.640988,
198803,11.935358,1.680192,
198804,12.189917,1.738116,
198805,11.715246,1.738440,
198806,12.197392,1.651212,
198807,13.326119,1.935900,
198808,12.642909,1.750608,
198809,11.802941,1.642608,
198810,12.813474,1.792980,
198811,12.807221,1.753596,
198812,13.302477,1.717992,
198901,13.551995,1.786860,
198902,12.526901,1.731492,
198903,12.128318,1.709892,
198904,10.472195,1.458720,
198905,10.732267,1.479924,
198906,10.029132,0.466524,
198907,9.807739,1.031796,
198908,10.094332,1.402308,
198909,12.205991,1.555344,
198910,11.756259,1.506024,
198911,11.990944,1.438164,
198912,13.068214,1.410228,
199001,12.887881,1.577412,
199002,11.728591,1.649520,
199003,11.375161,1.583532,
199004,10.808513,1.534572,
199005,10.418451,1.305144,
199006,8.732503,1.116036,
199007,9.320263,1.066068,
199008,11.978413,1.614564,
199009,11.895934,1.756440,
199010,13.245710,1.620972,
199011,12.813938,1.660248,
199012,13.316484,1.679184,
199101,9.662513,0.954252,
199102,12.205738,1.126404,
199103,15.140281,2.147220,
199104,12.756274,1.685376,
199105,14.566793,1.964268,
199106,12.076423,1.740816,
199107,12.532904,1.526292,
199108,2.889980,0.479772,
199109,11.021157,1.398960,
199110,13.358611,1.640628,
199111,12.838114,1.582920,
199112,13.095508,1.631016,
199201,13.553322,1.658700,
199202,12.220974,1.641420,
199203,12.937000,1.601388,
199204,10.961132,1.311588,
199205,11.847489,1.409328,
199206,10.993524,1.338372,
199207,10.667934,1.419408,
199208,12.599617,1.593468,
199209,11.068770,1.318572,
199210,13.075237,1.500048,
199211,12.903972,1.353096,
199212,13.363550,1.542816,
199301,14.125428,1.681236,
199302,12.453632,1.318176,
199303,10.807840,0.536436,
199304,10.374097,1.160100,
199305,11.228184,1.641312,
199306,12.421484,1.710576,
199307,9.247674,1.375344,
199308,6.696178,0.659880,
199309,13.941457,1.823040,
199310,14.857256,1.787760,
199311,15.355037,1.948788,
199312,14.383813,1.811160,
199401,14.125429,1.735164,
199402,12.666382,1.629936,
199403,10.832173,1.686924,
199404,10.376735,1.485684,
199405,11.204580,1.104840,
199406,12.417358,1.073268,
199407,9.259706,1.104120,
199408,5.975815,0.548748,
199409,9.656528,1.151244,
199410,12.466076,1.292796,
199411,13.934881,1.455876,
199412,14.368563,1.726704,
199501,13.906245,1.959444,
199502,11.513512,1.714716,
199503,12.108680,1.485324,
199504,12.119356,1.378728,
199505,11.920933,1.212912,
199506,10.006680,1.030536,
199507,10.747311,0.953532,
199508,12.315388,1.194084,
199509,12.213375,1.263816,
199510,7.084247,1.038600,
199511,12.793544,1.652724,
199512,17.246869,1.885752,
199601,17.429119,2.039328,
199602,15.038664,1.889028,
199603,17.603957,2.046528,
199604,16.645588,2.024676,
199605,14.613809,1.691028,
199606,15.806976,1.676988,
199607,15.982128,2.023632,
199608,16.422293,2.010816,
199609,17.255556,1.859436,
199610,15.560148,1.843092,
199611,13.893713,1.722852,
199612,13.984553,1.756080,
199701,14.754962,1.705428,
199702,12.584794,1.662048,
199703,13.226610,1.924452,
199704,6.227010,0.927468,
199705,5.957787,0.863532,
199706,7.287768,1.015704,
199707,10.178099,1.272024,
199708,9.953045,1.313064,
199709,6.843740,1.161504,
199710,8.043768,0.887364,
199711,7.979864,0.923040,
199712,8.555006,0.998856,
199801,6.898828,0.959868,
199802,6.358315,0.879120,
199803,6.247197,0.840168,
199804,3.979496,0.584928,
199805,3.115225,0.567180,
199806,4.674922,0.541944,
199807,4.140156,0.591516,
199808,2.298800,0.258048,
199809,4.372802,0.450648,
199810,3.901037,0.535752,
199811,4.586864,0.577908,
199812,5.009926,0.560088,
199901,5.192649,0.544572,
199902,3.616808,0.464796,
199903,3.900381,0.481860,
199904,4.351538,0.511596,
199905,4.319133,0.548496,
199906,3.272691,0.484956,
199907,3.314602,0.419184,
199908,3.326327,0.422208,
199909,3.002140,0.366444,
199910,0,,
199911,0,,
199912,0,,
200001,0,,
200002,0,,
200003,0,,
200004,0,,
200005,0,,
200006,0,,
200007,0,,
200008,0,,
200009,0,,
200010,0,,
200011,0,,
200012,0,,
200101,0,,
200102,0,,
200103,0,,
200104,0,,
200105,0,,
200106,0,,
200107,0,,
200108,0.690224,,
200109,1.940657,,
200110,2.675266,,
200111,2.574168,0.271260,
200112,1.555740,0.184860,
200201,1.470035,0.252828,
200202,2.184555,0.323712,
200203,3.030404,0.520956,
200204,2.436885,0.448416,
200205,2.231956,0.382068,
200206,2.287619,0.298764,
200207,2.038202,0.368064,
200208,1.010672,0.180108,
200209,1.630522,0.183888,
200210,1.280550,0.232344,
200211,1.349120,0.172548,
200212,1.616145,0.215712,
200301,1.773304,0.201276,
200302,2.361728,0.278856,
200303,1.060874,0.141084,
200304,1.945877,0.233208,
200305,1.972272,0.240552,
200306,1.034963,0.168840,
200307,0.548592,0.074484,
200308,0.907668,0.108000,
200309,0.774910,0.117540,
200310,0.529230,0.075276,
200311,1.065903,0.107424,
200312,2.318396,0.285408,
