"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,36.808812,2.884134,0.513922,4.299679,1.308313,27.802765
1991,30.874519,2.926327,0.453473,4.089989,1.347924,22.056806
1992,25.816666,3.653782,0.514377,3.964665,1.403164,16.280677
1993,20.591665,3.799326,0.524188,3.846137,1.459697,10.962317
1994,20.261238,4.553866,0.528089,3.770138,1.526341,9.882804
1995,17.126281,4.653590,0.547274,3.630641,1.596051,6.698725
1996,19.068406,4.512070,0.581631,3.272697,1.671363,9.030645
1997,18.608772,4.407794,0.399153,3.520951,1.738614,8.542259
1998,24.319483,4.910247,0.435783,3.438667,1.825005,13.709781
1999,22.276814,5.020867,0.445955,3.388510,1.904438,11.517043
2000,22.225042,4.967064,0.589872,3.297052,1.988413,11.382640
2001,12.866622,5.263339,0.625893,3.246640,2.066115,1.664635
2002,13.924931,5.384746,0.637883,3.298254,2.143626,2.460423
2003,14.233080,5.749599,0.622197,3.288740,2.241071,2.331473
2004,15.386499,5.728168,0.595162,3.294750,2.298522,3.469896
2005,15.320195,5.928613,0.652610,3.237372,2.390509,3.111091
2006,16.232331,6.466733,0.766167,3.173312,2.466930,3.359189
2007,18.313550,7.139054,0.826070,3.239512,2.557333,4.551582
2008,17.113248,7.128423,0.846852,3.206638,2.626379,3.304956
2009,16.560257,6.796546,0.872915,3.326549,2.682687,2.881560
2010,16.493969,7.057780,0.886559,3.438580,2.740850,2.370200
2011,15.504800,7.303985,0.941705,3.458414,2.792478,1.008218
2012,20.379683,7.305114,1.022401,3.458771,2.427688,6.165709
2013,19.740945,7.643499,1.138338,3.304220,2.451696,5.203192
2014,13.105801,7.672031,1.349570,3.139803,2.498076,-1.553679
2015,13.180224,7.336538,1.374104,3.190328,2.532256,-1.253002
2016,13.040588,7.890176,1.386952,3.259782,2.568223,-2.064545
2017,12.509439,8.162533,1.463787,3.341686,2.563727,-3.022293
2018,15.451310,8.244354,1.570212,3.479169,2.574638,-0.417064
2019,14.977784,8.154968,1.590670,3.501645,2.689970,-0.959469
2020,11.215699,7.085757,1.656472,3.178926,2.705710,-3.411166
2021,12.633706,8.076290,1.812920,3.521036,2.746677,-3.523216
