"Year","Coal","Oil","Gas","Cement"
1950,0.000382,0.285792,0,0
1951,0.000767,0.311440,0,0
1952,0,0.388384,0,0
1953,0,0.432352,0,0
1954,0,0.406704,0,0
1955,0,0.348080,0,0
1956,0,0.483648,0,0
1957,0,0.461664,0,0
1958,0,0.447008,0,0
1959,0,0.384720,0,0
1960,0,0.490976,0,0
1961,0,0.490976,0,0
1962,0,0.549600,0,0
1963,0,0.600896,0,0
1964,0,0.659520,0,0.014537
1965,0,0.787760,0,0.058149
1966,0,0.934320,0,0.058149
1967,0,0.820736,0,0.054514
1968,0,0.970960,0,0.065417
1969,0,1.066224,0,0.079954
1970,0,1.157824,0,0.090857
1971,0,1.421632,0,0.105394
1972,0,1.630480,0,0.130834
1973,0,1.908944,0,0.134469
1974,0,1.758720,0,0.145371
1975,0,1.872304,0,0.163543
1976,0,1.905280,0,0.176425
1977,0,2.410912,0,0.196171
1978,0,2.674720,0,0.236710
1979,0,2.528160,0,0.251943
1980,0,2.187408,0,0.259908
1981,0,2.018864,0,0.216195
1982,0,1.872304,0,0.197079
1983,0,1.912608,0,0.174935
1984,0,1.766048,0,0.213144
1985,0,2.026192,0,0.214279
1986,0,2.330304,0,0.244712
1987,0,2.465872,0,0.255096
1988,0,2.660064,0,0.242843
1989,0,2.667392,0,0.262407
1990,0,2.645408,0,0.263747
1991,0,2.986160,0,0.296300
1992,0,3.440496,0,0.294822
1993,0,3.521104,0,0.360394
1994,0,4.796176,0,0.391935
1995,0,4.429776,0,0.358837
1996,0,4.330848,0,0.342565
1997,0,4.514048,0,0.385981
1998,0,4.770528,0,0.443229
1999,0,4.968384,0,0.447034
2000,0,4.942736,0,0.424497
2001,0.117248,5.041664,0,0.478990
2002,0.135568,5.605920,0,0.472841
2003,0.194192,5.917360,0,0.439468
2004,0.157637,6.063509,0,0.575677
2005,0.003666,5.898598,0,0.757321
2006,0.003666,6.433690,0,0.538720
2007,0.058597,6.973037,0,0.875043
2008,0,7.148464,0,0.785658
2009,0.010987,6.903365,0,0.778770
2010,0.003664,6.987248,0,0.470296
2011,0.021973,6.742038,0,0.512373
2012,0.007328,6.701456,0,0.508002
2013,0.018320,7.042208,0,0.523018
2014,0.021984,7.144800,0,0.535089
2015,0,6.782064,0,0.570761
2016,0,7.393737,0,0.435205
2017,0.018320,7.481888,0,0.486574
2018,0,7.488984,0,0.478012
2019,0,7.225189,0,0.435205
2020,0,6.397344,0,0.356726
2021,0.051296,7.221744,0,0.392398
2022,0.058624,7.523443,0,0.428071
2023,0.068799,7.975659,0,0.428071
2024,0.049145,8.283235,0,0.428071
