"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,184.710821,3.805655,,122.796500,44.733513,13.375154
1991,171.851806,3.557822,,116.919640,46.046588,5.327756
1992,181.957262,3.404384,,113.165254,47.903214,17.484410
1993,172.158339,3.194287,,108.924749,49.802716,10.236586
1994,171.529506,3.333157,,106.361415,52.045636,9.789297
1995,164.933919,3.439756,,101.908791,54.405409,5.179963
1996,168.090049,3.486471,,98.675399,56.954167,8.974012
1997,169.993822,3.511153,,98.653488,59.222000,8.607181
1998,169.973795,3.652105,,96.373498,62.162000,7.786192
1999,166.239968,3.751371,,94.343630,64.852000,3.292967
2000,166.817296,3.794340,,91.707496,67.713000,3.602460
2001,168.754369,3.904695,,90.008615,70.344000,4.497059
2002,174.477828,4.242809,,92.126010,72.974000,5.135009
2003,176.131823,4.592291,,91.771592,76.325000,3.442940
2004,179.702474,4.943182,,91.926662,78.236000,4.596630
2005,179.778838,5.309051,,90.135457,81.388000,2.946329
2006,180.543440,6.135568,,87.585806,83.972536,2.849529
2007,187.035622,5.565892,,89.622162,87.152536,4.695032
2008,186.902102,5.259113,,88.680519,89.571536,3.390934
2009,193.411236,4.718597,,92.399199,91.529536,4.763904
2010,198.283868,4.931732,,95.759564,93.567536,4.025036
2011,199.633937,4.499254,,96.587308,95.374536,3.172839
2012,189.296855,4.280986,,96.515816,82.318056,6.181997
2013,187.914414,4.299742,,91.332635,83.151056,9.130981
2014,179.473448,4.022420,,86.453823,84.769900,4.227305
2015,185.189628,4.012234,,88.069463,85.986176,7.121756
2016,188.177374,3.197620,,90.161623,87.269439,7.548692
2017,188.925064,3.131808,,93.305358,87.632318,4.855580
2018,196.203122,3.074513,,97.935161,88.068430,7.125019
2019,200.833244,3.113838,,99.017082,92.093710,6.608614
2020,189.141406,2.833246,,88.467489,92.381940,5.458731
2021,201.539670,3.013485,,100.493766,93.642020,4.390399
