"YYYYMM","Natural gas","Oil","Others"
200002,,1.725696,
200003,,2.400912,
200004,,1.908000,
200005,,1.948644,
200006,,1.744596,
200007,,1.800180,
200008,,2.409984,
200009,,4.852044,
200010,,8.587980,
200011,,9.621144,
200012,,14.554620,
200101,,14.256432,
200102,,9.266400,
200103,,8.987076,
200104,,10.651932,
200105,,13.195692,
200106,,10.701972,
200107,,14.491944,
200108,,15.298740,
200109,,15.952392,
200110,,15.431652,
200111,,16.179372,
200112,,16.001316,
200201,,15.037488,
200202,,11.669004,
200203,,12.835656,
200204,,12.709548,
200205,,13.511376,
200206,,11.487276,
200207,,13.428792,
200208,,13.408956,
200209,,12.952908,
200210,2.783698,12.644640,
200211,2.635105,12.924684,
200212,2.467137,14.350680,
200301,2.018399,14.386500,
200302,2.021508,14.184972,
200303,2.423944,15.228144,
200304,2.508077,15.913872,
200305,3.218855,17.008740,
200306,2.486926,12.057732,
200307,2.780745,14.494716,
200308,3.527850,16.588296,
200309,3.321292,15.298776,
200310,4.012305,16.396848,
200311,3.647228,15.079824,
200312,3.834269,15.531444,
200401,3.774166,15.062616,
200402,3.018726,11.315448,
200403,2.881829,11.640780,
200404,3.141112,15.730920,
200405,2.886217,13.472640,
200406,3.526331,15.197076,
200407,3.474084,15.653448,
200408,3.354581,14.704452,
200409,2.958816,13.317336,
200410,2.959675,12.492396,
200411,2.948457,13.101660,
200412,3.224826,13.274640,
200501,2.621668,12.433752,
200502,1.938618,10.923984,
200503,2.083635,12.679560,
200504,2.079345,12.280104,
200505,2.297352,12.353436,
200506,1.081473,6.247944,
200507,2.583629,13.896000,
200508,2.765396,13.771656,
200509,2.818471,14.270220,
200510,2.842413,14.401368,
200511,2.613492,13.522788,
200512,2.805203,13.760028,
200601,2.823636,13.548240,
200602,2.246525,11.373912,
200603,2.386260,12.026736,
200604,2.362904,11.118528,
200605,2.620852,12.574116,
200606,2.450038,12.198708,
200607,2.625268,13.223196,
200608,2.567391,12.461616,
200609,2.502305,11.116512,
200610,2.656451,12.601260,
200611,2.295795,11.385972,
200612,2.825506,12.903660,
200701,2.761761,11.369772,
200702,2.296979,9.931068,
200703,2.404596,10.027584,
200704,2.367390,10.371456,
200705,1.960521,8.211672,
200706,1.181165,5.791464,
200707,2.341686,9.538164,
200708,1.913520,8.854488,
200709,2.352146,9.662004,
200710,2.396698,10.153584,
200711,2.301848,9.532224,
200712,2.456773,10.770408,
200801,1.950965,8.219772,
200802,1.701340,9.193932,
200803,2.041072,10.296288,
200804,1.930722,10.665792,
200805,1.908440,10.541592,
200806,1.437642,7.782012,
200807,2.210152,11.795760,
200808,2.043304,10.565352,
200809,2.554683,9.748908,
200810,2.440951,10.604196,
200811,1.823400,9.544536,
200812,2.084050,10.011636,
200901,2.305761,7.477056,
200902,2.052193,7.951896,
200903,2.006935,7.935660,
200904,1.972615,8.052912,
200905,1.644431,9.136584,
200906,2.318109,4.127076,
200907,2.074556,9.283068,
200908,1.786310,8.399232,
200909,2.032951,8.515044,
200910,1.922165,7.877160,
200911,2.021062,7.393428,
200912,2.384312,8.669124,
201001,2.318249,8.560692,
201002,1.959920,7.860528,
201003,2.068591,8.110872,
201004,2.192390,7.463664,
201005,2.043852,7.744536,
201006,1.366706,6.957720,
201007,0.792322,6.396732,
201008,2.136921,7.545528,
201009,2.556247,4.986576,
201010,2.621386,3.729096,
201011,2.562340,6.720048,
201012,2.548919,6.789564,
201101,2.197788,6.268752,
201102,2.013200,6.135912,
201103,1.231982,6.225696,
201104,3.115450,6.851268,
201105,1.517072,3.816828,
201106,2.618718,5.449428,
201107,2.108655,6.594120,
201108,3.339631,7.233948,
201109,2.101472,6.234444,
201110,3.689282,6.257448,
201111,3.954763,6.815376,
201112,4.396557,7.047720,
201201,4.096699,7.181928,
201202,3.995534,7.343748,
201203,4.221870,7.636140,
201204,3.559654,7.281864,
201205,4.374564,6.937524,
201206,3.074442,5.020416,
201207,2.740137,4.171176,
201208,3.980689,6.950880,
201209,3.929321,3.690684,
201210,3.831302,7.171128,
201211,3.552373,6.209712,
201212,3.346529,5.900976,
201301,3.917583,5.502600,
201302,3.124865,5.890068,
201303,2.685167,5.732712,
201304,3.543607,9.622116,
201305,3.576913,9.493092,
201306,1.989474,6.177348,
201307,3.313819,8.857404,
201308,3.477555,8.682228,
201309,3.504889,9.001368,
201310,3.505494,8.840196,
201311,3.014809,8.009208,
201312,3.572777,7.545852,
201401,2.287852,7.683120,
201402,2.373868,6.891912,
201403,1.979252,7.064280,
201404,2.680667,6.011712,
201405,0.056796,1.906056,
201406,2.658888,7.624224,
201407,1.639395,7.739784,
201408,1.618365,7.120476,
201409,1.730350,6.426252,
201410,2.023356,5.823612,
201411,2.668487,5.702184,
201412,3.488937,6.185124,
201501,3.333227,6.241716,
201502,3.486684,6.144372,
201503,2.869882,6.538716,
201504,2.566651,6.161760,
201505,2.657592,6.490440,
201506,2.542883,6.093000,
201507,2.354413,5.569272,
201508,2.834706,5.798052,
201509,2.245882,5.834556,
201510,2.078130,5.298912,
201511,2.358327,4.821912,
201512,2.758199,5.946048,
201601,2.200842,5.711580,
201602,2.552742,5.515092,
201603,2.474377,5.753520,
201604,2.535987,5.556060,
201605,4.967371,5.810472,
201606,2.425653,5.891400,
201607,2.047074,5.892300,
201608,2.442050,6.201180,
201609,1.821633,4.919544,
201610,2.082966,5.830056,
201611,1.933705,4.110732,
201612,1.882128,6.732504,
201701,2.244403,6.370128,
201702,1.960378,5.675148,
201703,2.308704,6.081084,
201704,2.079741,5.706288,
201705,2.241985,4.810320,
201706,1.919170,5.001048,
201707,2.242694,5.527296,
201708,2.573544,5.431284,
201709,1.569895,3.849768,
201710,1.573017,4.769964,
201711,2.234662,5.095440,
201712,2.282107,5.049900,
201801,2.071248,5.287608,
201802,1.990436,4.334688,
201803,2.355141,4.506588,
201804,1.810950,4.502448,
201805,0.215874,0.344520,
201806,1.745190,3.197304,
201807,1.833414,4.742208,
201808,1.996460,4.477140,
201809,1.595089,4.304592,
201810,1.613647,2.580084,
201811,1.959784,3.253104,
201812,2.168593,4.481028,
201901,2.233582,4.969944,
201902,2.180213,4.349880,
201903,2.407982,4.628808,
201904,3.259589,4.426380,
201905,2.639349,3.348540,
201906,3.444317,4.085784,
201907,3.325485,4.238028,
201908,3.339829,4.210452,
201909,3.237445,3.994884,
201910,3.030665,3.388572,
201911,3.246256,3.783528,
201912,3.319058,3.996540,
202001,3.331120,5.007564,
202002,3.182679,4.297716,
202003,3.169730,3.878640,
202004,3.071704,3.837636,
202005,3.099232,3.800448,
202006,1.985839,2.609928,
202007,2.267385,3.984408,
202008,1.116702,3.858732,
202009,1.054007,3.636540,
202010,2.214912,3.259620,
202011,1.321586,3.822624,
202012,2.138937,3.182832,
202101,2.764029,3.601404,
202102,2.256456,3.226392,
202103,2.507297,3.730248,
202104,1.944844,3.472848,
202105,1.978346,2.775564,
202106,1.551907,2.401632,
202107,1.915574,3.250476,
202108,2.435400,3.496572,
202109,2.040779,3.911688,
202110,2.378248,3.900204,
202111,2.286449,4.611168,
202112,2.413633,4.620492,
202201,2.427165,5.361048,
202202,2.136546,4.906620,
202203,2.106648,3.877164,
202204,2.169337,5.026572,
202205,1.659809,5.380812,
202206,1.501710,3.645180,
202207,1.953786,6.176592,
202208,1.090919,4.936716,
202209,1.075833,0.220140,
202210,1.453948,2.907180,
202211,0.272946,4.249656,
202212,0,4.178052,
202301,1.564605,3.893004,
202302,1.788417,2.203236,
202303,0.257015,4.362948,
202304,1.503705,3.611088,
202305,1.789700,4.412736,
202306,1.950691,4.003776,
202307,1.820371,4.150584,
202308,2.474250,3.663648,
202309,1.831005,3.651624,
202310,2.087314,3.285864,
202311,1.171288,3.625992,
202312,1.381007,3.709332,
202401,2.482129,3.841956,
202402,2.566931,3.696876,
202403,1.428487,3.829860,
202404,1.046103,2.654712,
202405,1.319976,4.124880,
202406,1.236081,2.603844,
202407,1.189468,3.349368,
202408,2.395331,4.675536,
202409,1.586328,3.817620,
202410,1.314367,3.339288,
202411,0.965696,3.243456,
202412,1.659135,3.764880,
202501,3.300273,3.361536,
202502,2.638854,3.067920,
202503,2.261459,1.991268,
202504,1.988876,2.839284,
202505,2.386694,3.120912,
202506,2.184357,2.251080,
202507,2.154143,2.956320,
202508,2.723679,3.444588,
