"YYYYMM","Diesel","Natural gas","Flaring"
201001,0,1.242744,0.212938
201002,0,1.169676,0.145855
201003,0,1.298493,0.079075
201004,0,1.109954,0.112265
201005,0,1.005595,0.121016
201006,0.191515,0.681141,0.045897
201007,0,0.861938,0.147193
201008,0,1.070368,0.198584
201009,0,1.009706,0.126620
201010,0,1.131923,0.083145
201011,0,1.052991,0.073125
201012,0.114252,0.748678,0.102573
201101,0,0.798382,0.229482
201102,0,0.768257,0.075599
201103,0,0.980733,0.139000
201104,0,0.801612,0.214270
201105,0,0.525399,0.230666
201106,0.090779,0.975454,0.101501
201107,0,0.938860,0.144005
201108,0,0.872159,0.100098
201109,0,0.832227,0.149874
201110,0,0.891219,0.154661
201111,0,0.884050,0.248865
201112,0.062128,1.159815,0.044348
201201,0,0.996635,0.203682
201202,0,0.973392,0.142612
201203,0,1.096318,0.191224
201204,0,1.130853,0.047995
201205,0,1.127264,0.092136
201206,0.090327,1.057822,0.080462
201207,0,1.101885,0.103843
201208,0,1.133414,0.051214
201209,0,1.093962,0.239363
201210,0,0.824788,0.250783
201211,0,0.983849,0.191765
201212,0.102376,0.978799,0.091694
201301,0,1.116270,0.234689
201302,0,1.103590,0.097170
201303,0,1.264952,0.092591
201304,0,1.105845,0.205017
201305,0,1.197004,0.203541
201306,0.081765,1.246441,0.150281
201307,0,1.290208,0.076078
201308,0,1.201282,0.307731
201309,0,1.177188,0.200083
201310,0,1.231009,0.103732
201311,0,1.169083,0.124010
201312,0.082514,1.202100,0.139528
201401,0,1.228023,0.130932
201402,0,1.106345,0.098535
201403,0,1.281287,0.101881
201404,0,1.217852,0.105514
201405,0,1.153000,0.136490
201406,0.076984,0.861436,0.146398
201407,0,1.274352,0.119160
201408,0,1.364472,0.135301
201409,0,1.249788,0.150903
201410,0,1.303738,0.134192
201411,0,1.221357,0.162457
201412,0.052474,1.328382,0.061465
201501,0,1.322715,0.101541
201502,0,1.186190,0.094099
201503,0,1.306198,0.180185
201504,0,1.186817,0.160139
201505,0,1.252306,0.133861
201506,0.034329,1.272591,0.112589
201507,0,1.299818,0.096018
201508,0,0.906431,0.109859
201509,0,0.897488,0.157503
201510,0,1.241064,0.057460
201511,0,1.177742,0.144780
201512,0.070748,1.240539,0.101836
201601,0.000875,1.228779,0.086487
201602,0.012148,1.127917,0.041562
201603,0.007218,1.125925,0.124463
201604,0.002967,1.090535,0.114991
201605,0.004793,1.218340,0.101044
201606,0.000659,1.109233,0.095744
201607,0.000487,1.136489,0.108695
201608,0.014707,1.136682,0.061216
201609,0.010884,1.092634,0.146829
201610,0.000597,1.284495,0.074298
201611,0.006025,1.307928,0.097836
201612,0,1.355072,0.044868
201701,0,1.368464,0.074914
201702,0.003395,1.187056,0.066705
201703,0.008213,1.350088,0.066289
201704,0.002141,1.299892,0.063596
201705,0.011074,1.247440,0.090109
201706,0.063471,0.800464,0.092570
201707,0.005271,1.344081,0.041462
201708,0.006226,1.303483,0.081524
201709,0.005920,1.211339,0.116135
201710,0.007714,1.235693,0.104358
201711,0.002197,1.284096,0.147531
201712,0.013691,1.213938,0.047333
201801,0,1.317801,0.045636
201802,0.005965,1.124945,0.033749
201803,0.004144,1.337107,0.037458
201804,0.008696,1.315031,0.044492
201805,0.002499,1.342517,0.091123
201806,0.002384,1.309968,0.091899
201807,0.005615,1.302496,0.059490
201808,0.007449,1.330863,0.047346
201809,0.002181,1.173567,0.110241
201810,0.014983,1.372316,0.036485
201811,0.006999,1.270316,0.125178
201812,0.000624,1.344603,0.066031
201901,0.001224,1.336644,0.035544
201902,0.007315,1.201912,0.052467
201903,0.003501,1.203445,0.071795
201904,0.005112,1.253880,0.092406
201905,0.022464,0.801050,0.096104
201906,0.008548,1.192985,0.062733
201907,0.010567,1.291658,0.062572
201908,0.001504,1.322692,0.065487
201909,0.007812,1.071072,0.201443
201910,0.000278,1.221712,0.069792
201911,0.011396,1.197555,0.054780
201912,0.005805,1.205202,0.041019
202001,0.000740,1.196280,0.048351
202002,0.004589,1.143475,0.055408
202003,0.016624,1.236411,0.088801
202004,0.003743,1.237124,0.031868
202005,0.007336,1.217689,0.070633
202006,0.003417,0.801512,0.091395
202007,0.005835,0.817568,0.075175
202008,0.011580,0.836325,0.074394
202009,0.019431,0.795891,0.082673
202010,0.015879,0.646623,0.042428
202011,0.012771,0.965324,0.114051
202012,0.005706,1.041520,0.060848
202101,0,1.077815,0.037570
202102,0.005058,0.958445,0.050191
202103,0.011884,1.143121,0.050335
202104,0.005024,1.242456,0.040729
202105,0.001701,1.174334,0.058171
202106,0.002236,1.079908,0.137027
202107,0.004261,1.139665,0.061996
202108,0.007189,1.168300,0.050810
202109,0.000147,0.978758,0.071214
202110,0.009278,1.021597,0.056343
202111,0.004431,0.899227,0.061395
202112,0.004917,0.859115,0.062025
202201,0.004277,0.884648,0.037079
202202,0.001058,0.803344,0.037502
202203,0,0.946100,0.041938
202204,0.001605,0.842052,0.050182
202205,0.010239,0.848159,0.053928
202206,0.017510,0.736206,0.099866
202207,0.003709,0.848717,0.065837
202208,0.000387,0.912295,0.058614
202209,0.008922,0.815987,0.063430
202210,0.007427,0.855276,0.065089
202211,0.008728,0.765873,0.054295
202212,0,0.709829,0.054048
202301,0.009073,0.662688,0.091577
202302,0.007703,0.645921,0.042446
202303,0.008036,0.755483,0.053000
202304,0.021212,0.619862,0.061042
202305,0.007903,0.643690,0.091378
202306,0.008648,0.712224,0.062367
202307,0,0.752059,0.085462
202308,0.011689,0.854013,0.052766
202309,0.004923,0.803087,0.057095
202310,0.002373,0.905310,0.067565
202311,0.001227,0.737743,0.068004
202312,0.001816,0.857188,0.035152
202401,0.006491,0.832909,0.033176
202402,0.004087,0.884720,0.034804
202403,0.006584,0.780191,0.046491
202404,0.006012,0.778497,0.037384
202405,0.060340,0.502404,0.050322
202406,0.005062,0.651577,0.057402
202407,0.005260,0.815398,0.038607
202408,0.007601,0.710184,0.051253
202409,0.007789,0.684712,0.078289
202410,0,0.709331,0.046471
202411,0.007703,0.673199,0.035474
202412,0.002896,0.641600,0.009752
