"Year","Living biomass (net)","Dead wood (net)","Litter (net)","Mineral Soils (net)","Organic Soils (net)"
1994,8.265070,-0.003853,,,
2000,-12.004928,-0.003853,,,
2006,-8.931470,-0.003213,,,
2010,-15.129915,-0.013820,,,
2012,-17.623578,-0.013820,,,
2014,-19.271100,-0.013820,,,
2016,-18.356665,-0.008026,,,
2018,-21.121321,-0.011898,,,
2020,-21.089342,-0.000421,,,
2021,-18.212292,-0.002308,,,
2022,-16.999472,-0.002308,,,
