"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,,,0.005000,
1962,,,0.005000,
1963,,,0.005000,
1964,,,0.007000,
1965,,,0.007800,
1966,,,0.007200,
1967,,,0.009600,
1968,,,0.010400,
1969,,,0.011800,
1970,,,0.013400,
1971,,,0.010600,
1972,,,0.012600,
1973,,,0.016200,
1974,,,0.017000,
1975,,,0.014000,
1976,,,0.017000,
1977,,,0.024400,
1978,,,0.027600,
1979,,,0.029600,
1980,,,0.032200,
1981,,,0.026200,
1982,,,0.035800,
1983,,,0.018200,
1984,,,0.026400,
1985,,,0.031200,
1986,,,0.028000,
1987,,,0.030800,
1988,,,0.032400,
1989,,,0.049400,
1990,,,0.048800,
1991,,,0.055000,
1992,0.000138,0.000269,0.061294,
1993,0.000241,0.000997,0.085506,
1994,0.000447,0.001268,0.084408,0.005676
1995,0.000447,0.000653,0.067426,0.005676
1996,0.000400,0.001900,0.064400,0.005495
1997,0.000700,0.000600,0.066800,0
1998,0.000900,0.001400,0.098202,0
1999,0.014000,0.000900,0.078600,0
2000,0.004100,0.001400,0.068000,0.000300
2001,0.013400,0.001800,0.093000,0.000300
2002,0.013400,0.001800,0.093000,0.000300
2003,0.020597,0.001800,0.093000,0.000300
2004,0.041180,0.004886,0.149134,0.000020
2005,0.041180,0.004886,0.149134,0.000020
2006,0.041180,0.004886,0.149134,0.000020
2007,0.015500,0.004886,0.164136,0.000020
2008,0.009709,0.008733,0.193350,0.000020
2009,0.002513,0.007599,0.180356,0.000020
2010,0.005978,0.012578,0.220868,0.000020
2011,0.003654,0.024714,0.212884,0.000020
2012,0.001702,0.025076,0.199052,0.000020
2013,0.001963,0.031197,0.210222,0.000020
2014,0.001591,0.028845,0.233352,0.000020
2015,0.002340,0.028416,0.192894,0
2016,0.002645,0.028211,0.222100,0.000019
2017,0.002087,0.034891,0.250838,0.000061
2018,0.001948,0.038235,0.278320,0
2019,0.002725,0.044792,0.221692,0.000133
2020,0.002127,0.046056,0.231190,0.000003
2021,0.003940,0.054446,0.243660,0.001472
2022,0.004015,0.050236,0.258712,0.000568
2023,0.005165,0.058146,0.221588,0.001853
