"Year","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
1990,4834.339900,4831.389996,4836.430230,4830.463653,4886.133868,4886.369927,4870.953271,4901.224893,4903.170815,4903.921610,4911.976675,4911.980017,4908.041245,4907.163643,4905.366313,4905.261741,4909.296267,4894.051190,4902.395771,4899.840640,4910.861128,4910.973979
1991,4807.720345,4801.899965,4807.232831,4797.772121,4851.704989,4851.932265,4836.985335,4870.766804,4868.954726,4869.577438,4872.772300,4872.770758,4867.398511,4867.217056,4864.528663,4865.241896,4869.796472,4848.215417,4854.593551,4851.205189,4865.308108,4865.421122
1992,4903.616589,4902.229523,4899.493368,4894.421306,4947.490603,4948.180058,4936.119342,4974.530372,4970.254869,4971.011356,4976.519129,4976.520018,4969.843363,4969.595562,4965.015597,4965.608208,4970.910848,4955.128021,4962.195194,4959.763819,4964.927056,4964.967467
1993,5023.557579,5018.651436,5018.116614,5026.716455,5079.162809,5080.137903,5063.791847,5087.670373,5085.755121,5085.442206,5089.990692,5089.994866,5086.069406,5085.772643,5077.784846,5074.467756,5073.934129,5057.496365,5063.899613,5061.057881,5068.759078,5068.801657
1994,5110.012892,5097.431435,5101.955316,5103.983528,5165.084544,5166.462524,5149.752896,5167.985555,5163.192063,5162.097321,5170.741846,5170.769887,5171.110711,5170.996150,5163.004872,5160.024033,5159.350868,5140.816510,5147.103788,5144.427827,5143.076605,5143.118086
1995,5168.748962,5144.919907,5149.387256,5154.192675,5212.782376,5215.508749,5201.233130,5226.658735,5225.078706,5223.779164,5226.111717,5226.134115,5227.061118,5226.831875,5215.640047,5213.087980,5212.458801,5194.767644,5200.703893,5196.851111,5198.614955,5198.654901
1996,5353.448872,5335.789153,5334.654488,5341.931951,5399.293783,5402.765332,5375.999898,5403.242949,5405.144712,5404.652033,5412.334605,5412.372230,5412.357100,5411.858041,5401.685356,5400.514453,5399.649241,5383.007961,5388.306831,5383.513873,5372.981183,5373.021929
1997,5428.772315,5409.639284,5409.099687,5407.924046,5466.901334,5474.783822,5464.358293,5486.362113,5480.352759,5480.386546,5484.245982,5484.264233,5484.807591,5484.436634,5474.908319,5472.898951,5472.056847,5454.498004,5459.043544,5453.958888,5440.480029,5440.518381
1998,5449.222944,5436.054064,5437.733932,5448.279217,5506.119540,5510.017761,5497.051125,5520.828413,5515.871529,5516.557322,5525.875689,5525.896963,5527.844819,5527.607985,5526.044330,5523.578421,5522.369199,5501.942673,5507.192782,5501.810535,5506.370406,5506.408042
1999,5519.385819,5513.402947,5512.061613,5527.589276,5586.926285,5587.201785,5577.645242,5601.383426,5601.203778,5601.588305,5601.482767,5601.508891,5603.277978,5609.467609,5607.351289,5604.581261,5602.840386,5576.897069,5581.519030,5573.749039,5571.520958,5571.555228
2000,5723.046645,5697.321981,5693.544283,5698.086151,5773.163475,5765.732295,5753.192293,5780.718382,5781.303272,5781.244257,5777.296930,5777.257505,5779.172941,5778.876392,5778.098957,5774.756539,5772.886209,5785.216137,5790.305788,5782.868659,5796.970113,5797.003425
2001,5646.939512,5582.976358,5592.947263,5642.663666,5690.231254,5686.381991,5676.392942,5697.659121,5697.106006,5692.754911,5695.045385,5698.245968,5702.425729,5701.317409,5701.072866,5698.446124,5696.793062,5700.929688,5706.942225,5701.593809,5697.854412,5697.885662
2002,,5635.055136,5645.251449,5663.283808,5740.711989,5749.059298,5725.316428,5738.757419,5736.181806,5727.081499,5736.040046,5739.183992,5743.295085,5741.630876,5741.351398,5740.095368,5738.380694,5742.014209,5747.429048,5739.845449,5741.835603,5741.863591
2003,,,5694.332230,5730.028565,5803.770333,5796.638653,5785.075447,5797.311355,5794.159896,5787.101355,5789.216828,5792.959083,5794.960835,5793.758579,5794.392744,5794.219602,5792.954751,5812.407533,5815.766112,5809.080980,5805.814252,5805.841939
2004,,,,5835.334670,5911.530398,5878.814737,5865.681403,5899.334849,5900.870109,5892.225101,5902.457677,5905.760601,5901.998776,5901.416358,5902.639587,5901.422921,5901.572431,5907.504541,5910.858514,5904.591331,5903.640929,5903.668654
2005,,,,,5942.665064,5920.525625,5910.830291,5932.457689,5939.433663,5933.252199,5934.056220,5936.605187,5932.473874,5932.326331,5932.514161,5931.044983,5930.296122,5932.599629,5935.361205,5928.911407,5923.075054,5923.103515
2006,,,,,,5825.630827,5830.206441,5836.924290,5842.464351,5840.384345,5853.547564,5855.561875,5847.275919,5847.170133,5847.932829,5846.061970,5844.900652,5844.932102,5850.045964,5844.597404,5836.549000,5836.575468
2007,,,,,,,5919.451524,5936.884476,5938.203273,5936.724046,5946.413609,5943.287601,5923.986371,5923.507073,5923.883407,5920.771078,5919.436455,5921.481614,5925.725510,5919.385778,5910.218851,5910.243943
2008,,,,,,,,5750.513847,5752.326832,5755.172216,5774.919281,5766.293910,5740.489272,5740.448669,5740.278943,5735.749646,5736.192000,5719.285410,5723.776011,5719.020625,5722.676166,5722.690290
2009,,,,,,,,,5377.271475,5374.077262,5390.590534,5378.058558,5347.122905,5346.690067,5346.469296,5344.624537,5340.717024,5327.526028,5331.446488,5328.365300,5333.386725,5333.404261
2010,,,,,,,,,,5557.611476,5585.641743,5570.455988,5519.975004,5521.295559,5522.321358,5521.353887,5518.030553,5495.373859,5500.479858,5498.170659,5486.857169,5486.878422
2011,,,,,,,,,,,5452.528411,5435.980355,5386.609236,5387.234883,5388.290918,5390.169134,5381.756382,5356.073126,5362.472264,5361.209712,5355.081562,5355.083021
2012,,,,,,,,,,,,5230.417437,5179.749223,5180.850777,5185.335293,5190.382182,5185.048407,5155.672046,5161.833906,5159.435335,5148.033131,5148.013758
2013,,,,,,,,,,,,,5330.837079,5332.716997,5338.189102,5341.484910,5331.564449,5291.192866,5297.775480,5296.535388,5289.997876,5289.951506
2014,,,,,,,,,,,,,5377.856698,5377.821654,5381.444485,5384.791539,5375.404269,5335.972262,5341.478773,5340.018476,5341.520839,5341.462934
2015,,,,,,,,,,,,,,5231.882285,5239.205831,5241.537997,5231.530223,5189.825633,5193.947610,5194.356095,5186.493980,5186.468996
2016,,,,,,,,,,,,,,,5137.215193,5134.055638,5119.841455,5074.805164,5078.027286,5079.316670,5073.562403,5073.539425
2017,,,,,,,,,,,,,,,,5095.642687,5081.320836,5035.742843,5038.320371,5038.003295,5023.362431,5023.335009
2018,,,,,,,,,,,,,,,,,5249.294883,5203.702310,5204.304917,5204.695572,5190.611211,5190.591361
2019,,,,,,,,,,,,,,,,,,5081.445166,5080.437306,5084.935460,5059.075330,5059.240413
2020,,,,,,,,,,,,,,,,,,,4544.463592,4544.784418,4520.249295,4521.040956
2021,,,,,,,,,,,,,,,,,,,,4855.039590,4840.747992,4841.185868
2022,,,,,,,,,,,,,,,,,,,,,4875.486579,4877.978213
2023,,,,,,,,,,,,,,,,,,,,,,4742.335937
