"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,7.430001,0.554400,10.194400,3.865900
1962,8.550535,0.733300,10.270600,4.056800
1963,9.229958,0.858900,10.127200,3.850300
1964,8.898725,1.016400,11.139200,2.585600
1965,9.111119,1.130900,11.843000,2.588400
1966,9.114750,1.269254,13.244600,2.720900
1967,9.065529,1.260320,12.499600,2.532400
1968,10.688986,1.965041,12.190400,2.621500
1969,11.009461,2.254200,12.934800,2.299800
1970,10.623008,2.066020,12.741600,2.578800
1971,13.139575,2.577000,13.427600,2.323200
1972,16.333483,3.312960,13.906800,2.337800
1973,16.633850,2.778730,14.683600,1.766200
1974,12.662642,1.795594,14.774800,2.002900
1975,10.267833,1.899600,11.550800,1.627600
1976,14.209218,2.486300,13.125600,1.724200
1977,18.425066,2.594700,13.703200,1.918300
1978,21.001650,3.104400,16.149800,1.863700
1979,19.859134,2.544400,15.847000,1.806500
1980,16.985349,1.776500,16.107600,1.940600
1981,16.392671,2.017400,14.789200,1.690200
1982,16.063408,1.746100,14.415400,1.503700
1983,20.989297,2.593900,16.019400,1.690600
1984,23.377506,2.854500,19.685800,1.702000
1985,25.705904,3.260300,20.867200,1.299800
1986,24.997280,3.366300,21.986800,1.299300
1987,26.125729,3.419700,23.616400,1.820000
1988,23.823460,3.616600,23.705000,1.427600
1989,26.229128,3.848400,23.659200,1.090000
1990,22.489016,3.636900,23.370600,0.246348
1991,20.108241,2.997400,21.201800,0.218867
1992,23.034787,3.978859,21.733038,0.456720
1993,26.384812,4.849112,22.704000,0.905948
1994,28.321307,5.810000,24.886000,1.275800
1995,29.939817,6.546200,25.820000,0.976000
1996,31.152042,8.459100,26.152000,0.704000
1997,31.758344,9.725200,28.762000,0.750000
1998,32.679900,10.258000,29.084200,1.475700
1999,33.770482,12.010000,31.462000,1.969800
2000,34.390823,12.653033,32.557774,2.571000
2001,35.226268,13.793790,31.048958,2.562246
2002,37.416449,15.363130,31.881674,2.851699
2003,37.889801,16.510775,33.277082,2.720658
2004,43.992112,19.373125,35.026352,2.587816
2005,43.504381,20.196944,33.512718,3.753855
2006,40.109233,19.931665,33.047528,3.091528
2007,32.168061,14.311495,29.927714,2.354438
2008,22.135846,8.933106,26.560638,1.551587
2009,15.419189,7.150055,20.485720,0.801053
2010,16.575803,7.901319,19.876160,0.899969
2011,16.423151,8.009540,18.360214,1.064113
2012,17.409000,8.577800,18.457600,1.279026
2013,20.512602,8.544410,19.533508,1.066460
2014,22.241579,9.662160,20.046000,1.061546
2015,24.449069,11.679540,19.020908,1.341350
2016,28.329733,13.226704,18.525156,1.393364
2017,27.418474,14.504798,18.342854,1.199212
2018,26.440206,15.672752,18.926842,1.943030
2019,25.272568,14.341049,17.447936,1.032084
2020,26.229908,15.864647,15.283788,1.422285
2021,27.716790,18.674746,16.445934,0.898026
2022,26.998869,18.477547,17.446218,1.021011
2023,25.026162,14.923225,13.672402,0.951839
