"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0.220970,0,0,0.039912,0.464625,4.790537
1966,"NaN",0,"NaN",0,0.224859,0,0,0.048619,0.596880,5.124643
1967,"NaN",0,"NaN",0,0.193835,0,0,0.052973,0.589294,4.555238
1968,"NaN",0,"NaN",0,0.228704,0,0,0.050796,0.644524,4.521325
1969,"NaN",0,"NaN",0,0.232593,0,0,0.071115,0.864160,5.459797
1970,"NaN",0,"NaN",0,0.240371,0,0,0.104133,1.195364,6.946739
1971,6.458822,0,"NaN",0,0.290752,0,0,0.135699,1.625680,8.009558
1972,6.619505,0,"NaN",0,0.329510,0,0,0.175611,1.870907,8.470524
1973,6.772393,0,"NaN",0,0.368269,0,0,0.216973,2.282339,8.581475
1974,6.913763,0,"NaN",0,0.416749,0,0,0.273212,2.624663,8.490830
1975,7.036972,0,"NaN",0,0.436106,0,0,0.321106,2.894682,9.569559
1976,7.146705,0,"NaN",0,0.441940,0,0,0.366460,3.309071,9.803392
1977,7.244765,0,"NaN",0,0.461341,0,0,0.439752,3.495750,10.783941
1978,7.342365,0,"NaN",0,0.432262,0,0,0.498168,3.875893,11.841108
1979,7.440963,0,"NaN",0,0.485559,0,0,0.526469,3.885478,12.249739
1980,7.534877,0,"NaN",0,0.582212,0,0,0.517761,3.642196,12.740469
1981,7.621133,0,"NaN",0,0.655132,0,0,0.462248,3.457463,12.672702
1982,7.708974,0,"NaN",0,0.744139,0,0,0.432858,3.423308,13.409416
1983,7.787382,0,"NaN",0,0.864169,0,0,0.443018,3.498880,14.360416
1984,7.836222,0,"NaN",0,0.868147,0,0,0.451000,3.628067,15.617759
1985,7.894774,0,"NaN",0,0.923876,0,0,0.469142,3.798933,17.050552
1986,7.983778,0,"NaN",0,0.945486,0,0,0.499257,4.041266,17.825126
1987,8.072335,0,"NaN",0,1.000243,0,0,0.503973,4.295000,19.340071
1988,8.163445,0,"NaN",0,1.091680,0,0,0.517398,4.617370,20.776405
1989,8.279229,0,"NaN",0,1.184090,0,0,0.546026,4.835415,21.768846
1990,8.392235,0.000640,0,0,1.267440,0.000020,0.000020,0.555060,4.793646,22.084261
1991,8.473543,0.000640,0,0,1.246890,0.000020,0.000091,0.562027,5.182804,23.160340
1992,8.521378,0.001130,0,0,1.306861,0.000030,0.001313,0.572912,5.637173,24.233389
1993,8.565497,0.001170,0,0.016040,1.518462,0.000040,0.002121,0.608288,6.230410,25.813284
1994,8.584801,0.004600,0,0.147560,1.674290,0.000050,0.003838,0.637096,6.314832,27.510002
1995,8.573537,0.030140,0,0.128330,1.905800,0.000070,0.006162,0.643664,6.840611,27.852662
1996,8.563032,0.015330,0,0.143380,1.879700,0.000090,0.000939,0.674504,7.498330,29.143402
1997,8.578866,0.027220,0,0.144180,1.959800,0.000110,0.001980,0.712747,8.183790,28.554885
1998,8.483071,0.024800,0,0.141000,1.988900,0.000140,0.003556,0.734988,8.407348,28.338180
1999,8.449310,0.025200,0,0.149490,1.965800,0.000170,0.004737,0.779871,8.946610,29.156518
2000,8.297058,0.025370,0,0.167370,2.224100,0.000220,0.005899,0.889047,9.580093,29.561062
2001,7.963942,0.025374,0,0.173585,2.756285,0.000308,0.007145,0.995248,9.795123,31.088717
2002,7.860862,0.025131,0.006120,0.248028,2.842543,0.000474,0.008266,1.058888,10.576830,34.082847
2003,7.591029,0.024872,0.016890,0.425085,2.782246,0.000628,0.009778,1.230290,11.777488,40.619011
2004,7.261226,0.024636,0.021301,0.491832,3.445365,0.000741,0.012452,1.439423,13.752259,47.359007
2005,7.020986,0.051536,0.029920,0.514080,3.844532,0.000813,0.018845,1.691104,13.992388,55.458381
2006,6.930447,0.068638,0.043257,0.527735,4.193412,0.000914,0.035717,2.080215,15.029908,60.906174
2007,6.449799,0.094315,0.046714,0.594118,4.640337,0.001090,0.052396,2.558804,15.771753,66.326087
2008,5.983436,0.141273,0.059797,0.649955,6.053098,0.001444,0.124491,2.949585,16.088869,67.377314
2009,5.752390,0.197005,0.071128,0.661587,5.814416,0.002635,0.260808,3.248065,16.694352,70.580165
2010,5.350090,0.233726,0.070793,0.701567,6.677400,0.006580,0.463690,3.919466,18.991960,73.224993
2011,5.031597,0.257786,0.078350,0.813512,6.418956,0.024349,0.691299,4.865863,19.682378,79.710499
2012,4.736717,0.279415,0.091729,0.911680,8.000454,0.033331,0.955554,5.431593,20.632388,80.712841
2013,4.461272,0.342250,0.112038,1.027688,8.383776,0.077181,1.274362,6.187628,21.538508,82.441149
2014,4.476413,0.423894,0.131906,1.220496,9.708552,0.215411,1.463694,6.781073,22.385862,82.492776
2015,4.466334,0.492426,0.097756,1.560766,10.150051,0.359555,1.690208,7.008823,24.237541,80.936781
2016,4.393876,0.562522,0.099478,1.929959,10.440824,0.602294,2.180571,7.539879,25.062933,80.213067
2017,4.572057,0.716377,0.092784,2.232900,10.485585,1.060200,2.741400,8.685070,26.202555,80.587596
2018,4.698468,0.838581,0.120510,2.639474,10.726884,1.582789,3.272947,10.221300,27.064349,81.109745
2019,4.993913,1.004863,0.136126,3.108444,11.343886,1.996821,3.612998,11.101566,27.935037,81.788988
2020,4.498972,1.203676,0.125409,3.252454,11.741599,2.318994,4.143282,11.900879,28.499240,82.270462
