"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0.001170,0.162122,0,0,0.111512,3.674051,6.730116
1966,"NaN",0,"NaN",0.002650,0.175340,0,0,0.134028,4.110596,6.283222
1967,"NaN",0,"NaN",0.012250,0.166523,0,0,0.172759,4.274718,6.052696
1968,"NaN",0,"NaN",0.017660,0.168990,0,0,0.283931,4.792042,6.139581
1969,"NaN",0,"NaN",0.049370,0.137135,0,0,0.404339,5.388990,6.321458
1970,0.106226,0.009200,"NaN",0.064940,0.175337,0,0,0.575055,5.918653,6.242393
1971,0.106343,0.010010,"NaN",0.062160,0.134552,0,0,0.759689,6.165114,5.973768
1972,0.113038,0.010187,"NaN",0.095220,0.132059,0,0,0.983608,6.508139,5.831501
1973,0.104761,0.010531,"NaN",0.121060,0.152295,0,0,1.268390,6.937733,5.850467
1974,0.120587,0.010762,"NaN",0.144590,0.176381,0,0,1.586754,6.294687,5.875630
1975,0.118958,0.011247,"NaN",0.241380,0.170591,0,0,1.674517,6.113988,5.322846
1976,0.120740,0.012777,"NaN",0.295330,0.138468,0,0,1.772239,6.605831,5.619021
1977,0.123316,0.012466,"NaN",0.412550,0.175822,0,0,1.882049,6.524516,5.396408
1978,0.123984,0.013175,"NaN",0.438730,0.183622,0,0,2.017524,6.805001,5.466537
1979,0.124610,0.014433,"NaN",0.520640,0.183837,0,0,2.230121,7.019831,5.784399
1980,0.157677,0.019663,"NaN",0.555890,0.190691,0,0,2.198625,6.351638,5.917539
1981,0.170063,0.018042,"NaN",0.655330,0.199147,0,0,2.102179,5.764984,6.016725
1982,0.182575,0.017988,"NaN",0.744260,0.197380,0,0,1.950701,5.449887,5.873327
1983,0.182187,0.015402,"NaN",0.780630,0.187120,0,0,2.028036,5.336813,6.087482
1984,0.196467,0.016429,"NaN",1.043170,0.184792,0,0,2.117885,5.319205,6.282880
1985,0.199380,0.016440,"NaN",1.386410,0.174006,0,0,2.093369,5.481869,6.249594
1986,0.159991,0.015956,"NaN",1.304890,0.185720,0,0.000010,2.087283,5.775194,5.905356
1987,0.151643,0.014458,"NaN",1.417250,0.203430,0,0.000020,2.263021,5.623228,5.881072
1988,0.165951,0.016379,"NaN",1.568200,0.200794,0,0.000080,2.227865,5.626487,5.811823
1989,0.158802,0.017493,"NaN",1.616710,0.182437,0,0.000260,2.280089,5.286179,5.904351
