"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0.007104,0,0,0,0.054449,0.207330
1966,"NaN",0,"NaN",0,0.009853,0,0,0,0.081523,0.234754
1967,"NaN",0,"NaN",0,0.009532,0,0,0,0.141326,0.223952
1968,"NaN",0,"NaN",0,0.009295,0,0,0,0.208943,0.211433
1969,"NaN",0,"NaN",0,0.014285,0,0,0,0.283575,0.220812
1970,"NaN",0,"NaN",0,0.012207,0,0,0,0.354208,0.235675
1971,"NaN",0,"NaN",0,0.013200,0,0,0,0.400046,0.238187
1972,"NaN",0,"NaN",0,0.013681,0,0,0,0.417575,0.244132
1973,"NaN",0,"NaN",0,0.012845,0,0,0,0.514006,0.308735
1974,"NaN",0,"NaN",0,0.019059,0,0,0,0.530957,0.318406
1975,"NaN",0,"NaN",0,0.016828,0,0,0,0.601826,0.336409
1976,"NaN",0,"NaN",0,0.017887,0,0,0,0.675618,0.375012
1977,"NaN",0,"NaN",0.000715,0.013927,0,0,0,0.804996,0.409385
1978,"NaN",0,"NaN",0.023244,0.018075,0,0,0,0.920512,0.414242
1979,"NaN",0,"NaN",0.031519,0.022962,0,0,0,1.035663,0.495843
1980,"NaN",0,"NaN",0.034772,0.019204,0,0,0,1.025937,0.552616
1981,"NaN",0,"NaN",0.028972,0.025977,0,0,0,1.015728,0.638244
1982,"NaN",0,"NaN",0.037773,0.017154,0,0,0,1.008246,0.646886
1983,"NaN",0,"NaN",0.089651,0.022942,0,0,0,1.054912,0.690449
1984,"NaN",0,"NaN",0.117921,0.019981,0,0,0,1.059445,0.831792
1985,"NaN",0,"NaN",0.167453,0.031850,0,0,0,1.120030,0.922021
1986,"NaN",0,"NaN",0.283112,0.031099,0,0,0.002562,1.220043,0.976780
1987,"NaN",0,"NaN",0.393142,0.039654,0,0,0.079281,1.282551,0.989713
1988,"NaN",0,"NaN",0.401007,0.019872,0,0,0.102418,1.533435,1.053495
1989,"NaN",0,"NaN",0.473652,0.029640,0,0,0.099102,1.752055,1.025452
1990,0.018821,0,0,0.528866,0.046839,0.000010,0,0.113910,2.123678,1.010032
1991,0.013019,0,0,0.563107,0.034860,0.000010,0,0.131960,2.582451,1.013465
1992,0.010298,0,0,0.565302,0.030974,0.000020,0,0.172618,3.125070,0.986837
1993,0.008239,0,0,0.581382,0.042275,0.000020,0.000010,0.215650,3.431455,1.081865
1994,0.006459,0,0,0.586509,0.023461,0.000020,0.000010,0.287055,3.766663,1.110863
1995,0.007146,0.002500,0,0.670286,0.027599,0.000020,0,0.347157,4.109672,1.151177
1996,0.015900,0.004030,0,0.739243,0.024244,0.000030,0,0.458656,4.397333,1.343963
1997,0.016376,0.000780,0,0.770856,0.028140,0.000030,0.000010,0.557380,4.833993,1.462340
1998,0.017178,0.000580,0,0.896890,0.042794,0.000040,0.000020,0.521432,3.912938,1.509367
1999,0.015534,0.000870,0,1.030638,0.041593,0.000046,0.000058,0.634891,4.199182,1.597561
2000,0.015477,0.000790,0,1.089637,0.040096,0.000053,0.000167,0.713079,4.301076,1.797167
2001,0.016291,0.000874,0,1.114049,0.023148,0.000061,0.000125,0.783279,4.304364,1.914381
2002,0.020927,0.001767,0,1.175661,0.031911,0.000070,0.000147,0.870398,4.389029,2.057004
2003,0.022917,0.001844,0,1.271781,0.047916,0.000076,0.000244,0.911659,4.429043,2.140476
2004,0.022639,0.002854,0.000230,1.273845,0.042012,0.000096,0.000462,1.068300,4.391488,2.227311
2005,0.029419,0.002516,0.000561,1.421341,0.035571,0.000139,0.001258,1.143813,4.409736,2.294178
2006,0.032574,0.002322,0.002232,1.431357,0.033367,0.000299,0.002299,1.205949,4.411019,2.371923
2007,0.035652,0.003671,0.004007,1.366837,0.034728,0.000682,0.003592,1.306143,4.531737,2.497552
2008,0.034640,0.006206,0.007436,1.434569,0.029176,0.002702,0.004144,1.344126,4.317811,2.767466
2009,0.036956,0.005091,0.010643,1.395613,0.026569,0.005347,0.006473,1.277694,4.374647,2.871935
2010,0.040311,0.027111,0.014939,1.394794,0.034561,0.007254,0.007668,1.620593,4.478374,3.229773
2011,0.041970,0.054225,0.014072,1.443453,0.042893,0.008557,0.008050,1.744037,4.507423,3.503824
2012,0.055814,0.061217,0.015068,1.393944,0.036804,0.010230,0.008464,1.891031,4.645048,3.376085
2013,0.064334,0.068263,0.022956,1.279153,0.039534,0.014795,0.010583,1.979130,4.642604,3.414084
2014,0.111958,0.100722,0.018996,1.432946,0.025208,0.023420,0.010495,1.800144,4.621253,3.533605
2015,0.102703,0.109252,0.018648,1.500515,0.019541,0.036239,0.012226,1.643390,4.835494,3.575577
2016,0.100210,0.109817,0.018543,1.466583,0.025768,0.046375,0.015238,1.715173,5.216115,3.412213
2017,0.108357,0.134281,0.017924,1.335841,0.025279,0.063506,0.019521,1.791230,5.270400,3.608046
2018,0.120134,0.138717,0.028604,1.194521,0.030058,0.082388,0.022054,2.080944,5.224222,3.627896
2019,0.106936,0.132388,0.029295,1.300694,0.024859,0.115851,0.023883,2.017218,5.164293,3.439318
2020,0.109361,0.154010,0.029102,1.422693,0.034443,0.147158,0.027885,2.039325,4.903856,3.029066
