"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0.000250,0.760700,0,0,0.065741,3.649573,2.039482
1966,"NaN",0,"NaN",0.005840,0.793500,0,0,0.067463,4.158211,2.173582
1967,"NaN",0,"NaN",0.006290,0.685500,0,0,0.069790,5.104686,2.387501
1968,"NaN",0,"NaN",0.010440,0.734500,0,0,0.075942,5.925597,2.456838
1969,"NaN",0,"NaN",0.010820,0.753500,0,0,0.083972,7.016165,2.624338
1970,"NaN",0.002427,"NaN",0.045810,0.754000,0,0,0.128597,8.268148,2.528299
1971,"NaN",0.002356,"NaN",0.080100,0.842000,0,0,0.137886,9.127223,2.295598
1972,"NaN",0.002486,"NaN",0.094800,0.851000,0,0,0.137941,9.751317,2.243237
1973,"NaN",0.002540,"NaN",0.097070,0.667780,0,0,0.191953,11.199845,2.371757
1974,"NaN",0.003075,"NaN",0.196990,0.826800,0,0,0.262343,10.784873,2.514044
1975,"NaN",0.003785,"NaN",0.251250,0.834060,0,0,0.314221,10.177606,2.351748
1976,"NaN",0.003676,"NaN",0.340790,0.835900,0,0,0.376685,10.585014,2.299646
1977,"NaN",0.005338,"NaN",0.316590,0.729680,0,0,0.460026,10.869295,2.169564
1978,"NaN",0.008276,"NaN",0.593130,0.700470,0,0,0.645639,11.243373,1.964637
1979,"NaN",0.010997,"NaN",0.703930,0.807430,0,0,0.766040,11.360831,2.098132
1980,"NaN",0.010914,"NaN",0.825910,0.882920,0,0,0.906514,10.213246,2.437418
1981,"NaN",0.011365,"NaN",0.878200,0.875940,0,0,0.908318,9.654501,2.732652
1982,0.158255,0.098708,"NaN",1.024300,0.816060,0,0,0.930180,8.995089,2.606211
1983,0.166767,0.110302,"NaN",1.142910,0.842730,0,0,1.001028,8.995420,2.568897
1984,0.180326,0.121190,"NaN",1.342640,0.716170,0,0,1.346331,9.516172,2.872730
1985,0.186385,0.126995,"NaN",1.595780,0.828740,0,0,1.442152,9.034967,2.998175
1986,0.189167,0.138034,"NaN",1.653697,0.808160,0,0,1.467425,9.125132,2.855072
1987,0.197975,0.147925,"NaN",1.886050,0.747870,0,0,1.504964,9.169421,2.913575
1988,0.211226,0.159866,"NaN",1.738969,0.902910,0,0,1.596204,9.859855,3.149179
1989,0.222989,0.170470,"NaN",1.858142,0.917410,0,0,1.658015,10.246257,3.154191
1990,0.175620,0.113401,"NaN",1.945713,0.868950,0.000010,0,1.811372,10.667388,3.267683
1991,0.176461,0.116509,"NaN",2.086935,0.944160,0.000010,0,1.915252,10.784969,3.241731
1992,0.173101,0.118501,"NaN",2.170351,0.800460,0.000105,0,1.991190,11.029737,3.186917
