"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,0.159188,0,"NaN",0.001280,1.180880,0,0,0.780063,2.314145,0.647949
1966,0.165115,0,"NaN",0.001720,1.310000,0,0,0.854010,2.438144,0.635221
1967,0.189989,0,"NaN",0.001530,1.339240,0,0,0.906902,2.603182,0.629360
1968,0.224211,0,"NaN",0.009180,1.362000,0,0,1.009875,2.771255,0.683746
1969,0.247976,0,"NaN",0.005290,1.506380,0,0,1.128587,2.885563,0.660133
1970,0.314782,0,"NaN",0.010370,1.581370,0,0,1.246819,3.077281,0.708742
1971,0.319250,0,"NaN",0.042670,1.624610,0,0,1.330795,3.160261,0.673656
1972,0.318525,0,"NaN",0.072110,1.816390,0,0,1.496861,3.327598,0.635682
1973,0.327225,0,"NaN",0.152540,1.946540,0,0,1.591845,3.634678,0.654690
1974,0.323600,0,"NaN",0.146960,2.106670,0,0,1.609127,3.697207,0.665199
1975,0.260525,0,"NaN",0.125700,2.024700,0,0,1.661693,3.647599,0.647154
1976,0.264952,0.007070,"NaN",0.174160,2.126890,0,0,1.676438,3.736399,0.766184
1977,0.267834,0.010690,"NaN",0.263420,2.201470,0,0,1.758391,3.765650,0.979041
1978,0.289939,0.011320,"NaN",0.312020,2.352540,0,0,1.775193,3.886892,0.805038
1979,0.297738,0.013450,"NaN",0.352710,2.441210,0,0,1.802282,4.037705,0.762291
1980,0.320229,0.013000,"NaN",0.380320,2.511480,0,0,1.790967,3.965771,0.928409
1981,0.305104,0.018980,"NaN",0.400670,2.660150,0,0,1.737817,3.756142,0.947942
1982,0.301764,0.021390,"NaN",0.383370,2.577950,0,0,1.840344,3.410170,1.001681
1983,0.332959,0.020850,"NaN",0.486100,2.659520,0,0,1.754962,3.206505,1.048015
1984,0.333830,0.023370,"NaN",0.522100,2.861230,0,0,1.948015,3.236783,1.167377
1985,0.354892,0.016770,"NaN",0.605210,3.036450,0,0.000010,2.043362,3.250885,1.122086
1986,0.371027,0.018650,"NaN",0.712670,3.106350,0,0.000010,1.966514,3.323034,1.039979
1987,0.374875,0.023120,"NaN",0.772610,3.162060,0,0.000010,1.990329,3.429466,1.117744
1988,0.373800,0.024850,"NaN",0.828670,3.074350,0,0.000010,2.190510,3.610074,1.200307
1989,0.360451,0.034770,"NaN",0.793168,2.904497,0,0.000010,2.368013,3.750735,1.197786
1990,0.452600,0.039540,0,0.724600,2.956833,0,0.000019,2.295376,3.466109,1.136171
1991,0.451959,0.039840,0,0.843389,3.072760,0,0.000019,2.311239,3.285622,1.099786
1992,0.455036,0.044650,0,0.800221,3.151747,0.000021,0.000590,2.449993,3.371388,1.120353
1993,0.457038,0.048170,0,0.932842,3.222139,0.000021,0.000590,2.599494,3.414886,0.994715
1994,0.518397,0.057330,0,1.070842,3.278556,0.000021,0.000590,2.691103,3.487889,1.054689
1995,0.534632,0.071379,0,0.971642,3.340597,0.000038,0.000590,2.781068,3.659929,1.102441
1996,0.506642,0.075285,0,0.921221,3.545921,0.000059,0.000620,2.828096,3.750376,1.125095
1997,0.508874,0.081682,0,0.819547,3.486796,0.000069,0.000620,2.883803,3.865264,1.175890
1998,0.534080,0.089873,0.004446,0.709926,3.308699,0.000101,0.000620,2.835262,3.939919,1.257177
1999,0.561013,0.089431,0.005187,0.729800,3.450008,0.000133,0.001620,3.030890,4.015986,1.208485
2000,0.569226,0.089170,0.005573,0.722937,3.567601,0.000164,0.002640,3.211946,3.993053,1.278678
2001,0.529686,0.096093,0.005558,0.756675,3.293683,0.000195,0.003269,3.025519,4.105667,1.328843
2002,0.579168,0.099165,0.005558,0.740323,3.447679,0.000224,0.003998,3.148795,4.258988,1.336577
2003,0.568918,0.092362,0.006052,0.729414,3.296751,0.000224,0.006767,3.232253,4.417875,1.333287
2004,0.613966,0.095547,0.006069,0.874711,3.297767,0.000139,0.009209,3.161512,4.611315,1.259475
2005,0.594878,0.088646,0.007164,0.885076,3.505015,0.000179,0.015029,3.181687,4.483998,1.254042
2006,0.570156,0.086004,0.007229,0.936121,3.395708,0.000218,0.023556,3.153021,4.523656,1.214760
2007,0.562373,0.085973,0.027816,0.887803,3.515380,0.000277,0.028470,3.361001,4.648722,1.269971
2008,0.523413,0.075825,0.033440,0.906146,3.587306,0.000333,0.036003,3.355316,4.485862,1.206829
2009,0.501472,0.084453,0.032153,0.844948,3.482048,0.001029,0.062727,3.258950,4.370226,1.008282
2010,0.499219,0.096658,0.037471,0.845048,3.298275,0.002394,0.081890,3.312572,4.567450,1.033147
2011,0.489453,0.095287,0.060429,0.867045,3.505227,0.005336,0.095052,3.640458,4.576406,0.931414
2012,0.490985,0.101201,0.078862,0.873514,3.526113,0.008169,0.104888,3.592990,4.635962,0.890688
2013,0.513623,0.101714,0.077302,0.946761,3.611066,0.013816,0.102726,3.814015,4.613208,0.861579
2014,0.524271,0.089741,0.079760,0.976035,3.504354,0.019423,0.117426,3.972710,4.611882,0.822836
2015,0.520288,0.090955,0.074899,0.920740,3.480689,0.026365,0.245587,3.976338,4.624487,0.824117
2016,0.468812,0.102841,0.072211,0.911875,3.489418,0.036506,0.280045,3.831964,4.611656,0.770602
2017,0.479092,0.059059,0.085160,0.905353,3.551286,0.032164,0.283623,3.971002,4.571623,0.783998
2018,0.469845,0.094320,0.087958,0.895016,3.452735,0.033973,0.296556,4.191165,4.734158,0.652789
2019,0.473763,0.091480,0.092906,0.895841,3.384513,0.037592,0.291141,4.242392,4.780728,0.634692
2020,0.460009,0.094988,0.080867,0.866210,3.416515,0.039295,0.320649,4.054864,4.260597,0.495247
