"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0.008410,0,0,0,0.099707,0.001884
1966,"NaN",0,"NaN",0,0.010640,0,0,0,0.117689,0.002721
1967,"NaN",0,"NaN",0,0.013680,0,0,0,0.130623,0.004857
1968,"NaN",0,"NaN",0,0.014050,0,0,0,0.172183,0.005359
1969,"NaN",0,"NaN",0,0.010460,0,0,0,0.186479,0.005694
1970,"NaN",0,"NaN",0,0.017870,0,0,0,0.217091,0.006071
1971,0.318287,0,"NaN",0,0.020480,0,0,0,0.241677,0.004783
1972,0.323855,0,"NaN",0,0.017280,0,0,0,0.303382,0.003760
1973,0.331320,0,"NaN",0,0.018800,0,0,0,0.321158,0.004025
1974,0.353254,0,"NaN",0,0.024580,0,0,0,0.326952,0.006036
1975,0.405910,0,"NaN",0,0.033990,0,0,0,0.354470,0.005770
1976,0.424834,0,"NaN",0,0.036370,0,0,0,0.373215,0.006692
1977,0.442713,0,"NaN",0,0.032650,0,0,0,0.419328,0.006437
1978,0.436307,0,"NaN",0,0.021100,0,0,0,0.470008,0.008290
1979,0.462222,0,"NaN",0,0.032630,0,0,0,0.476170,0.017431
1980,0.445853,0,"NaN",0,0.012730,0,0,0,0.495645,0.018848
1981,0.465572,0,"NaN",0,0.029740,0,0,0.009923,0.473050,0.020965
1982,0.482360,0,"NaN",0,0.038360,0,0,0.050577,0.430065,0.027329
1983,0.363638,0,"NaN",0,0.036600,0,0,0.059536,0.481711,0.026241
1984,0.396942,0,"NaN",0,0.040810,0,0,0.088886,0.502024,0.033042
1985,0.449065,0,"NaN",0,0.036910,0,0,0.116854,0.476446,0.066366
1986,0.484500,0,"NaN",0,0.055317,0,0,0.125541,0.496710,0.065114
1987,0.510857,0.000049,"NaN",0,0.040562,0,0,0.174063,0.543456,0.094012
1988,0.534920,0.000302,"NaN",0,0.037182,0,0,0.205432,0.614954,0.096862
1989,0.603519,0.000216,"NaN",0,0.055122,0,0,0.201405,0.722717,0.117977
1990,0.624619,0.000250,0,0,0.049001,0,0,0.218349,0.867603,0.163264
1991,0.657440,0.000297,0,0,0.045054,0,0,0.270337,0.927035,0.191211
1992,0.666210,0.000209,0,0,0.041589,0,0,0.293088,1.043194,0.204648
1993,0.599579,0.000294,0,0,0.036125,0,0,0.331952,1.205985,0.227949
1994,0.578727,0.000508,0,0,0.044036,0,0,0.367381,1.345140,0.263580
1995,0.596368,0.001427,0,0,0.065930,0,0,0.380474,1.466828,0.300684
1996,0.613584,0.002071,0,0,0.072150,0,0,0.443301,1.621371,0.365842
1997,0.596785,0.002735,0,0,0.070820,0,0,0.556078,1.633077,0.377294
1998,0.569573,0.003095,0,0,0.050888,0,0,0.593817,1.495007,0.302705
1999,0.609437,0.004474,0,0,0.034097,0,0,0.659668,1.593876,0.321827
2000,0.611680,0.005269,0,0,0.058914,0,0,0.763033,1.488751,0.330105
2001,0.553625,0.006171,0,0,0.061343,0,0,0.884179,1.463696,0.367480
2002,0.586400,0.007427,0,0,0.072719,0,0,0.960813,1.634915,0.392191
2003,0.636298,0.012078,0,0,0.070691,0,0,1.023198,1.810849,0.400580
2004,0.690717,0.017950,0.000134,0,0.057461,0,0,1.071181,1.992119,0.448822
2005,0.718037,0.017975,0.003889,0,0.054917,0,0,1.154131,2.004190,0.485144
2006,0.731621,0.019145,0.007190,0,0.076500,0.000351,0.000001,1.188404,1.964953,0.517746
2007,0.782537,0.023136,0.005937,0,0.076130,0.000371,0.000004,1.266194,1.988696,0.581862
2008,0.828044,0.020334,0.021983,0,0.066053,0.000369,0.000005,1.329902,1.924264,0.627514
2009,0.840470,0.021272,0.029587,0,0.065788,0.000419,0.000009,1.372480,2.009192,0.629622
2010,0.919362,0.031591,0.030778,0,0.050187,0.000547,0.000037,1.555400,2.073773,0.646145
2011,0.884277,0.037122,0.030527,0,0.074027,0.000881,0.000047,1.595450,2.162493,0.657068
2012,0.945372,0.043548,0.039989,0,0.078180,0.004622,0.000159,1.750806,2.264569,0.689622
2013,0.982092,0.051858,0.054020,0,0.049882,0.011590,0.003238,1.759116,2.344728,0.678727
2014,1.016690,0.061543,0.063203,0,0.047307,0.017714,0.003628,1.798010,2.347895,0.748333
2015,0.994099,0.066818,0.067757,0,0.034250,0.021657,0.002987,1.834594,2.444231,0.734665
2016,1.114617,0.079819,0.069189,0,0.032076,0.030573,0.003123,1.820313,2.536907,0.748909
2017,1.026690,0.083642,0.076504,0,0.042185,0.040887,0.009981,1.803017,2.603692,0.751884
2018,0.994738,0.105098,0.083690,0,0.067973,0.040594,0.014683,1.800706,2.612860,0.801611
2019,1.045020,0.130093,0.093442,0,0.056249,0.040720,0.019987,1.833824,2.624745,0.714430
2020,1.081820,0.121608,0.093480,0,0.040321,0.040570,0.019914,1.686705,2.388191,0.727854
