"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,2.635352,0,"NaN",0,0.073748,0,0,4.813281,15.672201,44.915330
1966,2.333216,0,"NaN",0,0.097960,0,0,5.944470,17.148362,42.912925
1967,2.364104,0,"NaN",0,0.080010,0,0,7.599507,18.072422,37.081355
1968,1.996450,0,"NaN",0,0.086494,0,0,9.526397,18.864759,36.453250
1969,2.672481,0,"NaN",0,0.091971,0,0,11.297667,21.020694,36.856683
1970,1.988596,0,"NaN",0,0.084892,0,0,12.624877,24.328627,37.323777
1971,2.182596,0,"NaN",0,0.092324,0,0,13.106134,27.325796,36.016847
1972,2.207060,0,"NaN",0,0.105505,0,0,14.108372,29.692464,34.908452
1973,2.562836,0,"NaN",0,0.096617,0,0,16.709266,33.319249,34.996619
1974,2.486605,0,"NaN",0,0.077245,0,0,17.740659,36.363965,33.275016
1975,1.850613,0,"NaN",0,0.154843,0,0,19.631046,40.864287,31.579640
1976,2.141152,0,"NaN",0,0.155985,0,0,23.458050,42.601297,31.842467
1977,1.985980,0,"NaN",0,0.140083,0,0,25.140370,45.045353,32.210205
1978,1.840027,0,"NaN",0,0.129052,0,0,27.384238,49.560571,32.007908
1979,2.130967,0,"NaN",0,0.135997,0,0,28.812821,46.514387,32.127849
1980,2.006921,0,"NaN",0,0.104145,0,0,31.037960,45.137963,31.448829
1981,2.204629,0,"NaN",0,0.156330,0,0,31.771107,43.161398,31.623613
1982,2.138515,0,"NaN",0,0.148378,0,0,33.275531,41.002868,33.065877
1983,2.149082,0,"NaN",2.317886,0.145278,0,0,33.318759,39.049761,31.220862
1984,2.626323,0,"NaN",3.547227,0.170485,0,0,34.100455,41.094296,30.531211
1985,2.326637,0,"NaN",6.132692,0.146692,0,0,34.979340,42.054509,30.130091
1986,2.018482,0,"NaN",7.057510,0.146398,0,0,37.269441,39.014591,29.910573
1987,2.059850,0,"NaN",10.488281,0.161343,0,0,37.158501,41.075063,30.022350
1988,1.780337,0,"NaN",12.885088,0.161962,0,0,36.894543,38.173785,28.436177
1989,1.962772,0,"NaN",13.354658,0.151900,0,0,37.706917,37.118131,25.551618
1990,2.601199,0.016382,"NaN",13.231973,0.171531,0,0,35.960978,37.586434,24.842413
1991,2.803326,0.023159,"NaN",13.245137,0.187204,0,0,35.707831,32.205519,23.165011
1992,2.815433,0.044407,"NaN",13.480561,0.152530,0,0,31.403414,34.331728,20.899109
1993,2.902482,0.037648,"NaN",13.317803,0.160246,0,0,33.792236,31.294507,18.825122
1994,2.911391,0.043446,"NaN",13.563965,0.155442,0,0,34.130137,32.492366,17.860653
1995,3.109388,0.054110,"NaN",13.552605,0.157499,0,0,37.116899,30.978318,17.582663
1996,3.056583,0.048391,"NaN",13.723750,0.200340,0,0,41.483082,28.642237,17.391809
1997,2.988607,0.051414,"NaN",13.550009,0.209536,0,0,39.432584,29.363407,16.651746
1998,2.999046,0.058368,"NaN",13.569592,0.150784,0,0,39.818079,31.245842,16.204741
1999,3.030514,0.063418,"NaN",13.752979,0.176595,0,0,40.461330,29.693341,16.919443
2000,2.986055,0.063598,"NaN",13.874067,0.174160,0,0,39.558605,28.861849,15.848042
2001,3.141626,0.068226,"NaN",13.767933,0.181285,0,0.000975,43.992274,27.935005,15.097779
2002,3.182364,0.040776,"NaN",13.546354,0.188346,0,0.000971,44.516908,27.312392,14.604566
2003,3.315340,0.155703,"NaN",10.650673,0.165374,0,0.003868,49.070922,25.655250,14.983986
2004,3.492320,0.698532,"NaN",11.480010,0.197516,0,0.005781,48.481781,27.338076,14.245493
2005,6.560124,1.591852,"NaN",13.282073,0.193941,0,0.009601,50.203466,31.621757,12.704518
2006,6.603549,1.209570,"NaN",12.881349,0.177991,0,0.041148,47.701726,33.517254,12.791232
2007,7.260866,1.491018,"NaN",14.001070,0.200329,0,0.104934,44.711027,33.498150,13.048918
2008,7.074454,1.843201,"NaN",14.093164,0.202581,0.000951,0.194972,44.252090,31.928696,12.716154
2009,9.355346,2.214259,"NaN",14.628334,0.216210,0.000948,0.313884,38.473151,30.410899,10.741807
2010,10.276035,2.171854,"NaN",14.902303,0.177757,0.000946,0.498288,41.396160,28.611668,11.353603
2011,10.757725,1.752594,"NaN",14.787242,0.209293,0.000943,0.590169,39.702880,27.998695,11.476819
2012,11.022917,1.555739,"NaN",14.845803,0.200225,0.007520,0.724928,35.546054,26.303263,11.077508
2013,11.776073,1.717046,"NaN",14.405198,0.199635,0.023431,0.672858,33.240549,25.981653,9.729277
2014,10.602763,1.986511,"NaN",14.621904,0.281251,0.062604,0.613464,29.811960,28.812724,9.645687
2015,11.287878,2.012752,"NaN",14.748133,0.217947,0.131327,0.645459,32.070615,30.951030,10.024001
2016,11.095691,1.922418,"NaN",14.902138,0.240418,0.226494,0.634927,34.461690,31.174606,9.414915
2017,10.941001,1.993356,"NaN",14.890134,0.203498,0.322822,0.701143,36.755962,33.484113,9.646218
2018,9.986403,2.128197,"NaN",14.501052,0.204617,0.579747,0.559470,35.684474,35.995032,9.147043
2019,9.649055,2.063676,"NaN",14.992486,0.201581,1.377932,0.671017,36.592230,36.457884,7.936746
2020,9.551620,1.946349,"NaN",14.761730,0.224331,2.179874,0.591168,37.929057,33.952730,7.447799
