"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0.005870,0,0,0,0.097626,0.000628
1966,"NaN",0,"NaN",0,0.006920,0,0,0,0.113743,0.000837
1967,"NaN",0,"NaN",0,0.007250,0,0,0,0.115072,0.000502
1968,"NaN",0,"NaN",0,0.008040,0,0,0,0.116655,0.000502
1969,"NaN",0,"NaN",0,0.010140,0,0,0,0.120369,0.000628
1970,"NaN",0,"NaN",0,0.012020,0,0,0.000293,0.132811,0.000670
1971,0.058775,0,"NaN",0,0.010460,0,0,0.002983,0.145452,0.001717
1972,0.049479,0,"NaN",0,0.011540,0,0,0.004178,0.161608,0.004354
1973,0.049410,0,"NaN",0,0.011080,0,0,0.004178,0.175925,0.004145
1974,0.049375,0,"NaN",0,0.010060,0,0,0.008709,0.175307,0.004145
1975,0.049897,0,"NaN",0,0.010050,0,0,0.010498,0.184933,0.000377
1976,0.049620,0,"NaN",0,0.009480,0,0,0.012498,0.206300,0.000419
1977,0.049437,0,"NaN",0,0.007690,0,0,0.011436,0.234529,0.000461
1978,0.049720,0,"NaN",0,0.009040,0,0,0.084615,0.253989,0.001005
1979,0.049234,0,"NaN",0,0.011035,0,0,0.105298,0.308505,0.001424
1980,0.049169,0,"NaN",0,0.014088,0,0,0.093659,0.348823,0.002093
1981,0.049628,0,"NaN",0,0.015614,0,0,0.078754,0.372156,0.003894
1982,0.049996,0,"NaN",0,0.015027,0,0,0.099143,0.389352,0.003559
1983,0.050057,0,"NaN",0,0.017492,0,0,0.138960,0.416903,0.009253
1984,0.050298,0,"NaN",0,0.034514,0,0,0.172161,0.409700,0.010006
1985,0.050559,0,"NaN",0,0.037684,0,0,0.166258,0.408988,0.013356
1986,0.050786,0,"NaN",0,0.041206,0,0,0.257991,0.393035,0.009923
1987,0.050945,0,"NaN",0,0.049659,0,0,0.257363,0.403446,0.013691
1988,0.051263,0,"NaN",0,0.057289,0,0,0.262554,0.437906,0.010886
1989,0.051667,0,"NaN",0,0.052946,0,0,0.300654,0.454605,0.050116
1990,0.051986,0,"NaN",0,0.040267,0,0,0.284744,0.546042,0.055480
1991,0.051284,0,"NaN",0,0.044493,0,0,0.423369,0.588734,0.065354
1992,0.051471,0,"NaN",0,0.042860,0,0,0.460087,0.641290,0.068618
1993,0.051923,0,"NaN",0,0.048530,0,0,0.451839,0.707165,0.057363
1994,0.052059,0,"NaN",0,0.064830,0,0,0.469173,0.783033,0.063722
1995,0.052210,0,"NaN",0,0.062180,0,0,0.487302,0.819913,0.069831
1996,0.052546,0,"NaN",0,0.051840,0,0,0.586613,0.898083,0.070166
1997,0.052147,0,"NaN",0,0.041730,0,0,0.728252,1.031621,0.067864
1998,0.051837,0,"NaN",0,0.044570,0,0,0.735830,0.885224,0.072425
1999,0.052236,0,"NaN",0,0.075520,0,0,0.837527,0.973544,0.081170
2000,0.052710,0.005709,"NaN",0,0.069940,0,0,1.035144,0.980406,0.104014
2001,0.050939,0.005704,"NaN",0,0.060266,0,0,0.997547,1.022659,0.124307
2002,0.049494,0.003992,"NaN",0,0.053451,0,0,1.011196,1.143046,0.152381
2003,0.047133,0.004085,"NaN",0,0.049921,0,0,1.089573,1.205036,0.222421
2004,0.047131,0.005617,"NaN",0,0.054310,0,0,1.176993,1.226324,0.277483
2005,0.045097,0.005737,"NaN",0,0.058169,0,0,1.345428,1.226389,0.288236
2006,0.043338,0.006004,"NaN",0,0.060844,0,0,1.399103,1.266704,0.305348
2007,0.040616,0.007265,"NaN",0,0.056964,0,0,1.454452,1.350720,0.370158
2008,0.040147,0.007572,"NaN",0,0.074191,0,0,1.567789,1.295528,0.409279
2009,0.038116,0.013160,"NaN",0,0.065072,0,0,1.440803,1.287824,0.444466
2010,0.033981,0.011855,"NaN",0,0.059708,0,0,1.368832,1.292424,0.618270
2011,0.031753,0.014344,"NaN",0,0.075157,0,0,1.379425,1.382869,0.618060
2012,0.024024,0.013925,"NaN",0,0.085782,0.000065,0,1.512565,1.446564,0.664503
2013,0.025252,0.010172,"NaN",0,0.108747,0.001300,0,1.604424,1.540529,0.630403
2014,0.014881,0.006349,"NaN",0,0.122657,0.002080,0,1.609532,1.544189,0.642537
2015,0.011681,0.006839,"NaN",0,0.126808,0.002486,0,1.686234,1.429717,0.728267
2016,0.012618,0.006880,"NaN",0,0.181282,0.002807,0,1.619747,1.595770,0.784249
2017,0.014045,0.006885,"NaN",0,0.241614,0.002970,0,1.621590,1.510795,0.869059
2018,0.018331,0.012088,"NaN",0,0.235539,0.005655,0,1.608401,1.515201,0.932195
2019,0.019897,0.016995,"NaN",0,0.229697,0.006449,0,1.609128,1.594679,0.954837
2020,0.010256,0.017092,"NaN",0,0.180323,0.010875,0,1.373479,1.377264,1.136705
