"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0.078181,0,0.122070,5.692440,0,0,3.551704,37.171118,44.096570
1966,"NaN",0.106118,0,0.148656,6.146087,0,0,4.000213,40.651934,42.027449
1967,"NaN",0.114276,0,0.174671,5.883084,0,0,4.721689,43.834492,40.923754
1968,"NaN",0.126695,0,0.200429,5.958203,0,0,5.949109,48.155392,41.394248
1969,"NaN",0.136952,0,0.298902,5.810810,0,0,7.427591,53.744707,42.098852
1970,"NaN",0.180090,0,0.435548,6.090732,0,0,8.937533,59.666272,41.474288
1971,"NaN",0.181942,0,0.565275,6.012300,0,0,10.515238,62.425559,40.027696
1972,"NaN",0.177391,0,0.878383,6.270891,0,0,12.362555,66.560014,39.170518
1973,"NaN",0.189416,0,1.019875,6.198306,0,0,14.101077,71.279295,38.969696
1974,"NaN",0.198066,0,1.181291,6.653818,0,0,15.696992,66.674673,39.228508
1975,"NaN",0.208332,0,1.975989,6.663149,0,0,16.823099,64.778420,37.747201
1976,"NaN",0.207773,0,2.301606,5.782791,0,0,18.283475,69.479872,39.528256
1977,"NaN",0.215178,0,2.819882,7.654907,0,0,18.952577,67.970595,39.170912
1978,"NaN",0.225847,0,3.366479,7.417204,0,0.000074,19.589433,71.175669,39.946294
1979,"NaN",0.228950,0,3.755510,7.740487,0,0.000148,20.405390,72.883905,41.195110
1980,"NaN",0.255095,0,4.546561,7.311221,0,0.000258,20.248148,68.241486,42.551484
1981,"NaN",0.246775,0,6.512837,7.190142,0,0.000257,19.855805,63.351554,41.337827
1982,"NaN",0.226549,0,7.093004,7.047064,0,0.000451,19.264442,59.302097,41.850009
1983,"NaN",0.232750,0,8.420897,7.167673,0,0.000732,19.937516,57.130296,42.086989
1984,"NaN",0.241252,0,10.954297,7.249173,0,0.000927,20.908056,55.758208,43.543518
1985,"NaN",0.251889,0,13.415797,7.381249,0,0.001388,21.867913,57.763266,44.625035
1986,"NaN",0.296133,0,14.726192,6.953099,0,0.003222,22.120643,59.530634,43.375718
1987,"NaN",0.289794,0,15.291991,7.612476,0,0.004588,23.215833,59.509510,43.652646
1988,"NaN",0.307470,0,16.399604,8.012725,0,0.007905,23.125086,59.532199,42.954209
1989,"NaN",0.302625,0,17.240963,6.524761,0.000217,0.012106,23.869890,59.451837,42.934608
1990,4.306624,0.413401,0.000633,17.377262,6.788833,0.000274,0.018365,24.997468,60.554894,38.936404
1991,4.494469,0.423774,0.000701,17.809812,7.093257,0.000321,0.023079,25.515709,60.492145,36.581214
1992,4.503836,0.443567,0.001830,17.782998,7.361464,0.000571,0.035597,24.602368,60.492765,33.958959
1993,4.847977,0.485885,0.004403,18.266778,7.528884,0.000671,0.048861,25.030608,59.408622,32.354864
1994,4.791235,0.502019,0.012348,18.174710,7.733092,0.000771,0.062121,24.666931,59.531691,31.536758
1995,4.976137,0.550704,0.018884,18.658407,7.695666,0.000961,0.081684,26.673421,60.720778,31.100732
1996,5.285870,0.548783,0.027917,19.583422,7.651089,0.001101,0.102012,28.943632,61.815104,31.134718
1997,5.510591,0.655371,0.037920,19.729928,7.865096,0.001338,0.155688,28.151610,62.324769,30.185942
1998,5.589974,0.740024,0.034727,19.576212,8.119641,0.001857,0.241612,28.912814,64.140171,28.825403
1999,5.577321,0.757646,0.038623,19.910674,8.061409,0.001882,0.313340,29.612833,63.609065,27.441215
2000,5.738614,0.838333,0.061084,20.150811,8.344556,0.002745,0.502171,30.267230,62.612480,27.768523
2001,5.805995,0.871976,0.070208,20.640266,8.722493,0.003477,0.600266,31.235212,63.312928,27.623264
2002,6.000925,0.982485,0.095374,20.747021,7.272632,0.005820,0.805735,31.353464,62.663429,27.680912
2003,6.682010,1.114013,0.120994,20.645375,6.962499,0.010036,0.976569,32.919943,62.664429,28.514251
2004,6.887139,1.315892,0.165799,20.918756,7.319184,0.016270,1.283544,33.677484,62.796760,27.915031
2005,7.428982,1.480965,0.286896,20.442220,6.855886,0.032350,1.506698,34.712701,62.766411,26.896216
2006,7.775661,1.671840,0.426673,20.211708,6.871365,0.054827,1.725509,34.499978,62.613500,27.543845
2007,8.323486,1.848767,0.565419,19.107403,6.767757,0.082443,2.170623,33.843709,61.101743,27.722108
2008,8.818642,2.043825,0.718482,19.222011,7.105362,0.161514,2.440990,34.440859,60.354705,25.648501
2009,9.049125,2.221458,0.840332,17.769801,7.109330,0.303809,2.660541,32.286094,56.789040,22.709090
2010,9.912208,2.506099,1.000882,18.247237,7.964979,0.493714,2.974749,34.639265,56.152266,23.765873
2011,9.565806,2.653704,1.062653,17.761016,6.509379,0.980084,3.486628,31.817105,54.342626,24.423232
2012,10.467764,2.933398,1.162398,17.082751,6.960935,1.468828,3.941292,31.207076,52.058188,24.280214
2013,10.797037,3.056232,0.993553,16.836812,7.656358,1.748971,4.374114,30.537927,50.687880,23.781393
2014,10.376507,3.162239,1.066181,16.844203,7.645314,1.934813,4.575157,26.984479,49.592840,22.623617
2015,10.680567,3.246188,1.094813,16.190952,6.864010,2.063136,5.412589,28.194737,50.327319,22.560005
2016,10.833457,3.261788,1.088100,15.687561,6.997822,2.048663,5.448507,29.896530,51.217116,21.620219
2017,11.001643,3.314433,1.160928,15.400618,5.905116,2.173290,6.330825,31.206016,51.999446,21.262438
2018,10.937355,3.312293,1.239485,15.340743,6.900735,2.307181,6.450810,30.584018,52.039635,20.320140
2019,11.145548,3.380974,1.224076,15.335537,6.353062,2.504872,7.302242,31.613977,51.802659,16.442913
2020,11.138689,3.382177,1.248436,13.722419,6.822250,2.909834,7.872916,30.681643,44.762500,13.274337
