"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0.084422,0,0,2.033432,6.631151,0
1966,"NaN",0,"NaN",0,0.107277,0,0,2.399608,6.946980,0
1967,"NaN",0,"NaN",0,0.118543,0,0,1.850011,7.271381,0
1968,"NaN",0,"NaN",0,0.138394,0,0,1.791121,7.614718,0
1969,"NaN",0,"NaN",0,0.147535,0,0,2.718710,7.952002,0
1970,"NaN",0,"NaN",0,0.173782,0,0,2.689660,10.392728,0
1971,0.081807,0,"NaN",0,0.195011,0,0,3.084581,10.774458,0
1972,0.072549,0,"NaN",0,0.188685,0,0,3.016793,12.911203,0
1973,0.079902,0,"NaN",0,0.264819,0,0,2.841961,12.118534,0
1974,0.073461,0,"NaN",0,0.353605,0,0,2.527497,11.648068,0
1975,0.073516,0,"NaN",0,0.394537,0,0,3.790377,11.281049,0
1976,0.071176,0,"NaN",0,0.380323,0,0,5.114977,13.631621,0
1977,0.078799,0,"NaN",0,0.454178,0,0,3.232818,15.411168,0
1978,0.076357,0,"NaN",0,0.550515,0,0,3.246967,14.010498,0
1979,0.062221,0,"NaN",0,0.778333,0,0,4.516456,16.380036,0
1980,0.055957,0,"NaN",0,0.505370,0,0,3.208750,21.344155,0
1981,0.052193,0,"NaN",0,0.434346,0,0,1.509814,22.260695,0
1982,0.054807,0,"NaN",0,0.415729,0,0,1.611367,22.575703,0
1983,0.053389,0,"NaN",0,0.404977,0,0,1.084933,25.026156,0
1984,0.052072,0,"NaN",0,0.401570,0,0,1.328340,26.645056,0
1985,0.054642,0,"NaN",0,0.392137,0,0,1.868756,30.490814,0
1986,0.053426,0,"NaN",0,0.377127,0,0,3.331917,31.823008,0
1987,0.055853,0,"NaN",0,1.599304,0,0,7.888875,32.266417,0
1988,0.054658,0,"NaN",0,1.565103,0,0,11.528792,34.543590,0
1989,0.053428,0,"NaN",0,1.529866,0,0,12.979740,37.672920,0
1990,0.055514,0,"NaN",0,2.669633,0,0,7.814175,36.678064,0
1991,0.054054,0,"NaN",0,1.199133,0,0,3.326428,26.338171,0
1992,0.055753,0,"NaN",0,2.836028,0,0,4.218612,40.172132,0
1993,0.054128,0,"NaN",0,3.250701,0,0,4.600876,54.357690,0
1994,0.053738,0,"NaN",0,3.197529,0,0,5.548499,60.351035,0
1995,0.054592,0,"NaN",0,3.533469,0,0,5.380524,56.892157,0
1996,0.054900,0,"NaN",0,3.122433,0,0,5.331647,57.732533,0
1997,0.055225,0,"NaN",0,3.082176,0,0,4.865302,67.213065,0
1998,0.055258,0,"NaN",0,2.802509,0,0,4.562201,43.767003,0
1999,0.055170,0,"NaN",0,1.560846,0,0,4.769568,30.888634,0
2000,0.055069,0,"NaN",0,1.360385,0,0,4.584726,39.948710,0
2001,0.054899,0,"NaN",0,1.518897,0,0,3.899178,44.709217,0
2002,0.054709,0,"NaN",0,1.805397,0,0,3.237296,40.946622,0
2003,0.054554,0,"NaN",0,1.818885,0,0,2.080446,37.473147,0
2004,0.054496,0,"NaN",0,2.129461,0,0,1.299696,39.612385,0
2005,0.054564,0,"NaN",0,1.760234,0,0,1.841969,36.736319,0
2006,0.054794,0,"NaN",0,1.749638,0,0,1.806681,36.852618,0
2007,0.055139,0,"NaN",0,1.564435,0,0,5.859518,34.688154,0
2008,0.055486,0,"NaN",0,0.981600,0,0,8.189832,33.745321,0
2009,0.055741,0,"NaN",0,0.922570,0,0,8.514717,37.536460,0
2010,0.055645,0,"NaN",0,1.140909,0,0,8.636594,38.974910,0
2011,0.055264,0,"NaN",0,1.032209,0,0,7.383789,41.580588,0
2012,0.054719,0,"NaN",0,1.278499,0,0,7.158618,42.749552,0
2013,0.054106,0,"NaN",0,1.281114,0.012870,0,7.679078,44.080744,0
2014,0.053586,0,"NaN",0,0.754831,0.015255,0,7.878369,40.348350,0
2015,0.053188,0,"NaN",0,0.651857,0.014671,0,7.388889,39.292908,0
2016,0.052935,0,"NaN",0,0.833655,0.014171,0,9.730529,42.211769,0
2017,0.052779,0,"NaN",0,0.521526,0.013734,0,10.954363,39.301057,0
2018,0.051439,0,"NaN",0,0.423162,0.087660,0,13.675952,37.828246,0
2019,0.051081,0,"NaN",0,0.561895,0.085390,0,17.851139,37.355021,0
2020,0.051707,0,"NaN",0,0.543354,0.083146,0,18.613751,32.044211,0
