"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1966,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1967,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1968,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1969,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1970,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1971,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1972,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1973,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1974,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1975,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1976,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1977,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1978,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1979,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1980,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1981,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1982,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1983,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1984,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
1985,"NaN",0,"NaN",0,0.052105,0,0,0.324841,0.888796,1.596594
1986,"NaN",0,"NaN",0,0.047818,0,0,0.393322,0.809594,1.677483
1987,"NaN",0,"NaN",0,0.057320,0,0,0.410881,0.782478,1.742965
1988,"NaN",0,"NaN",0,0.069915,0,0,0.428440,0.785706,1.818076
1989,"NaN",0,"NaN",0.001016,0.072920,0,0,0.442487,0.801775,1.735261
1990,0.004800,0,"NaN",0,0.073660,0,0,0.471635,0.922778,1.621106
1991,0.004800,0,"NaN",0.005392,0.072000,0,0,0.495164,0.930950,1.582468
1992,0.004800,0,"NaN",0.004640,0.068660,0,0,0.509211,0.869718,1.594152
1993,0.003300,0,"NaN",0.004464,0.076290,0,0,0.488140,0.671787,1.447654
1994,0.003200,0,"NaN",0.003801,0.091790,0,0,0.354692,0.526689,1.416141
1995,0.003300,0,"NaN",0.000795,0.083310,0,0,0.407369,0.514826,1.143685
1996,0.003100,0,"NaN",0.000884,0.073310,0,0,0.340645,0.435266,1.021474
1997,0.003100,0,"NaN",0.003005,0.064990,0,0,0.267388,0.437932,0.876909
1998,0.003069,0,"NaN",0.000884,0.061410,0,0,0.265071,0.363989,0.863476
1999,0.003069,0,"NaN",0,0.061320,0,0,0.300118,0.300163,0.799501
2000,0.003069,0,"NaN",0,0.075311,0,0,0.172078,0.331973,0.746871
2001,0.000804,0,"NaN",0,0.080287,0,0,0.147355,0.331816,0.933652
2002,0.000951,0,"NaN",0,0.087748,0,0,0.147882,0.339003,0.945903
2003,0.001106,0,"NaN",0,0.084587,0,0,0.168602,0.369836,1.044406
2004,0.000880,0,"NaN",0,0.078514,0,0,0.180050,0.392326,1.113308
2005,0.000480,0,"NaN",0,0.076074,0,0,0.230578,0.402312,1.125617
2006,0.000856,0,"NaN",0,0.074749,0,0,0.253490,0.460700,1.186430
2007,0.001075,0,"NaN",0,0.078139,0,0,0.306418,0.499439,1.303719
2008,0.002925,0,"NaN",0,0.070892,0,0,0.326408,0.499233,1.414622
2009,0.002786,0,"NaN",0,0.064969,0,0,0.315223,0.405812,1.295255
2010,0.002110,0,"NaN",0,0.075299,0,0,0.343739,0.418674,1.397720
2011,0.003290,0,"NaN",0,0.073546,0,0.000001,0.382474,0.554838,1.521504
2012,0.002490,0,"NaN",0,0.070818,0.000000,0.000025,0.410828,0.592634,1.584955
2013,0.002762,0,"NaN",0,0.071253,0.000007,0.000042,0.430263,0.603621,1.569171
2014,0.001324,0,"NaN",0,0.075701,0.000011,0.000122,0.483207,0.616832,1.550581
2015,0.003615,0.000004,"NaN",0,0.084416,0.000420,0.001200,0.489697,0.734206,1.433518
2016,0.004805,0.000017,"NaN",0,0.105206,0.000800,0.002489,0.509490,0.689407,1.419025
2017,0.004497,0.000019,"NaN",0,0.100892,0.000834,0.003058,0.543057,0.769590,1.522496
2018,0.003157,0.000022,"NaN",0,0.092841,0.001264,0.003448,0.625359,0.811856,1.704784
2019,0.003295,0.000046,"NaN",0,0.089087,0.003487,0.006304,0.626654,0.762254,1.661804
2020,0.004074,0.000048,"NaN",0,0.087004,0.022844,0.010084,0.598195,0.752160,1.635729
