"Year","Coal","Oil","Gas","Cement"
1959,78.410213,11.955411,0.857817,1.227778
1960,80.384562,13.343519,1.114601,1.442908
1961,81.345755,14.855598,1.486808,1.614266
1962,83.380196,17.111786,1.905004,1.821831
1963,88.306573,19.109849,2.380246,1.941725
1964,92.882764,20.900853,2.953153,2.069195
1965,97.611296,22.638394,3.471708,2.309851
1966,102.156719,24.492519,3.894769,2.555836
1967,104.900060,27.192652,4.342492,2.711660
1968,105.867810,29.549213,4.797967,2.803581
1969,108.773306,32.056809,5.200096,2.880640
1970,114.396254,34.460216,4.752373,3.059450
1971,118.950325,37.403575,5.477749,3.114370
1972,123.636776,40.966096,5.810358,3.123852
1973,126.577574,44.599686,6.222483,3.158846
1974,128.793308,48.510813,6.695340,3.193495
1975,134.075837,51.817379,7.382305,3.247820
1976,138.902572,53.541891,8.189498,3.126281
1977,142.524158,55.981937,8.867681,3.015839
1978,143.998885,61.006840,9.451493,2.834652
1979,145.443743,61.821457,10.145388,2.575951
1980,152.581601,63.007351,10.542294,2.447137
1981,143.648847,66.138733,11.739002,2.334465
1982,146.534899,66.856319,12.503344,2.120688
1983,147.602241,67.798068,13.617995,2.042226
1984,148.847322,67.208605,14.955654,1.916442
1985,166.709585,66.699309,16.141630,1.766970
1986,176.029083,60.508349,18.317414,1.659853
1987,181.544655,51.268083,21.026511,1.519335
1988,195.431806,51.839051,22.205424,1.372098
1989,185.850320,52.256978,22.569567,1.210513
1990,170.841403,62.818412,28.206459,1.015078
1991,168.479205,57.253411,26.892668,0.804064
1992,157.754968,45.962151,25.878458,0.699188
1993,140.325302,38.299121,24.057671,0.352883
1994,114.651785,31.887837,22.653061,0.168706
1995,112.041850,31.772104,18.152093,0.097929
1996,101.402201,31.070919,16.168426,0.015839
1997,91.535888,32.565761,15.378917,0.046938
1998,86.866918,31.974857,14.677910,0.010261
1999,77.609663,20.161972,9.786521,0.007472
2000,91.735728,25.427307,14.542101,0.001999
2001,89.401372,24.955466,11.561870,0.158182
2002,92.314494,36.545939,14.307129,0.026942
2003,103.347143,40.412579,16.175043,0.000520
2004,109.962690,42.146222,17.446217,0.345937
2005,110.079200,52.771613,18.730483,0.355198
2006,115.468122,56.355938,28.127770,0.475598
2007,126.144986,56.489990,24.134860,0.596891
2008,122.551294,53.849472,30.450183,0.984189
2009,132.119215,40.541178,30.456329,0.932672
2010,141.411333,52.724025,34.727359,1.025235
2011,139.157334,40.957397,39.193710,1.066332
2012,149.986349,40.546744,34.557322,2.321314
2013,148.153400,50.826299,31.295012,3.030554
2014,170.707727,41.328291,43.911863,3.237937
2015,169.795753,41.930371,52.975740,3.456792
2016,166.074164,43.545789,55.066901,3.524569
2017,174.175032,45.736612,63.128436,3.817253
2018,175.205290,49.540000,68.981889,3.890766
2019,174.365936,49.665491,50.436959,3.800151
2020,171.630015,50.159345,48.146429,3.800151
