"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0.015343,2.125967,0,0,1.462304,48.179203,88.254514
1966,"NaN",0,"NaN",0.034496,2.282491,0,0,1.744708,53.509742,81.791936
1967,"NaN",0,"NaN",0.158356,2.152650,0,0,2.233264,55.259430,78.243417
1968,"NaN",0,"NaN",0.226855,2.170790,0,0,3.647288,61.557039,78.867090
1969,"NaN",0,"NaN",0.630840,1.752280,0,0,5.166561,68.859421,80.774300
1970,1.351848,0.117083,"NaN",0.826436,2.231361,0,0,7.318235,75.321645,79.441607
1971,1.349703,0.127050,"NaN",0.788933,1.707729,0,0,9.641955,78.247482,75.818920
1972,1.432641,0.129116,"NaN",1.206816,1.673712,0,0,12.466223,82.484020,73.908318
1973,1.327223,0.133418,"NaN",1.533716,1.929430,0,0,16.069309,87.894553,74.119915
1974,1.528162,0.136390,"NaN",1.832345,2.235227,0,0,20.108447,79.770658,74.460067
1975,1.508546,0.142628,"NaN",3.061021,2.163325,0,0,21.235108,77.533545,67.500808
1976,1.532589,0.162180,"NaN",3.748712,1.757620,0,0,22.495556,83.849777,71.323901
1977,1.567165,0.158422,"NaN",5.242903,2.234434,0,0,23.918069,82.916989,68.580404
1978,1.577935,0.167673,"NaN",5.583683,2.336947,0,0,25.676869,86.606728,69.572201
1979,1.588640,0.184007,"NaN",6.637585,2.343717,0,0,28.431578,89.495093,73.744703
1980,2.014190,0.251172,"NaN",7.101022,2.435921,0,0,28.085563,81.136769,75.591531
1981,2.177284,0.230993,"NaN",8.390065,2.549638,0,0,26.913803,73.807989,77.030979
1982,2.342928,0.230836,"NaN",9.550855,2.532915,0,0,25.032737,69.936690,75.370556
1983,2.342632,0.198050,"NaN",10.037648,2.406065,0,0,26.077291,68.622843,78.275234
1984,2.529109,0.211495,"NaN",13.428671,2.378814,0,0,27.263417,68.473842,80.879170
1985,2.566301,0.211610,"NaN",17.845045,2.239708,0,0,26.944602,70.559351,80.441063
1986,2.056277,0.205070,"NaN",16.771040,2.386956,0,0.000129,26.826708,74.225426,75.898319
1987,1.943749,0.185328,"NaN",18.166208,2.607547,0,0.000256,29.007243,72.078132,75.383160
1988,2.119222,0.209160,"NaN",20.026172,2.564171,0,0.001022,28.450204,71.851169,74.217934
1989,2.018833,0.222383,"NaN",20.553061,2.319306,0,0.003305,28.986522,67.202624,75.061381
1990,2.011309,0.181522,0,19.290615,2.192805,0.000126,0.008981,29.002713,70.006029,69.659829
1991,1.978228,0.185053,0,18.543018,1.993941,0.000126,0.012580,30.306563,72.806037,60.849065
1992,1.999796,0.194840,0.002313,19.859145,2.330448,0.000500,0.034391,29.786930,73.008101,54.677589
1993,2.005357,0.203286,0.002299,19.085261,2.357372,0.000373,0.074600,31.337228,73.714393,51.285108
1994,2.010901,0.231960,0.012809,18.705246,2.498363,0.000866,0.112454,31.751141,72.682030,49.499943
1995,2.003583,0.247724,0.015950,18.992180,2.656687,0.000863,0.184869,34.490895,72.370759,46.761701
1996,2.057384,0.257981,0.024996,19.872813,2.313964,0.001476,0.249866,38.508791,73.434478,46.454458
1997,2.684423,0.279241,0.040847,20.925008,2.328277,0.002211,0.364377,36.753667,72.926194,44.970263
1998,2.899020,0.399987,0.045377,19.851928,2.334321,0.004300,0.551456,37.088966,73.002294,43.893453
1999,2.867886,0.440472,0.059090,20.887597,2.541592,0.003686,0.679200,36.985990,70.819404,42.266827
2000,3.064451,0.581198,0.113627,20.835892,3.054850,0.007371,1.168661,36.673866,69.453366,43.875999
2001,3.238520,0.635960,0.158978,20.894354,2.834743,0.009270,1.281800,38.649292,70.315470,43.972976
2002,3.458510,0.732195,0.249564,19.956431,2.864586,0.019612,1.911116,38.550994,67.897217,44.026864
2003,4.878025,1.062433,0.357240,19.835447,2.129673,0.037614,2.248762,38.980765,66.505209,44.710647
2004,5.474370,1.249830,0.475996,19.940673,2.398634,0.066483,3.044723,39.163455,65.719488,43.568275
2005,6.217671,1.703368,0.879669,19.347333,2.330499,0.152131,3.231181,39.828537,64.412142,41.706860
2006,7.241167,2.208694,1.405086,19.766329,2.363193,0.262203,3.627142,40.654938,64.390702,43.449415
2007,8.271604,2.866403,1.601016,16.534107,2.490575,0.361780,4.672314,39.259206,58.442146,44.659561
2008,9.129083,3.260040,1.408425,17.440701,2.396474,0.518144,4.756374,39.745794,62.130425,41.380109
2009,9.197755,3.607896,1.402291,15.752267,2.221722,0.768514,4.511855,37.570900,59.622008,37.125516
2010,10.723112,3.942838,1.404877,16.322878,2.433288,1.362098,4.476493,39.226557,60.468893,39.915126
2011,10.706960,4.258719,1.462533,12.457914,2.039059,2.261368,5.752590,36.002266,58.471808,40.551881
2012,12.103189,4.950379,1.555750,11.389842,2.529676,3.020954,5.918229,36.061100,58.036914,41.617360
2013,12.427704,5.176814,1.388653,11.046702,2.611286,3.521001,5.987973,37.685246,59.173170,42.725741
2014,11.834334,5.442427,1.451102,10.925235,2.203190,4.055640,6.579842,32.660634,57.383957,40.923346
2015,12.012484,5.618680,1.354749,10.220534,2.113133,4.312194,8.977595,33.872328,57.069323,40.277605
2016,11.820556,5.628810,1.350954,9.322034,2.263083,4.196314,8.803250,37.178622,57.959959,38.978211
2017,11.889413,5.561734,1.367067,8.310341,2.193969,4.290054,11.508049,38.212507,58.885171,36.407028
2018,11.893689,5.498004,1.416966,8.181047,1.934798,4.928110,11.834935,37.180723,55.724389,34.936593
2019,11.887897,5.381332,1.386262,8.012897,2.155273,4.951754,13.437579,38.228544,55.809593,26.906891
2020,11.762218,5.386777,1.687087,6.823843,1.975217,5.363923,13.883126,37.186587,50.235196,22.008991
