"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,2.274703,0,0,1.574274,17.262490,150.746319
1966,"NaN",0,"NaN",0,2.141962,0,0,1.645942,19.039805,150.154285
1967,"NaN",0,"NaN",0,1.931242,0,0,1.977923,21.195316,145.267492
1968,"NaN",0,"NaN",0,1.495972,0,0,2.441338,23.432493,150.513106
1969,"NaN",0,"NaN",0,1.221436,0,0,2.677974,25.147010,156.479965
1970,"NaN",0,"NaN",0,1.742071,0,0,2.938070,30.188750,158.215030
1971,"NaN",0,"NaN",0,1.226743,0,0,3.639404,33.136569,164.343283
1972,"NaN",0,"NaN",0,1.277916,0,0,3.934625,36.094613,161.281698
1973,"NaN",0,"NaN",0,1.086848,0,0,4.297223,40.355101,156.940964
1974,"NaN",0,"NaN",0,1.817677,0,0,5.207301,41.125671,155.405597
1975,"NaN",0,"NaN",0,1.801398,0,0,5.924475,45.096606,157.735381
1976,"NaN",0,"NaN",0,1.426806,0,0,6.499219,47.362185,159.787493
1977,"NaN",0,"NaN",0,1.928293,0,0,7.338179,49.228688,162.181709
1978,"NaN",0,"NaN",0,1.783119,0,0,8.172767,50.635959,161.827316
1979,"NaN",0,"NaN",0,2.223200,0,0,9.124206,51.207818,161.075094
1980,"NaN",0,"NaN",0,2.318080,0,0,10.474406,47.463521,155.556436
1981,"NaN",0,"NaN",0,1.988322,0,0,10.491221,46.730799,154.679596
1982,"NaN",0,"NaN",0,1.611152,0,0,11.113273,42.804279,155.883286
1983,"NaN",0,"NaN",0.193160,1.598400,0,0,13.052823,41.956636,155.173673
1984,"NaN",0,"NaN",1.198186,1.255243,0,0,13.911815,44.658972,158.303254
1985,"NaN",0,"NaN",2.320169,1.617440,0,0,17.096714,43.860019,155.007934
1986,"NaN",0,"NaN",5.954129,1.816547,0,0,18.073051,42.140571,154.364434
1987,"NaN",0,"NaN",10.361682,2.386837,0,0,19.714559,42.309159,152.565714
1988,"NaN",0,"NaN",11.437490,2.031761,0,0,19.833485,40.652927,154.301791
1989,"NaN",0,"NaN",12.014454,1.589608,0,0,20.458424,38.806551,148.289565
1990,4.214150,0,"NaN",12.170150,1.122729,0,0,21.246819,35.031108,120.434687
1991,4.251602,0,"NaN",11.725759,1.052535,0,0,20.490415,29.293827,110.268599
1992,6.270533,0,"NaN",11.832287,1.354193,0,0,23.454182,28.054826,102.899477
1993,6.148750,0.213347,"NaN",12.189765,1.321596,0,0,23.956147,28.387864,100.048130
1994,5.861228,0.298235,"NaN",12.524890,1.409135,0,0,23.394250,29.350761,94.670689
1995,5.026939,0.390995,"NaN",11.807079,1.932770,0,0,26.481733,33.085178,94.785425
1996,5.005454,0.282117,"NaN",12.415088,1.902359,0,0,30.498916,34.657990,94.647143
1997,5.599932,0.477833,"NaN",12.085113,1.643397,0,0,31.057165,33.088866,89.032647
1998,5.820262,0.568620,"NaN",12.765363,1.352288,0,0,31.169350,34.205094,82.649194
1999,6.053320,0.662694,"NaN",12.959895,1.631024,0,0,31.388017,34.105261,75.428694
2000,5.702874,0.502460,"NaN",13.207802,1.708559,0,0,30.518507,33.038428,86.320231
2001,6.188487,0.497188,"NaN",14.266881,1.986818,0,0.000193,32.741713,35.022012,84.866977
2002,6.845319,0.475628,"NaN",18.041305,2.399320,0,0.001540,31.698471,33.973250,83.442127
2003,6.744417,0.469353,"NaN",24.781743,1.324725,0,0.003736,32.066876,36.400800,84.917178
2004,7.382924,0.552797,"NaN",25.054114,1.921646,0.000095,0.009422,31.843903,40.110211,85.043527
2005,7.655364,0.611996,"NaN",23.342456,2.246597,0.000064,0.020088,31.441056,41.816983,82.013571
2006,8.002242,0.852489,"NaN",24.336880,2.383307,0.000159,0.046134,30.870746,41.077129,84.585262
2007,8.470449,1.096181,"NaN",24.163146,1.919729,0.001619,0.115496,29.260602,40.559073,83.943991
2008,8.874977,1.327690,"NaN",24.202448,1.845274,0.011793,0.223020,28.809020,40.481912,79.094248
2009,9.581762,1.676724,"NaN",24.500263,2.187841,0.079970,0.259401,27.162127,38.848045,72.622310
2010,10.204984,1.911993,"NaN",24.933410,2.484949,0.548501,0.298875,32.065195,36.515323,74.614041
2011,10.850122,2.388558,"NaN",24.970950,1.884215,1.870000,0.350338,26.980111,36.891566,73.246388
2012,11.853088,2.945720,"NaN",26.574071,1.955535,1.904357,0.365693,27.128197,36.382058,70.136704
2013,13.066695,3.478543,"NaN",26.767531,2.486844,1.802361,0.416418,27.471912,34.698745,66.822275
2014,13.652302,4.031990,"NaN",26.232093,1.651524,1.836382,0.412189,24.438690,36.702078,64.730620
2015,14.087011,4.116303,"NaN",23.057622,1.541825,1.944720,0.491893,25.602305,35.613752,64.472651
2016,14.164142,4.063789,"NaN",20.550371,1.705554,1.816814,0.423724,27.663910,33.384116,64.822977
2017,14.406307,4.198944,"NaN",23.969137,1.581190,1.855112,0.499890,28.332951,39.006125,61.346556
2018,14.415306,4.048651,"NaN",25.100788,1.365215,1.962740,0.511163,26.944534,39.192061,60.822692
2019,15.353989,4.195322,"NaN",25.224140,1.674593,1.906351,0.583772,28.037453,39.607486,56.323102
2020,15.783668,4.222868,"NaN",24.916802,1.776744,1.852051,0.579808,28.447665,34.658835,45.669807
