"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0.288015,0,0,0.280180,71.842177,84.982946
1966,"NaN",0,"NaN",0.006323,0.315110,0,0,0.503270,72.942898,77.158250
1967,"NaN",0,"NaN",0.098646,0.249763,0,0,1.909930,80.103951,75.406332
1968,"NaN",0,"NaN",0.063770,0.255081,0,0,4.628714,92.641720,77.552002
1969,"NaN",0,"NaN",0.022917,0.239592,0,0,9.500970,106.506482,75.261618
1970,"NaN",0,"NaN",0.059177,0.255394,0,0,14.857104,115.792721,70.688481
1971,"NaN",0,"NaN",0,0.138669,0,0,20.420830,118.284680,58.346489
1972,"NaN",0,"NaN",0.011349,0.185704,0,0,25.669303,127.568405,55.556479
1973,0.037137,0.119332,"NaN",0.078183,0.175912,0,0,30.765091,133.557802,46.488145
1974,0.070996,0.110803,"NaN",0.151841,0.246229,0,0,35.958098,117.334576,49.590827
1975,0.081870,0.084940,"NaN",6.942578,0.187278,0,0,35.439600,111.073374,36.944288
1976,0.076980,0.058194,"NaN",10.246277,0.111284,0,0,37.346578,115.585779,38.409612
1977,0.183870,0.251612,"NaN",12.161933,0.228183,0,0,36.661031,113.430734,38.870815
1978,0.285255,0.264313,"NaN",12.720582,0.226699,0,0,36.276807,120.789300,39.724103
1979,0.308391,0.319655,"NaN",11.575567,0.237458,0,0,39.566063,119.831264,44.180078
1980,0.243490,0.303982,"NaN",12.715580,0.281690,0,0,37.802573,110.590962,44.471825
1981,0.237334,0.294517,"NaN",13.014402,0.385604,0,0,34.824816,101.246103,46.014776
1982,0.035997,0.046512,"NaN",15.838502,0.336710,0,0,29.006633,95.780230,46.043877
1983,0.046677,0.022227,"NaN",24.354710,0.339467,0,0,30.118722,86.838780,39.259362
1984,0.053501,0.024227,"NaN",28.005210,0.354317,0,0,31.052925,83.950368,45.490194
1985,0.107900,0.053446,"NaN",34.892077,0.289414,0,0,31.171075,85.122505,45.315640
1986,0.197310,0.119856,"NaN",39.677528,0.345469,0,0,27.953953,96.066388,38.619372
1987,0.230631,0.142824,"NaN",42.210602,0.431490,0,0.006035,30.783595,96.623045,38.379021
1988,0.279847,0.180741,"NaN",43.279359,0.360477,0,0.008033,30.330454,99.489462,38.717724
1989,1.086754,0.191379,"NaN",41.298871,0.305606,0,0.007014,33.634607,97.503290,40.592900
1990,1.902655,0.281816,0,42.694061,0.265826,0,0.006995,34.428930,100.406926,44.478315
1991,1.930485,0.297825,0,42.692599,0.228100,0,0.007969,36.603697,107.312732,42.406701
1992,1.867415,0.264931,0,43.119234,0.338357,0,0.008930,37.578955,109.046792,37.807210
1993,1.577282,0.242127,0,41.435271,0.251021,0,0.007906,39.168650,106.842210,35.669797
1994,1.502080,0.241239,0,40.000319,0.340688,0,0.008862,39.905163,115.722467,38.200031
1995,2.032435,0.315129,0,40.599609,0.331818,0,0.008835,44.009265,114.954066,36.376863
1996,2.056959,0.307594,0,42.451834,0.234124,0,0.007837,48.814780,124.224073,34.739234
1997,1.997987,0.268981,0,46.370284,0.298324,0,0.007825,46.495590,127.090859,32.381741
1998,2.175281,0.350678,0,45.094902,0.379983,0,0.010745,50.864823,128.685779,32.168302
1999,2.333947,0.483659,0,47.797402,0.332516,0,0.012677,54.222157,124.203318,28.136674
2000,2.414211,0.552420,0,46.836068,0.447382,0,0.015561,54.361419,125.882361,31.050389
2001,2.668761,0.574787,0,44.624428,0.424591,0,0.035623,53.508342,127.350356,29.470628
2002,2.711752,0.686642,0,45.103157,0.342845,0,0.054284,54.990567,127.317198,25.152146
2003,3.347720,0.806715,0,44.599024,0.232507,0,0.082837,58.277650,133.860456,24.203471
2004,3.679539,0.964283,0,43.994355,0.294771,0.000930,0.132043,59.042089,134.696753,22.381005
2005,4.320801,1.459847,0,43.698992,0.264425,0.000918,0.208418,57.663001,133.115241,20.434155
2006,4.877360,2.016143,0,42.266507,0.325301,0.001812,0.331644,58.948338,131.783726,20.027006
2007,5.698022,2.324126,0,43.109847,0.347725,0.005363,0.438902,58.955892,132.129521,18.167881
2008,6.859603,2.935017,0,40.175085,0.361477,0.037029,0.561612,58.119145,137.551009,17.807044
2009,7.277296,3.434283,0.505586,41.067037,0.285248,0.144363,0.866180,58.256894,122.833597,11.385187
2010,8.799003,3.715929,1.361514,41.140620,0.267726,0.480535,1.108662,63.859646,126.355884,14.349167
2011,8.329419,3.981072,1.337089,40.856540,0.166022,0.990200,1.958376,54.010527,117.479011,13.417307
2012,9.401501,4.351469,1.312360,33.706132,0.298625,1.796768,2.301168,54.363603,112.269896,12.555798
2013,9.744658,4.118104,1.290242,35.237922,0.314005,2.184811,3.028491,53.360904,114.871973,13.203086
2014,8.498533,3.652185,1.540413,27.517122,0.241019,2.356464,3.768204,46.400257,112.250628,12.513700
2015,9.614332,4.488809,0.956653,21.059976,0.256886,2.465832,4.497119,50.549206,115.165799,12.508395
2016,9.831238,4.345385,1.602118,34.702327,0.295013,2.467905,4.335658,51.329015,116.251720,11.783994
2017,9.753718,4.552903,1.719255,33.279298,0.212868,2.606748,5.133502,51.736168,117.553818,11.448892
2018,9.508126,4.263064,1.693834,22.283916,0.244292,3.041294,5.816790,52.905259,123.741606,11.319736
2019,9.062053,4.048708,1.690898,33.622918,0.233302,3.280899,7.513235,54.232448,115.253697,11.280364
2020,8.941447,4.085883,2.086867,26.328306,0.216053,3.936997,9.986120,52.800206,80.312557,9.281588
