"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0.245860,0,0,0,1.884321,7.175163
1966,"NaN",0,"NaN",0,0.333188,0,0,0,2.756719,7.938234
1967,"NaN",0,"NaN",0,0.315236,0,0,0,4.673980,7.406627
1968,"NaN",0,"NaN",0,0.300882,0,0,0,6.763663,6.844285
1969,"NaN",0,"NaN",0,0.452866,0,0,0,8.989871,7.000158
1970,"NaN",0,"NaN",0,0.379145,0,0,0,11.001709,7.320080
1971,"NaN",0,"NaN",0,0.401810,0,0,0,12.177701,7.250588
1972,"NaN",0,"NaN",0,0.408301,0,0,0,12.462489,7.286113
1973,"NaN",0,"NaN",0,0.376079,0,0,0,15.049629,9.039464
1974,"NaN",0,"NaN",0,0.547961,0,0,0,15.265760,9.154631
1975,"NaN",0,"NaN",0,0.475656,0,0,0,17.011002,9.508822
1976,"NaN",0,"NaN",0,0.497652,0,0,0,18.797432,10.433793
1977,"NaN",0,"NaN",0.019593,0.381827,0,0,0,22.069549,11.223596
1978,"NaN",0,"NaN",0.628342,0.488623,0,0,0,24.883969,11.198094
1979,"NaN",0,"NaN",0.840254,0.612127,0,0,0,27.609359,13.218484
1980,"NaN",0,"NaN",0.913944,0.504756,0,0,0,26.965982,14.525086
1981,"NaN",0,"NaN",0.750527,0.672941,0,0,0,26.312647,16.533842
1982,"NaN",0,"NaN",0.964204,0.437869,0,0,0,25.736842,16.512628
1983,"NaN",0,"NaN",2.255486,0.577187,0,0,0,26.540136,17.370760
1984,"NaN",0,"NaN",2.926343,0.495864,0,0,0,26.291423,20.641921
1985,"NaN",0,"NaN",4.103807,0.780545,0,0,0,27.448755,22.596123
1986,"NaN",0,"NaN",6.860812,0.753634,0,0,0.062094,29.565974,23.670853
1987,"NaN",0,"NaN",9.430904,0.951235,0,0,1.901842,30.766544,23.741788
1988,"NaN",0,"NaN",9.528119,0.472176,0,0,2.433491,36.435174,25.031569
1989,"NaN",0,"NaN",11.147055,0.697549,0,0,2.332284,41.233363,24.133280
1990,0.438530,0,0,12.322579,1.091360,0.000233,0,2.654111,49.481749,23.533765
1991,0.300163,0,0,12.982859,0.803734,0.000231,0,3.042425,59.540324,23.366188
1992,0.234856,0,0,12.892249,0.706402,0.000456,0,3.936707,71.270182,22.505752
1993,0.185835,0,0,13.113379,0.953546,0.000451,0.000226,4.864089,77.398278,24.402036
1994,0.144110,0,0,13.085860,0.523447,0.000446,0.000223,6.404617,84.039647,24.784938
1995,0.157774,0.055197,0,14.799054,0.609355,0.000442,0,7.664773,90.736215,25.416500
1996,0.347533,0.088085,0,16.157965,0.529902,0.000656,0,10.025034,96.114429,29.375580
1997,0.354489,0.016885,0,16.686631,0.609141,0.000649,0.000216,12.065539,104.640825,31.655093
1998,0.368463,0.012441,0,19.238019,0.917922,0.000858,0.000429,11.184571,83.931357,32.375464
1999,0.330391,0.018504,0,21.920555,0.884630,0.000972,0.001242,13.503437,89.312066,33.978410
2000,0.326662,0.016674,0,22.998203,0.846268,0.001115,0.003522,15.050453,90.779756,37.931531
2001,0.341486,0.018326,0,23.352277,0.485222,0.001288,0.002622,16.418803,90.226468,40.128533
2002,0.435983,0.036811,0,24.493167,0.664811,0.001449,0.003060,18.133464,91.438972,42.854658
2003,0.474856,0.038206,0,26.352199,0.992858,0.001575,0.005053,18.890220,91.772917,44.352188
2004,0.466847,0.058855,0.004749,26.268398,0.866353,0.001984,0.009534,22.029777,90.558393,45.930142
2005,0.604073,0.051660,0.011520,29.185007,0.730386,0.002863,0.025826,23.486399,90.547000,47.107340
2006,0.666401,0.047501,0.045654,29.282815,0.682622,0.006107,0.047032,24.671399,90.240973,48.524975
2007,0.727075,0.074867,0.081713,27.874823,0.708224,0.013900,0.073255,26.637065,92.418764,50.934261
2008,0.704316,0.126188,0.151187,29.168312,0.593211,0.054936,0.084251,27.329381,87.791689,56.269382
2009,0.748894,0.103170,0.215672,28.281357,0.538403,0.108361,0.131167,25.891791,88.649881,58.198242
2010,0.813614,0.547194,0.301510,28.151705,0.697555,0.146408,0.154773,32.709098,90.388867,65.187838
2011,0.843005,1.089149,0.282646,28.993066,0.861542,0.171871,0.161693,35.030553,90.535669,70.377473
2012,1.114928,1.222866,0.301001,27.845110,0.735185,0.204351,0.169070,37.774808,92.788424,67.439906
2013,1.277845,1.355882,0.455972,25.407394,0.785243,0.293863,0.210199,39.310785,92.214487,67.812803
2014,2.212263,1.990241,0.375347,28.314664,0.498096,0.462773,0.207383,35.570409,91.314844,69.823175
2015,2.020794,2.149662,0.366920,29.524273,0.384498,0.713037,0.240556,32.335501,95.143645,70.353401
2016,1.965540,2.153967,0.363713,28.765858,0.505420,0.909604,0.298880,33.641753,102.309949,66.927841
2017,2.120638,2.627996,0.350782,26.143527,0.494739,1.242866,0.382045,35.055887,103.146177,70.612509
2018,2.347665,2.710820,0.558985,23.343383,0.587394,1.610035,0.430984,40.665915,102.092002,70.896516
2019,2.087562,2.584429,0.571886,25.391632,0.485294,2.261605,0.466235,39.379321,100.815263,67.140993
2020,2.133075,3.003943,0.567640,27.749475,0.671803,2.870293,0.543888,39.776825,95.649192,59.081611
