"Year","Coal","Oil","Gas","Cement"
1959,0.125847,0.057067,0.001172,0.008533
1960,0.139144,0.080615,0.001601,0.011139
1961,0.160866,0.107701,0.002045,0.012175
1962,0.154214,0.121762,0.002660,0.014228
1963,0.155339,0.151023,0.003671,0.014802
1964,0.160207,0.178380,0.004005,0.016300
1965,0.165748,0.200956,0.003609,0.016158
1966,0.170451,0.226181,0.003701,0.018913
1967,0.181499,0.282661,0.003909,0.021239
1968,0.200119,0.334001,0.004228,0.023565
1969,0.221022,0.402074,0.004719,0.025400
1970,0.229264,0.502715,0.007676,0.028267
1971,0.206385,0.552756,0.008094,0.029270
1972,0.200216,0.611364,0.007984,0.032530
1973,0.214385,0.651026,0.010582,0.038192
1974,0.229191,0.635279,0.014161,0.035613
1975,0.213422,0.606028,0.017155,0.031796
1976,0.208383,0.644761,0.020683,0.033226
1977,0.204520,0.668696,0.024684,0.035235
1978,0.174739,0.651504,0.034504,0.040740
1979,0.190938,0.679159,0.040890,0.041985
1980,0.224299,0.630659,0.047932,0.041901
1981,0.247358,0.590551,0.048592,0.040261
1982,0.242630,0.566788,0.049746,0.038152
1983,0.229795,0.559573,0.053348,0.038101
1984,0.260176,0.568097,0.071697,0.037004
1985,0.271788,0.529481,0.076981,0.034052
1986,0.257466,0.540356,0.081253,0.033186
1987,0.250394,0.536237,0.082707,0.033191
1988,0.278512,0.584910,0.086207,0.035836
1989,0.277105,0.615156,0.092725,0.036696
1990,0.317909,0.670551,0.118872,0.038701
1991,0.317769,0.672952,0.126994,0.040347
1992,0.312121,0.686492,0.128435,0.041666
1993,0.317584,0.671911,0.131217,0.041224
1994,0.325230,0.711884,0.137668,0.042297
1995,0.335138,0.709194,0.142649,0.042142
1996,0.343970,0.706119,0.148448,0.042560
1997,0.349465,0.691903,0.153034,0.039926
1998,0.327323,0.676069,0.156330,0.035363
1999,0.345193,0.685548,0.165804,0.035010
2000,0.372047,0.676305,0.170604,0.035086
2001,0.381113,0.654633,0.169623,0.034374
2002,0.398258,0.665588,0.173419,0.032417
2003,0.411672,0.655730,0.178652,0.031935
2004,0.419646,0.644611,0.177565,0.031276
2005,0.430174,0.641720,0.176001,0.032280
2006,0.427283,0.604922,0.192654,0.031991
2007,0.444764,0.607541,0.209122,0.030658
2008,0.426081,0.562910,0.204485,0.028553
2009,0.411060,0.515912,0.202177,0.025308
2010,0.445734,0.521744,0.213342,0.024321
2011,0.430265,0.552341,0.247923,0.024983
2012,0.449801,0.564169,0.257022,0.025625
2013,0.480985,0.541441,0.256491,0.026805
2014,0.472226,0.496795,0.258548,0.026557
2015,0.465629,0.476372,0.246429,0.025936
2016,0.456358,0.460901,0.251596,0.025969
2017,0.458309,0.448760,0.245717,0.026429
2018,0.441800,0.432718,0.233969,0.026183
2019,0.432133,0.415703,0.224222,0.025376
2020,0.402979,0.377382,0.216544,0.025376
