"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0.008970,0.468811,0,0,0.180169,2.294285,1.732088
1966,"NaN",0.003900,"NaN",0.013950,0.522085,0,0,0.190067,2.459243,1.604931
1967,"NaN",0.006050,"NaN",0.020760,0.453777,0,0,0.217221,2.825244,1.584153
1968,"NaN",0.009260,"NaN",0.030850,0.504226,0,0,0.259763,3.061554,1.523379
1969,"NaN",0.010670,"NaN",0.036000,0.529421,0,0,0.301862,3.537603,1.524971
1970,0.392169,0.013702,"NaN",0.057110,0.566815,0,0,0.343905,4.018791,1.451416
1971,0.394467,0.013918,"NaN",0.093290,0.488567,0,0,0.407612,4.380295,1.329967
1972,0.399199,0.015152,"NaN",0.145910,0.488315,0,0,0.481996,4.863446,1.183005
1973,0.409827,0.015501,"NaN",0.147510,0.476963,0,0,0.565331,5.421692,1.170150
1974,0.370169,0.015771,"NaN",0.147100,0.562303,0,0,0.590253,5.151556,1.184424
1975,0.384252,0.014159,"NaN",0.182480,0.601079,0,0,0.658332,4.708350,1.038392
1976,0.368412,0.013329,"NaN",0.157780,0.485646,0,0,0.707232,5.093222,1.220871
1977,0.374191,0.013746,"NaN",0.179410,0.763230,0,0,0.738307,4.891746,1.175851
1978,0.385883,0.014184,"NaN",0.304520,0.683598,0,0,0.787606,5.097789,1.226824
1979,0.397802,0.014840,"NaN",0.399600,0.664191,0,0,0.872554,5.071111,1.332355
1980,0.361884,0.014710,"NaN",0.612510,0.695267,0,0,0.906191,4.712449,1.304500
1981,0.349269,0.014922,"NaN",1.053260,0.721952,0,0,0.920581,4.254254,1.189051
1982,0.356829,0.015273,"NaN",1.089190,0.705749,0,0,0.884780,3.939827,1.215847
1983,0.394957,0.015587,"NaN",1.442610,0.694430,0,0,0.942489,3.845417,1.100291
1984,0.402746,0.016223,"NaN",1.912340,0.656901,0,0,0.961171,3.707661,1.052143
1985,0.452195,0.016521,"NaN",2.241000,0.624533,0,0,1.028849,3.646233,1.021161
1986,0.440939,0.016628,"NaN",2.541550,0.630108,0,0,1.034695,3.719753,0.844059
1987,0.463360,0.017506,"NaN",2.655200,0.710876,0,0,1.046938,3.744996,0.768278
1988,0.433224,0.017733,"NaN",2.755210,0.771173,0,0,1.041701,3.722473,0.750275
1989,0.426573,0.018415,"NaN",3.039310,0.468423,0,0,1.019332,3.822026,0.816845
