"Year","Coal","Oil","Gas","Cement"
1959,1.777040,17.634832,4.279552,0.170811
1960,1.820696,14.704777,4.667136,0.192584
1961,1.527888,19.323936,4.928080,0.221691
1962,1.300720,16.231520,5.191888,0.250766
1963,1.593840,15.634288,5.371424,0.163543
1964,1.205456,15.707568,5.243184,0.218057
1965,0.762112,17.667808,6.056592,0.181714
1966,0.897680,16.238848,6.071248,0.167177
1967,0.619216,17.623840,6.122544,0.174446
1968,0.472656,20.577024,6.309408,0.203520
1969,0.560654,27.537984,4.998245,0.265332
1970,0.432352,29.213072,2.300992,0.272571
1971,0.553264,31.576352,2.711360,0.241441
1972,0.523952,34.562512,1.996880,0.298250
1973,0.355408,38.713824,3.143712,0.366894
1974,0.439680,39.358688,3.271952,0.421480
1975,0.545936,40.754672,5.107616,0.548057
1976,0.447035,45.813710,5.642895,0.925596
1977,0.509296,56.359648,6.624512,1.372387
1978,0.545936,62.628752,7.870272,1.920417
1979,0.652167,63.410403,7.382675,2.459696
1980,0.707152,66.135200,12.164480,3.067689
1981,0.791424,70.337808,13.399248,3.651724
1982,0.861040,75.086352,15.517040,3.999580
1983,1.198170,77.727148,13.648877,4.391008
1984,1.883296,74.192336,24.387584,4.782607
1985,3.671328,78.526848,27.073296,5.474231
1986,8.057136,78.270368,22.867024,5.976970
1987,8.218596,75.022630,27.011811,6.509740
1988,6.913968,87.243504,23.372656,6.767547
1989,6.280096,84.748320,24.955504,7.837652
1990,6.947115,82.475002,44.064346,7.718565
1991,13.519884,103.458253,43.494455,9.087156
1992,12.509123,117.107228,52.374166,9.777354
1993,21.309466,117.418234,57.659399,10.774781
1994,26.648272,113.470416,60.309440,12.537856
1995,25.175344,113.862464,64.574336,13.312434
1996,27.560608,124.630960,78.992176,14.265713
1997,29.389332,143.868859,82.041707,16.010002
1998,32.074656,113.173632,48.027712,13.076801
1999,37.167616,106.054480,83.652784,14.081749
2000,50.906012,154.978374,48.592647,16.446371
2001,64.628561,149.855728,61.162388,18.461538
2002,66.665219,156.843069,59.764222,18.136511
2003,89.489682,162.447104,62.661728,17.811484
2004,82.216103,173.895339,61.885636,19.046587
2005,94.222089,174.754480,54.450704,18.526544
2006,111.640521,152.499344,57.425872,19.046587
2007,140.065990,166.224688,57.077792,19.566631
2008,121.844541,158.303120,60.313104,20.541712
2009,128.274197,181.260245,64.540826,19.436620
2010,153.076953,195.674233,73.730036,19.436620
2011,181.280983,211.328528,81.553312,21.061755
2012,187.171325,218.777440,80.062064,23.271939
2013,164.219227,229.408315,64.753293,24.767064
2014,173.584305,220.592833,62.415688,25.482124
2015,197.815239,219.406061,94.252054,24.507042
2016,206.327890,219.142417,91.185376,28.710000
2017,221.093265,226.619971,84.338537,32.080647
2018,262.222125,222.595328,84.147424,34.828471
2019,315.400701,218.689956,82.997885,32.414516
2020,300.517866,165.610156,78.477708,33.803710
