"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0.196870,0,0,0,0.598973,0.406120
1966,"NaN",0,"NaN",0,0.272580,0,0,0,0.708600,0.375723
1967,"NaN",0,"NaN",0,0.226570,0,0,0,0.858528,0.381836
1968,"NaN",0,"NaN",0.000830,0.243880,0,0,0,0.911882,0.386525
1969,"NaN",0,"NaN",0.008290,0.306030,0,0,0.003381,1.038173,0.388954
1970,0.000456,0.000470,"NaN",0.009230,0.277720,0,0,0.002691,1.184349,0.410893
1971,0.000507,0.000520,"NaN",0.025230,0.318160,0,0,0.014326,1.303596,0.412944
1972,0.000590,0.000610,"NaN",0.047510,0.354690,0,0,0.042178,1.374533,0.422909
1973,0.000544,0.000560,"NaN",0.065450,0.289120,0,0,0.040723,1.651059,0.414200
1974,0.000498,0.000510,"NaN",0.072230,0.305680,0,0,0.050904,1.730669,0.401179
1975,0.001101,0.001130,"NaN",0.075440,0.260650,0,0,0.052504,1.799657,0.444596
1976,0.001821,0.001870,"NaN",0.075550,0.209320,0,0,0.060285,2.041302,0.430612
1977,0.003006,0.003090,"NaN",0.065240,0.396280,0,0,0.057958,1.927278,0.461260
1978,0.003069,0.003160,"NaN",0.076490,0.402510,0,0,0.059376,1.984638,0.396406
1979,0.002056,0.002510,"NaN",0.067000,0.463970,0,0,0.057376,2.103504,0.451798
1980,0.011149,0.003620,"NaN",0.051860,0.295500,0,0,0.073556,2.227206,0.520796
1981,0.013172,0.004240,"NaN",0.095680,0.219420,0,0,0.083992,2.156540,0.642464
1982,0.014390,0.004870,"NaN",0.087710,0.263310,0,0,0.091591,2.038633,0.711965
1983,0.014386,0.005600,"NaN",0.106610,0.270470,0,0,0.099045,2.042751,0.748851
1984,0.016869,0.005500,"NaN",0.230860,0.314840,0,0,0.081228,1.926651,0.761328
1985,0.018602,0.006110,"NaN",0.280440,0.312870,0,0,0.086173,1.854795,0.752703
1986,0.018828,0.005380,"NaN",0.374580,0.264940,0,0,0.101517,1.837723,0.780001
1987,0.020025,0.005630,"NaN",0.412710,0.273830,0,0,0.108680,1.929948,0.756722
1988,0.021119,0.006730,"NaN",0.504660,0.352460,0,0,0.140241,1.975966,0.656574
1989,0.148549,0.005780,"NaN",0.561260,0.193490,0.000061,0.000130,0.180018,2.070644,0.809392
1990,0.167746,0.005420,0,0.542680,0.254140,0.000060,0.000140,0.208060,2.003760,0.804368
1991,0.157625,0.005420,0,0.555780,0.272820,0.000070,0.000150,0.234397,2.047135,0.837318
1992,0.144347,0.005750,0,0.557820,0.189200,0.000080,0.001030,0.245086,2.294489,0.854275
1993,0.144750,0.005790,0,0.560600,0.243770,0.000090,0.001160,0.240407,2.188415,0.768445
1994,0.145989,0.006390,0,0.553130,0.281800,0.000100,0.001750,0.263585,2.298760,0.792226
1995,0.145261,0.010110,0,0.554550,0.231120,0.000150,0.002700,0.323256,2.445351,0.794110
1996,0.146623,0.010830,0,0.563300,0.398020,0.000120,0.003640,0.361763,2.511303,0.671018
1997,0.149202,0.014630,0,0.552980,0.347780,0.000130,0.007420,0.473360,2.609415,0.768487
1998,0.155434,0.015310,0,0.589930,0.340050,0.000150,0.013520,0.485953,2.828158,0.732313
