"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0.616172,0,0,0,10.247757,0.065923
1966,"NaN",0,"NaN",0,0.706838,0,0,0,11.618165,0.085531
1967,"NaN",0,"NaN",0,0.721657,0,0,0,11.454153,0.050010
1968,"NaN",0,"NaN",0,0.780735,0,0,0,11.327958,0.048788
1969,"NaN",0,"NaN",0,0.961192,0,0,0,11.410032,0.059531
1970,"NaN",0,"NaN",0,1.112537,0,0,0.027126,12.292581,0.062003
1971,5.313027,0,"NaN",0,0.945542,0,0,0.269695,13.148281,0.155173
1972,4.369286,0,"NaN",0,1.019050,0,0,0.368926,14.270905,0.384508
1973,4.262188,0,"NaN",0,0.955779,0,0,0.360385,15.175621,0.357549
1974,4.159259,0,"NaN",0,0.847436,0,0,0.733656,14.767510,0.349161
1975,4.102634,0,"NaN",0,0.826332,0,0,0.863208,15.205607,0.030982
1976,3.979568,0,"NaN",0,0.760304,0,0,1.002375,16.545480,0.033579
1977,3.865191,0,"NaN",0,0.601236,0,0,0.894136,18.336454,0.036008
1978,3.788814,0,"NaN",0,0.688838,0,0,6.447936,19.354745,0.076571
1979,3.657792,0,"NaN",0,0.819853,0,0,7.823015,22.920100,0.105758
1980,3.563466,0,"NaN",0,1.020978,0,0,6.787805,25.280519,0.151717
1981,3.511235,0,"NaN",0,1.104686,0,0,5.571911,26.330460,0.275485
1982,3.454859,0,"NaN",0,1.038387,0,0,6.851080,26.905282,0.245921
1983,3.377797,0,"NaN",0,1.180345,0,0,9.376875,28.132171,0.624372
1984,3.310757,0,"NaN",0,2.271841,0,0,11.332138,26.967583,0.658653
1985,3.241184,0,"NaN",0,2.415818,0,0,10.658286,26.219011,0.856206
1986,3.165473,0,"NaN",0,2.568359,0,0,16.080463,24.497735,0.618479
1987,3.083464,0,"NaN",0,3.005604,0,0,15.576964,24.418723,0.828643
1988,3.011491,0,"NaN",0,3.365514,0,0,15.423984,25.725175,0.639489
1989,2.947522,0,"NaN",0,3.020469,0,0,17.151850,25.934492,2.859040
1990,2.883334,0,"NaN",0,2.233349,0,0,15.792959,30.285491,3.077115
1991,2.769124,0,"NaN",0,2.402446,0,0,22.860187,31.789210,3.528850
1992,2.708621,0,"NaN",0,2.255474,0,0,24.211745,33.747386,3.610948
1993,2.664782,0,"NaN",0,2.490647,0,0,23.189213,36.292980,2.943954
1994,2.605882,0,"NaN",0,3.245151,0,0,23.485061,39.195728,3.189704
1995,2.548370,0,"NaN",0,3.035006,0,0,23.785191,40.019970,3.408449
1996,2.500094,0,"NaN",0,2.466503,0,0,27.910522,42.730029,3.338423
1997,2.418379,0,"NaN",0,1.935278,0,0,33.773546,47.842658,3.147295
1998,2.344011,0,"NaN",0,2.015406,0,0,33.273417,40.028829,3.274980
1999,2.305075,0,"NaN",0,3.332554,0,0,36.958495,42.960626,3.581860
2000,2.272545,0.246140,"NaN",0,3.015402,0,0,44.629342,42.269337,4.484483
2001,2.148498,0.240568,"NaN",0,2.541896,0,0,42.074400,43.133582,5.242989
2002,2.044498,0.164894,"NaN",0,2.207965,0,0,41.770473,47.216916,6.294565
2003,1.908310,0.165389,"NaN",0,2.021196,0,0,44.114370,48.789219,9.005347
2004,1.870972,0.222970,"NaN",0,2.155964,0,0,46.723412,48.681718,11.015312
2005,1.755388,0.223331,"NaN",0,2.264214,0,0,52.370424,47.736863,11.219498
2006,1.653998,0.229150,"NaN",0,2.322115,0,0,53.396880,48.343878,11.653644
2007,1.520039,0.271902,"NaN",0,2.131850,0,0,54.432347,50.550183,13.853045
2008,1.474041,0.278003,"NaN",0,2.723995,0,0,57.563107,47.566724,15.027125
2009,1.374290,0.474475,"NaN",0,2.346210,0,0,51.948852,46.433092,16.025444
2010,1.204657,0.420261,"NaN",0,2.116686,0,0,48.526329,45.817577,21.918212
2011,1.108270,0.500649,"NaN",0,2.623179,0,0,48.145858,48.266072,21.572070
2012,0.826470,0.479029,"NaN",0,2.951061,0.002233,0,52.035070,49.764506,22.860140
2013,0.856903,0.345165,"NaN",0,3.690228,0.044100,0,54.444597,52.276380,21.392138
2014,0.498249,0.212580,"NaN",0,4.106812,0.069633,0,53.890679,51.702856,21.513557
2015,0.385881,0.225941,"NaN",0,4.189092,0.082133,0,55.704662,47.230642,24.058272
2016,0.411215,0.224232,"NaN",0,5.907916,0.091463,0,52.786885,52.005489,25.558345
2017,0.451540,0.221350,"NaN",0,7.767778,0.095484,0,52.133354,48.571363,27.939834
2018,0.581419,0.383401,"NaN",0,7.470795,0.179356,0,51.014952,48.058835,29.567185
2019,0.622759,0.531914,"NaN",0,7.189307,0.201858,0,50.364302,49.912051,29.885571
2020,0.316878,0.528080,"NaN",0,5.571381,0.336003,0,42.435869,42.552815,35.120355
