"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,6.857467,0.667500,"NaN",0.192714,9.961970,0,0,74.965535,115.614542,58.113780
1966,6.956674,0.696498,"NaN",0.287794,9.902977,0,0,79.931951,120.024722,60.283813
1967,6.742029,0.690202,"NaN",0.395190,11.143460,0,0,83.565737,123.389072,58.562484
1968,7.073641,0.755375,"NaN",0.640789,11.085924,0,0,88.629854,130.456313,60.052137
1969,7.116023,0.781427,"NaN",0.706007,12.329261,0,0,94.552899,135.773459,59.761627
1970,7.009850,0.774934,"NaN",1.095494,12.099104,0,0,98.777337,140.488855,58.672989
1971,6.956882,0.784563,"NaN",1.897496,12.879589,0,0,100.932367,144.107652,54.995265
1972,7.236444,0.875557,"NaN",2.669766,13.068704,0,0,101.060123,153.944372,56.757829
1973,7.297155,0.928981,"NaN",4.083726,12.929373,0,0,99.343684,161.535061,60.421214
1974,7.284410,0.939791,"NaN",5.525851,14.153088,0,0,95.046857,153.731614,58.457715
1975,7.027238,0.901688,"NaN",8.288445,13.977226,0,0,86.458871,148.709296,57.932612
1976,7.960819,1.020630,"NaN",9.098777,13.109012,0,0,87.382137,158.429186,61.583843
1977,8.462654,1.054790,"NaN",11.835296,10.121970,0,0,84.813981,165.717663,62.536693
1978,9.293328,1.095747,"NaN",12.918317,12.713094,0,0,84.322470,167.856032,61.260437
1979,9.723241,1.132934,"NaN",11.814226,12.577469,0,0,86.316930,162.436491,66.307154
1980,9.943408,1.161606,"NaN",11.518929,12.288940,0,0,83.732311,148.305031,67.363493
1981,9.927928,1.181923,"NaN",12.391194,11.505539,0,0,80.950538,136.964504,68.832815
1982,9.976728,1.129281,"NaN",12.730036,13.494432,0,0,74.544599,128.567599,65.677643
1983,10.501116,1.262745,"NaN",13.097212,14.348909,0.000127,0.000114,69.279468,126.768979,67.495792
1984,11.647166,1.493990,"NaN",14.475027,13.749332,0.000222,0.000275,73.306017,129.540638,71.812991
1985,11.335193,1.513219,"NaN",16.793566,11.941063,0.000446,0.000242,69.897540,127.840331,72.842805
1986,11.473183,1.594215,"NaN",17.952871,12.233116,0.000584,0.000174,64.895905,132.804834,71.263521
1987,12.502580,1.741071,"NaN",19.556275,10.422660,0.000433,0.000146,68.352120,134.304738,73.657295
1988,12.257179,1.713776,"NaN",22.424037,9.232428,0.000371,0.000036,70.815039,138.557092,76.361496
1989,11.565561,1.956316,"NaN",22.313092,11.001033,0.010136,0.085429,74.532918,137.202933,76.538669
1990,9.675385,2.279044,0.238925,24.084645,11.592914,0.014707,0.111723,73.830595,132.892453,76.220717
1991,9.823117,2.378876,0.274219,25.332244,11.288078,0.018789,0.117104,74.732253,128.823434,74.783751
1992,10.853217,2.522093,0.308809,25.345028,9.783458,0.015909,0.113494,76.534448,130.240530,74.580589
1993,9.400682,2.578668,0.357313,24.752689,10.759783,0.018308,0.116987,77.670189,130.056197,76.602576
1994,9.455524,2.530299,0.395997,25.707143,9.889420,0.019138,0.132776,78.675251,132.058156,76.095274
1995,9.726628,2.385887,0.420090,26.732325,11.736892,0.019402,0.120537,81.185254,130.300987,75.934184
