"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,7.937528,0.032286,"NaN",0,0.703516,0,0,0,4.880364,4.960953
1966,7.846235,0.038465,"NaN",0,0.737164,0,0,0,5.688278,5.390995
1967,7.706357,0.053267,"NaN",0,0.733358,0,0,0,6.522943,4.666611
1968,7.514629,0.053824,"NaN",0,0.954641,0,0,0,7.653609,4.953942
1969,7.302691,0.052268,"NaN",0,1.011558,0,0,0,8.315024,5.138929
1970,7.170427,0.047597,"NaN",0,0.869588,0,0,0,8.602320,5.558182
1971,6.797002,0.045352,"NaN",0,0.730727,0,0,0,9.956202,5.579181
1972,7.149100,0.047831,"NaN",0,0.875769,0,0,0,11.018895,5.845252
1973,7.209959,0.052572,"NaN",0,0.694753,0,0,0,13.119002,5.833445
1974,7.174693,0.053948,"NaN",0,0.874583,0,0,0,12.466337,6.213048
1975,7.270594,0.056012,"NaN",0,1.503058,0,0,0,13.451325,6.303024
1976,7.319312,0.040060,"NaN",0,2.083824,0,0,0,14.849455,6.462055
1977,7.327158,0.053031,"NaN",0,2.085297,0,0,0,16.438630,6.509109
1978,7.419126,0.032588,"NaN",0,2.220457,0,0,0,17.218565,6.457473
1979,7.539231,0.033726,"NaN",0,2.393099,0,0,0,14.995954,6.470963
1980,7.313312,0.030926,"NaN",0,2.580546,0,0,0,14.956487,6.696828
1981,7.187828,0.024451,"NaN",0,2.804300,0,0,0,14.406047,6.681992
1982,7.210495,0,"NaN",0,3.078017,0,0,0.026587,15.070812,7.334680
1983,7.165416,0,"NaN",0,2.409574,0,0,0.028558,15.495407,7.890918
1984,6.900734,0.004593,"NaN",0,2.790509,0,0,0.027224,15.086854,8.674830
1985,6.602137,0.001221,"NaN",0,2.451442,0,0,0.034376,15.475091,10.168345
1986,6.592173,0.008698,"NaN",0,2.368431,0,0,0.287430,16.427371,10.968015
1987,6.467378,0.011331,"NaN",0,3.643339,0,0,0.352114,18.185670,11.359050
1988,6.374851,0.013140,"NaN",0,5.561481,0,0,0.785369,18.973320,10.781135
1989,6.259699,0.011813,"NaN",0,3.385310,0,0,2.050931,17.562790,11.934072
1990,5.595552,0.014855,"NaN",0,4.292812,0,0,2.156222,18.326901,12.452839
1991,5.505047,0.021827,"NaN",0,4.136225,0,0,2.597165,17.558169,13.080174
1992,5.412676,0.020933,"NaN",0,4.765650,0,0,2.795369,18.246788,12.820486
1993,5.281481,0.023652,"NaN",0,5.992696,0,0,3.012956,20.572918,11.673478
1994,5.192255,0.022583,"NaN",0,5.313354,0,0,3.144349,19.361162,11.523042
1995,5.058658,0.052713,"NaN",0,6.076774,0,0,4.003572,21.367901,11.838860
1996,4.963038,0.043602,"NaN",0,6.811337,0,0,4.586078,21.965429,13.107159
1997,4.870474,0.062412,"NaN",0,6.595065,0,0,5.550250,21.293865,14.412188
1998,4.766371,0.053155,"NaN",0,6.885574,0,0.000897,5.772758,20.923817,14.719755
1999,4.566558,0.034341,"NaN",0,5.567338,0,0.003291,6.852230,20.506340,13.466344
2000,4.302390,0.038188,"NaN",0,4.882733,0,0.005281,7.939413,21.167156,14.870245
2001,4.080524,0.042345,"NaN",0,3.716024,0,0.009658,8.606191,19.404457,12.035570
2002,3.859000,0.035547,"NaN",0,5.103843,0,0.007273,9.195123,20.442609,12.386483
2003,3.653914,0.024872,"NaN",0,5.242911,0,0.009112,10.920554,19.859297,13.187051
2004,3.467375,0.024606,"NaN",0,6.701831,0,0.008391,11.372216,20.026229,13.799191
2005,3.287638,0.018311,"NaN",0,5.641624,0,0.008414,13.637544,19.511028,13.661589
2006,3.130672,0.020692,"NaN",0,6.192057,0,0.018264,15.287122,20.032771,15.934448
2007,3.014134,0.035036,"NaN",0,4.926907,0,0.048251,17.534252,20.153685,17.728744
2008,2.848807,0.041119,"NaN",0,4.489814,0,0.114237,18.045466,19.642549,17.596562
2009,2.721301,0.091025,"NaN",0,4.761644,0,0.198018,17.021524,19.738863,18.138139
2010,2.614999,0.129927,"NaN",0,6.721948,0.000311,0.378491,17.829543,18.974239,18.198548
2011,2.058011,0.131745,"NaN",0,6.648405,0.000363,0.600062,20.508836,18.284557,19.313383
2012,2.015765,0.185237,"NaN",0,7.187661,0.000529,0.727989,20.890419,18.900248,20.468201
2013,1.929353,0.272184,"NaN",0,7.213271,0.000824,0.917426,20.846675,19.871363,17.405622
2014,1.821343,0.408865,"NaN",0,4.821665,0.002064,1.010730,21.744027,20.095267,19.584850
2015,1.643626,0.541068,"NaN",0,7.786978,0.022512,1.351350,21.068865,23.531972,18.521645
2016,1.554632,0.731859,"NaN",0,7.624636,0.118298,1.759790,20.070253,24.767149,20.170106
2017,1.476260,0.915517,"NaN",0,6.459436,0.320572,1.986455,22.886243,25.569957,20.366801
2018,1.117815,1.095385,"NaN",0,6.513132,0.847554,2.167751,20.650581,24.306980,20.777157
2019,1.198040,1.319594,"NaN",0,9.490636,0.988333,2.321906,18.710483,24.047218,21.036837
2020,1.314978,1.497904,"NaN",0,8.220753,1.140982,2.607613,19.791453,21.601233,19.666744
