"Year","Coal","Oil","Gas","Cement"
1959,211.597769,44.579103,9.788438,3.127242
1960,214.636617,49.230011,12.584349,3.672310
1961,214.132864,54.033981,16.549453,4.105213
1962,216.220211,61.313641,20.888603,4.629446
1963,226.494559,67.725214,25.814683,4.930259
1964,235.449103,73.207287,31.653955,5.249830
1965,245.208063,78.579391,36.877210,5.855849
1966,254.969045,84.466082,41.103840,6.474435
1967,259.418181,92.919021,45.409200,6.863850
1968,259.189051,99.960177,49.669545,7.091039
1969,264.593917,107.747251,53.487107,7.280323
1970,281.325893,117.096599,49.418389,7.726279
1971,289.344106,125.715985,56.341877,8.076425
1972,299.715617,137.219129,59.558637,8.331526
1973,304.967504,148.476248,63.392910,8.678963
1974,308.059036,160.327341,67.716343,9.055149
1975,318.744643,170.214363,74.210363,9.522916
1976,328.123957,174.763101,81.802225,9.616076
1977,334.698810,181.652755,88.055389,9.754979
1978,335.591461,196.453011,93.139171,9.667986
1979,336.942746,197.892206,99.382493,9.291687
1980,354.138877,202.064975,103.463399,9.366880
1981,326.228968,207.541347,112.727977,9.446001
1982,331.133731,208.753226,119.472705,9.109706
1983,330.215117,209.579932,128.824166,9.358677
1984,329.279286,205.436046,139.897184,9.422015
1985,371.352931,205.293880,152.038597,9.381971
1986,370.511687,205.159516,150.381609,9.612594
1987,364.423817,186.992386,168.824251,9.688782
1988,354.713522,172.915815,181.196538,9.748631
1989,322.270970,163.261412,180.265977,9.725281
1990,263.167785,205.686945,215.794074,9.400942
1991,222.622006,167.044496,224.497146,8.918123
1992,245.344310,129.120155,196.908094,8.678928
1993,235.880204,94.482360,165.746122,6.397554
1994,185.817288,77.579633,144.080882,4.990997
1995,174.092586,72.310265,133.840798,3.407574
1996,146.215088,60.778836,137.538522,2.160781
1997,154.304773,49.467540,129.447343,2.415373
1998,123.078656,42.555230,155.690451,2.787527
1999,123.714024,37.554102,129.966353,2.534926
2000,122.877643,31.627561,123.973075,2.261373
2001,131.830616,33.993691,130.104068,2.474660
2002,136.227927,35.367852,116.057539,2.817473
2003,132.443716,37.268124,128.058238,3.612127
2004,135.323400,36.560963,128.054363,4.264070
2005,135.905472,36.310081,129.900203,4.785321
2006,154.040453,40.565077,126.290064,5.484277
2007,161.469315,43.133052,118.976501,6.164170
2008,154.640032,43.887102,114.356227,6.293777
2009,136.610681,42.689904,89.682260,2.590089
2010,145.421074,39.808186,100.188028,2.881962
2011,153.853422,39.770937,103.812444,3.901123
2012,158.981373,38.465607,96.823063,3.281461
2013,160.185116,37.338756,90.249973,3.396788
2014,138.372712,35.338581,75.134189,3.299186
2015,119.392929,30.487397,65.547238,3.277520
2016,126.828000,34.121100,64.148539,3.622848
2017,112.586361,35.340085,66.655074,3.543391
2018,120.924922,35.191975,66.991888,3.718730
2019,114.425472,38.481517,60.541557,4.078520
2020,104.559331,37.449927,62.768838,4.078520
