"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0.017191,0,0,0.028128,0.294983,0.008834
1966,"NaN",0,"NaN",0,0.018473,0,0,0.029490,0.322864,0.009713
1967,"NaN",0,"NaN",0,0.019887,0,0,0.030917,0.357140,0.010718
1968,"NaN",0,"NaN",0,0.021390,0,0,0.033024,0.394101,0.011807
1969,"NaN",0,"NaN",0,0.023025,0,0,0.038750,0.430437,0.013021
1970,"NaN",0,"NaN",0,0.024793,0,0,0.091888,0.465107,0.014361
1971,0.006151,0,"NaN",0,0.026649,0,0,0.106356,0.509928,0.010117
1972,0.005649,0,"NaN",0,0.035002,0,0,0.121745,0.567571,0.015808
1973,0.006151,0,"NaN",0,0.029654,0,0,0.147877,0.681271,0.026580
1974,0.006653,0,"NaN",0,0.032659,0,0,0.150354,0.791852,0.029110
1975,0.006917,0,"NaN",0,0.034295,0,0,0.153392,0.928511,0.053926
1976,0.006693,0,"NaN",0,0.038360,0,0,0.172784,1.052370,0.053298
1977,0.006967,0,"NaN",0,0.039642,0,0,0.176691,1.220974,0.053918
1978,0.006231,0,"NaN",0,0.062093,0,0,0.136830,1.224543,0.032946
1979,0.005749,0,"NaN",0,0.053828,0,0,0.183315,1.288516,0.047555
1980,0.005769,0,"NaN",0,0.055817,0,0,0.163275,1.189025,0.050081
1981,0.007057,0,"NaN",0,0.060944,0,0,0.177409,1.183026,0.041821
1982,0.007077,0,"NaN",0,0.063949,0,0,0.242968,1.288365,0.056407
1983,0.007751,0,"NaN",0,0.062579,0,0,0.277679,1.568450,0.053221
1984,0.008416,0,"NaN",0,0.058513,0,0,0.323239,1.697919,0.041146
1985,0.009705,0,"NaN",0,0.058990,0,0,0.348712,1.866201,0.040481
1986,0.009745,0,"NaN",0,0.070500,0,0,0.334997,1.721869,0.039870
1987,0.008151,0,"NaN",0,0.078160,0,0,0.410104,1.795810,0.039219
1988,0.010438,0,"NaN",0,0.082460,0,0,0.445229,1.801006,0.040471
1989,0.008321,0,"NaN",0,0.067320,0,0,0.562206,1.931909,0.029733
1990,0.009118,0,"NaN",0,0.073810,0,0,0.820746,1.991560,0.029740
1991,0.009403,0,"NaN",0,0.056070,0,0,0.955117,2.111567,0.042451
1992,0.010437,0,"NaN",0,0.092040,0,0,1.098658,2.270302,0.037388
1993,0.011284,0,"NaN",0,0.105330,0,0,0.594474,2.490135,0.045959
1994,0.012015,0,"NaN",0,0.068960,0,0,0.939790,2.572139,0.046144
1995,0.011165,0,"NaN",0,0.083230,0,0,1.147248,2.529533,0.043218
1996,0.011386,0,"NaN",0,0.088140,0,0,1.349258,2.654886,0.045210
1997,0.010271,0,"NaN",0,0.059410,0,0,1.431085,2.729416,0.046339
1998,0.008261,0,"NaN",0,0.074880,0,0,1.664329,2.649824,0.053961
1999,0.007272,0,"NaN",0,0.051430,0,0.000350,1.979015,2.708157,0.051354
2000,0.006408,0,"NaN",0,0.037810,0,0.000365,2.139872,2.792560,0.054575
2001,0.005954,0,"NaN",0,0.040952,0,0.000335,2.395177,2.879078,0.053503
2002,0.004526,0,"NaN",0,0.079086,0,0.000299,2.815932,2.903791,0.050694
2003,0.004110,0,"NaN",0,0.094036,0,0.000271,2.889963,2.917021,0.054926
2004,0.003992,0,"NaN",0,0.116290,0,0.000451,3.357217,3.056063,0.057496
2005,0.024462,0,"NaN",0,0.139908,0,0.000687,3.493688,3.276556,0.065170
2006,0.024290,0,"NaN",0,0.178105,0.000001,0.001206,3.808224,3.570964,0.062906
2007,0.025600,0,"NaN",0,0.171733,0.000001,0.001347,4.267880,3.596666,0.065575
2008,0.025957,0,"NaN",0,0.070684,0.000002,0.001861,4.528322,3.706941,0.049104
2009,0.025981,0.000016,"NaN",0,0.063495,0.000003,0.002136,4.852599,3.599876,0.056841
2010,0.026020,0.000096,"NaN",0,0.096230,0.000007,0.001961,5.198018,3.367828,0.053831
2011,0.021252,0.000205,"NaN",0.000999,0.099674,0.000007,0.001992,5.514934,3.433443,0.059758
2012,0.021383,0.000210,"NaN",0.013461,0.115928,0.000006,0.001894,5.491639,3.538611,0.047044
2013,0.021368,0.000178,"NaN",0.039221,0.134787,0.000006,0.001948,5.538042,3.771380,0.060069
2014,0.021732,0.000427,"NaN",0.037284,0.132881,0.000006,0.001811,6.242434,3.498854,0.068440
2015,0.021365,0.000148,"NaN",0.031833,0.120688,0.000014,0.002206,6.624701,3.087275,0.065345
2016,0.021484,0.000197,"NaN",0.058613,0.139619,0.000045,0.002393,7.067486,3.072503,0.063327
2017,0.021678,0.000220,"NaN",0.062618,0.155088,0.000772,0.002756,7.378479,3.125979,0.068956
2018,0.021304,0.000219,"NaN",0.061606,0.101924,0.001985,0.005238,7.906018,3.270054,0.071589
2019,0.021280,0.000218,"NaN",0.057147,0.258188,0.002535,0.005592,8.044037,3.531198,0.074401
2020,0.020525,0.000217,"NaN",0.056202,0.188038,0.002848,0.005590,8.391676,3.311109,0.074401
