"YYYYMM","Natural gas","Oil","Others"
198610,0.008447,4.355820,
198611,0.663280,10.614564,
198612,0.903058,15.506640,
198701,1.148676,15.797124,
198702,1.179805,14.136984,
198703,1.008125,12.586032,
198704,1.302360,15.476400,
198705,1.275151,16.055784,
198706,0.786316,10.345212,
198707,1.331410,16.268832,
198708,0.382068,4.591224,
198709,1.079554,14.089644,
198710,1.416626,16.498404,
198711,1.249699,15.142500,
198712,1.165056,13.921092,
198801,1.459120,16.501680,
198802,1.253648,15.069528,
198803,1.349312,16.279848,
198804,1.309553,15.869988,
198805,1.258593,15.469956,
198806,0.936815,11.423880,
198807,1.359081,16.592364,
198808,1.271101,15.993684,
198809,1.223858,15.404004,
198810,1.265447,15.096960,
198811,1.291213,15.712560,
198812,1.029889,12.805128,
198901,1.339548,16.898076,
198902,1.054542,13.289796,
198903,1.259209,16.322940,
198904,1.182726,14.706000,
198905,1.319390,16.395840,
198906,0.939003,12.582576,
198907,1.259060,16.095132,
198908,1.276603,15.803028,
198909,1.316770,15.948144,
198910,1.251577,15.821460,
198911,1.139666,14.583564,
198912,1.092244,13.573116,
199001,1.298550,16.646616,
199002,1.185457,14.957136,
199003,1.323663,16.288920,
199004,1.269342,16.126596,
199005,0.938442,11.819304,
199006,1.242933,16.534188,
199007,1.198347,15.820560,
199008,1.387379,17.721396,
199009,1.291658,16.337628,
199010,1.526375,18.291744,
199011,1.488102,18.704556,
199012,1.467268,18.932868,
199101,1.534093,19.898820,
199102,1.349922,18.007020,
199103,1.490303,20.419992,
199104,1.491691,20.246148,
199105,1.588939,21.179988,
199106,1.429378,19.857456,
199107,1.566383,21.542688,
199108,0.566544,9.792036,
199109,1.605607,22.763916,
199110,1.688125,23.422608,
199111,1.630565,22.812840,
199112,1.738347,24.234840,
199201,1.715096,24.206076,
199202,1.573363,22.400172,
199203,1.718505,24.452712,
199204,1.666111,23.610492,
199205,1.304005,18.579780,
199206,1.646817,23.019336,
199207,1.705042,23.265360,
199208,1.638976,22.141908,
199209,1.503710,20.179476,
199210,1.557849,20.069172,
199211,1.514414,20.044080,
199212,1.554007,21.440628,
199301,1.596127,21.437928,
199302,1.427332,18.976464,
199303,1.604688,22.646556,
199304,1.774326,23.803776,
199305,1.924383,25.422804,
199306,1.737077,23.567724,
199307,1.745990,23.035428,
199308,1.461036,19.234980,
199309,1.486918,20.065716,
199310,1.776052,23.446980,
199311,1.550093,21.031596,
199312,1.648398,21.788892,
199401,1.536762,20.526768,
199402,1.288477,17.597628,
199403,1.214629,16.180812,
199404,1.448204,18.984780,
199405,1.385046,18.518832,
199406,1.414237,18.837468,
199407,1.415200,18.052200,
199408,0.499567,6.951564,
199409,1.152773,15.465420,
199410,0.953001,14.781780,
199411,1.166231,15.418872,
199412,1.129299,15.154740,
199501,0.948723,12.702204,
199502,0.792243,11.017548,
199503,0.829673,11.262996,
199504,0.958897,13.054428,
199505,0.879321,12.393504,
199506,0.829710,11.783592,
199507,0.891039,12.548880,
199508,0.817617,11.395620,
199509,0.609589,9.131544,
199510,0.744599,10.480608,
199511,0.769342,10.552932,
199512,0.740311,10.443276,
199601,0.596693,8.946648,
199602,0.607428,8.771112,
199603,0.623584,9.009180,
199604,0.552945,8.328024,
199605,0.432295,6.495948,
199606,0.642102,8.968788,
199607,0.644780,8.831124,
199608,0.602655,8.467596,
199609,0.560687,7.638696,
199610,0.602159,8.017632,
199611,0.539650,7.338096,
199612,0.509112,6.912324,
199701,0.555735,6.684696,
199702,0.497866,5.859144,
199703,0.545289,6.520608,
199704,0.441677,6.274584,
199705,0.328007,4.796748,
199706,0.559901,7.117848,
199707,0.593422,7.515288,
199708,0.538961,7.287156,
199709,0.513961,6.881184,
199710,0.511530,6.944868,
199711,0.564068,7.236972,
199712,0.495084,6.864336,
199801,0.358211,6.934752,
199802,0.056076,6.011496,
199803,0.204166,5.818572,
199804,0.076862,5.964084,
199805,0.063008,6.411924,
199806,0.104578,5.795784,
199807,0.064356,4.572684,
199808,,1.292688,
199809,,3.781116,
199810,,3.904308,
199811,,5.160276,
199812,,5.453280,
199901,,5.188032,
199902,,4.393296,
199903,,5.029668,
199904,,4.962564,
199905,,4.245084,
199906,,4.716864,
199907,,4.785192,
199908,,4.160268,
199909,,4.065948,
199910,,3.929904,
199911,,2.933604,
199912,,4.042404,
200001,,3.970008,
200002,,3.537612,
200003,,3.466476,
200004,,3.714084,
200005,,3.565836,
200006,,3.473712,
200007,,3.714840,
200008,,3.559572,
200009,,3.258504,
200010,,2.858688,
200011,,3.437496,
200012,,3.844188,
200101,,3.805704,
200102,,3.939696,
200103,,4.723092,
200104,,4.648536,
200105,,2.767752,
200106,,3.432492,
200107,,4.237956,
200108,,2.256048,
200109,0.209387,4.225176,
200110,0.017786,4.733928,
200111,0.038020,4.336416,
200112,0,4.516992,
200201,0,4.245696,
200202,0.002472,3.538152,
200203,0.006098,3.998268,
200204,0.245802,3.784824,
200205,0.273868,3.617748,
200206,0.549464,3.931596,
200207,0.056363,3.635316,
200208,0.208244,3.306384,
200209,0.318830,3.753144,
200210,0.119560,3.928320,
200211,0.042073,3.594564,
200212,0.096156,3.341880,
200301,0.007060,3.285432,
200302,0.005576,2.902464,
200303,0.000718,3.242916,
200304,0.002733,2.912040,
200305,0.142214,3.155760,
200306,0.019734,3.546252,
200307,0.336728,4.047660,
200308,0.103274,2.827476,
200309,0.165775,3.029256,
200310,0.345939,3.183696,
200311,0.486430,3.144564,
200312,0.492303,3.263004,
200401,0.313896,3.234960,
200402,0.250696,2.894184,
200403,0.316660,3.236976,
200404,0.171849,3.140712,
200405,0.122820,3.533796,
200406,0.000215,3.167568,
200407,0.005918,3.250908,
200408,0,2.202300,
200409,0.005081,2.933856,
200410,0,3.559140,
200411,0,3.296412,
200412,0,2.759364,
200501,0,3.481056,
200502,0,2.855700,
200503,0,3.030120,
200504,0,3.229704,
200505,0,3.459960,
200506,0,2.964312,
200507,0,3.125844,
200508,0,2.338632,
200509,0,3.220776,
200510,0,3.667896,
200511,0,3.954096,
200512,0,3.744720,
200601,0,3.507444,
200602,0,2.806776,
200603,0,3.377916,
200604,0,3.492936,
200605,0,3.451320,
200606,0,2.205756,
200607,0,2.627784,
200608,0,2.778984,
200609,0,2.934576,
200610,0,2.790288,
200611,0,2.144268,
200612,0,3.450816,
200701,0,3.657492,
200702,0,3.007368,
200703,0,2.754072,
200704,0,2.565756,
200705,0,2.515428,
200706,0,0.682956,
200707,0,2.458620,
200708,0,2.611476,
200709,0,2.297412,
200710,0,2.522016,
200711,0,2.193552,
200712,0.283775,1.705608,
200801,0.001009,1.862316,
200802,0,1.802376,
200803,0,1.755216,
200804,0,1.167012,
200805,0.001295,1.827504,
200806,0,1.403460,
200807,0.002679,1.535256,
200808,0.000255,1.702872,
200809,0.031267,1.711224,
200810,0.004132,1.822032,
200811,0,1.631772,
200812,0,1.559628,
200901,0.031424,1.676556,
200902,0.004264,1.469052,
200903,0,2.019924,
200904,0.006276,1.910628,
200905,0,1.637892,
200906,0.017160,1.523880,
200907,0,2.104416,
200908,0,2.478564,
200909,0.000402,2.157012,
200910,0,2.315160,
200911,0,3.637296,
200912,0,3.955896,
201001,0,4.325688,
201002,0,3.937464,
201003,0,4.423176,
201004,0,3.678984,
201005,0,3.442104,
201006,0,0.488844,
201007,0,3.373632,
201008,0,3.960360,
201009,0,3.187260,
201010,0,3.143340,
201011,0,2.811204,
201012,0,2.869344,
201101,0,2.026440,
201102,0,1.956384,
201103,0,2.512620,
201104,0,2.264040,
201105,0,2.257344,
201106,0,2.073672,
201107,0,2.369628,
201108,0,2.421720,
201109,0,2.568456,
201110,0,2.679228,
201111,0,1.803528,
201112,0,1.673424,
201201,0,1.514232,
201202,0,1.813212,
201203,0,2.395836,
201204,0,2.209824,
201205,,2.032812,
201206,,1.846116,
