"YYYYMM","Diesel","Natural gas","Flaring"
201001,8.082492,223.749039,8.952257
201002,0,211.251409,10.202610
201003,10.906070,237.205230,11.648143
201004,0,236.460047,7.346847
201005,6.282461,250.407138,9.142810
201006,38.495955,36.207533,4.730162
201007,9.494281,214.801351,14.260784
201008,0,203.050875,12.742495
201009,7.588366,189.606360,11.625539
201010,0,217.075471,14.247216
201011,0,181.390044,30.144497
201012,0,207.711248,25.233931
201101,13.235521,194.178472,16.561965
201102,6.070693,194.163830,43.451444
201103,0.388242,239.618155,10.099970
201104,6.776587,224.187771,9.205151
201105,0,225.701291,9.681173
201106,12.953164,264.251585,8.959472
201107,0,238.616729,7.471306
201108,10.659007,234.324566,11.564577
201109,0,183.232839,14.365244
201110,0,228.862216,10.431176
201111,13.553174,189.886545,11.356495
201112,3.988304,178.882538,10.956450
201201,0,170.053132,13.938727
201202,13.782590,175.784479,40.927814
201203,0,200.576607,29.678130
201204,0,213.634579,20.547446
201205,4.835377,195.388507,27.546795
201206,10.659007,159.992048,10.000975
201207,0,206.248683,9.993268
201208,0.935310,232.713002,15.214546
201209,32.929977,84.129421,4.000864
201210,49.977329,0,0.007857
201211,29.386387,81.745859,17.594858
201212,18.565025,171.784162,38.330657
201301,5.858924,188.855932,18.420234
201302,0,223.528745,15.871202
201303,4.553019,228.311067,28.780869
201304,14.964963,197.971936,64.457582
201305,15.864978,169.160070,88.975642
201306,45.883141,2.333044,1.419398
201307,37.666529,15.607843,8.166125
201308,0,167.798611,16.810168
201309,25.923975,136.227590,37.773336
201310,46.645507,204.371043,36.234796
201311,0,195.927403,15.388394
201312,12.211975,210.071588,25.058513
201401,7.094240,188.404278,32.399855
201402,21.388603,104.789128,27.044228
201403,10.800186,214.874810,17.900322
201404,12.917869,229.588300,25.124234
201405,0,255.738891,17.069479
201406,5.505977,269.115407,14.139904
201407,0,254.104146,13.713782
201408,6.712704,245.071062,14.529986
201409,37.345912,154.924458,14.775521
201410,0,209.972763,16.394008
201411,3.875784,214.556001,34.309081
201412,0,209.089494,19.449597
201501,8.287201,219.545324,33.957421
201502,0,212.841612,29.803915
201503,1.623557,274.667026,23.119555
201504,2.047800,224.327604,25.965585
201505,0,233.897727,17.784872
201506,12.106090,196.527653,22.031116
201507,45.283131,20.169201,3.689225
201508,16.207337,199.180321,13.859057
201509,0,224.276710,19.778575
201510,9.843522,196.798313,30.305220
201511,0,220.022465,16.432273
201512,0,230.168100,15.423657
201601,0,224.023247,17.517927
201602,11.412408,228.862170,12.938214
201603,0,202.654632,11.632699
201604,0,230.097367,24.753620
201605,0,254.958595,16.433251
201606,38.248539,21.686150,8.157329
201607,4.744811,221.369399,33.089091
201608,0,221.940505,10.882467
201609,0,234.444092,13.821135
201610,2.816201,194.811084,11.954550
201611,3.473671,209.400953,45.460248
201612,0,206.132196,33.919658
201701,17.676586,187.172852,19.367669
201702,7.221653,182.545221,14.029561
201703,0,245.415363,14.144026
201704,0,225.507647,13.130884
201705,5.321986,200.576171,19.406952
201706,0,223.915882,23.401954
201707,0.353265,182.045621,16.121349
201708,0.426360,202.393131,16.187795
201709,1.427283,236.727278,16.873070
201710,7.077827,183.961881,29.227293
201711,1.476167,192.540973,24.069796
201712,4.806118,196.270125,25.741757
201801,25.341612,206.939284,17.766443
201802,18.632085,176.377374,25.707066
201803,17.463829,209.815600,32.652965
201804,4.305956,216.023492,15.483403
201805,0.423537,222.633477,17.699555
201806,27.035759,96.911341,19.645342
201807,3.352999,190.114277,26.515742
201808,0.705894,245.879703,21.072935
201809,12.797867,214.545677,42.685390
201810,14.525650,211.866048,28.520549
201811,11.188428,252.970939,15.592232
201812,12.779161,233.336867,24.440370
201901,19.235625,185.997996,41.101505
201902,21.582724,169.586765,22.302202
201903,12.847280,221.295745,18.890667
201904,22.576270,197.126277,30.801185
201905,12.706101,205.930821,54.131702
201906,55.130359,0,0.320963
201907,22.362737,196.906074,30.539200
201908,19.006209,205.241592,20.618773
201909,17.749999,202.487180,14.295150
201910,19.341509,215.257773,19.464108
201911,20.559177,252.295863,16.942909
201912,39.071259,248.181440,29.591596
202001,28.707670,237.187264,14.976902
202002,25.399142,243.725319,15.178558
202003,28.900379,270.373848,12.497260
202004,32.029962,244.069468,18.036286
202005,19.753398,248.068679,16.215896
202006,14.071159,213.685229,14.831959
202007,0.694141,237.932327,11.815040
202008,0.616069,220.823553,13.800571
202009,0.896168,219.668906,18.506467
202010,1.025100,247.206352,14.360201
202011,2.476701,240.732609,12.089566
202012,0.599128,214.846939,12.624348
202101,0.373630,224.176592,13.743591
202102,4.742164,223.814367,16.206910
