"YYYYMM","Diesel","Natural gas","Flaring"
201001,0,74.842831,2.864270
201002,0,68.880673,3.162085
201003,2.166809,71.025862,8.044166
201004,1.213413,73.601221,2.974043
201005,2.015133,71.219147,4.047451
201006,0,55.246061,7.565023
201007,0.330438,52.736654,3.401288
201008,1.625107,58.472648,2.897249
201009,0.406277,66.374235,3.368009
201010,1.083405,68.775503,2.742693
201011,0.195013,66.732977,4.337743
201012,0.972356,79.075238,3.007332
201101,2.302235,63.320658,3.834361
201102,1.692820,68.109520,2.591250
201103,0.636500,74.532533,3.775185
201104,0,76.356017,2.109321
201105,6.069775,43.352076,3.392017
201106,4.116125,61.998761,3.913936
201107,3.120206,76.696546,3.066556
201108,1.625107,74.944897,2.871161
201109,6.665647,62.075424,4.073023
201110,1.625107,65.675749,2.888161
201111,4.062768,71.693906,2.298488
201112,5.701417,73.264466,3.368155
201201,2.237231,77.179388,1.938352
201202,1.625107,66.577521,3.075401
201203,3.485855,69.690737,2.429757
201204,0,69.521512,3.558658
201205,2.031384,73.598079,4.255236
201206,3.236672,59.465389,2.551652
201207,3.716078,49.098163,3.496734
201208,1.354256,78.282382,2.738535
201209,0.541702,69.805967,5.289427
201210,1.354256,71.655012,2.539730
201211,1.757824,67.480016,2.142907
201212,0,74.169112,1.403221
201301,1.625107,70.315137,2.498092
201302,2.708512,61.075996,2.045156
201303,1.641358,65.745778,4.275198
201304,5.417023,64.995614,1.601938
201305,0.379192,70.277182,2.120373
201306,0.620249,61.712842,4.206848
201307,2.708512,75.144711,2.321723
201308,0.541702,67.293998,2.756740
201309,1.354256,65.189373,1.964443
201310,0.070421,66.085247,2.056025
201311,0.793594,55.970796,4.372238
201312,1.083405,73.616860,2.169579
201401,0,69.388807,3.246919
201402,0,62.587955,3.427113
201403,1.979922,68.745587,3.532046
201404,3.049784,60.153512,4.781212
201405,4.585510,20.057060,1.502093
201406,0,67.897889,1.930214
201407,0.352107,71.780578,3.946476
201408,1.310920,73.493119,3.352184
201409,0,71.413000,4.349188
201410,1.275709,69.035771,4.235904
201411,1.950128,62.219371,2.829271
201412,0.189596,70.039197,2.856778
201501,0,68.982484,3.385259
201502,0,64.291978,2.036057
201503,0.395443,70.223915,3.076569
201504,0,60.922910,3.567971
201505,0.371066,70.846470,3.339985
201506,0.975606,71.455730,2.164431
201507,0,74.086526,3.174216
201508,0,70.208996,2.759792
201509,0.232932,69.501218,1.917028
201510,0,69.265566,5.126120
201511,1.895958,68.424927,2.058303
201512,1.570937,71.408454,2.205362
201601,0.008396,67.699613,3.020401
201602,0,64.777014,2.628418
201603,0,68.482197,3.192889
201604,0,68.956286,2.161765
201605,0.958813,69.148830,2.939654
201606,0,74.177324,2.124633
201607,0,75.512101,2.372020
201608,0.576913,75.538132,2.440732
201609,0.411694,67.234522,3.945034
201610,1.346130,67.684773,3.502928
201611,1.124032,68.512493,2.154388
201612,0.124592,74.535172,2.290123
201701,0,73.653424,2.171853
201702,0,59.380134,2.288695
201703,0,72.664042,2.260473
201704,0.222098,72.687318,2.630846
201705,0,75.029595,2.402387
201706,0,72.290715,2.157177
201707,0.484824,74.556126,3.126498
201708,0.262726,69.940942,2.371098
201709,1.115907,62.267746,2.922124
201710,0.677128,70.148716,2.222027
201711,0.327730,66.739916,2.584073
201712,1.381341,72.143987,2.113645
201801,0,71.697731,1.929903
201802,0,63.907025,2.259338
201803,0.812554,71.767074,2.393426
201804,0.411694,70.403503,1.782013
201805,3.629406,11.749879,2.297533
201806,0,65.777538,1.882681
201807,0.650043,75.214038,2.552813
201808,0.195013,65.367533,2.128528
201809,0,68.990353,1.963522
201810,0.433362,68.374522,2.510133
201811,1.002149,63.122467,2.267682
201812,1.229664,62.555559,2.455332
201901,0,66.133673,1.857696
201902,1.398134,55.959435,2.092251
201903,0,65.045146,2.265076
201904,0.490241,58.683813,2.137242
201905,6.882328,50.288156,2.332430
201906,0.319604,71.792584,1.803589
201907,2.556835,68.625663,2.104636
201908,0,73.223327,2.073114
201909,0,71.018622,1.924743
201910,1.205288,66.866159,2.776757
201911,0,67.879024,1.731064
201912,0,74.781601,2.092196
202001,0,60.712450,2.324652
202002,0.614832,54.129870,1.613261
202003,0.325021,66.034474,1.604192
202004,0,63.424586,1.546774
202005,0,63.445542,1.847774
202006,0,49.646366,1.880891
202007,3.870463,47.760645,2.198405
202008,0,49.570020,1.485213
202009,0.379192,47.639171,2.136582
202010,0.601290,50.593950,2.091573
202011,0.864015,48.375518,1.449277
202012,2.272441,53.963539,2.310073
202101,0.677128,65.481973,1.725439
202102,0.595873,55.900578,2.117061
202103,0,64.932554,2.489665
202104,0,61.279667,1.933680
202105,0,59.649348,2.198004
202106,1.274355,70.378079,1.991387
202107,0,65.881774,2.458796
202108,0.270851,63.832497,2.395945
202109,1.997257,66.768675,1.830745
202110,0.411694,62.593866,2.136398
202111,0.755675,71.241665,1.545940
202112,1.324462,75.836900,1.625270
202201,0,73.673979,2.155249
202202,0,61.134898,2.024406
202203,1.083405,69.498241,1.653999
202204,0,73.443940,1.540913
202205,0,72.197193,3.089155
202206,0.568787,73.954661,1.438846
202207,0,72.646319,1.593764
202208,3.927342,71.632862,1.826969
202209,4.940867,14.091754,2.243488
202210,1.638650,58.204470,1.763352
202211,1.895958,53.650945,2.096608
202212,2.336471,63.561824,2.182146
202301,0.834222,58.266410,1.792461
202302,1.202579,52.792370,1.381439
202303,0,73.974393,1.696184
202304,0,66.594869,1.674164
202305,0.947979,65.754955,1.746509
202306,0.541702,54.056416,2.434662
202307,0.934437,66.939088,1.505974
202308,0.427132,62.270601,1.679750
202309,1.503224,54.370798,1.592133
202310,0.839639,57.931978,1.980319
202311,1.083405,58.974446,1.478909
202312,1.088280,59.661385,1.735617
202401,0,64.469084,1.465281
202402,0,53.509591,1.355152
202403,1.687403,61.596458,2.302493
202404,1.411135,58.733124,1.729175
202405,1.646775,61.487834,1.598270
202406,0,59.214737,1.191369
202407,0.897872,60.885663,1.617898
202408,0,61.344942,1.208874
202409,0,63.428390,1.261012
202410,0.452321,57.989224,2.795275
202411,0,57.842074,1.258963
