"YYYYMM","Natural gas","Oil","Others"
198609,,0.714168,
198610,,3.276288,
198611,,3.118500,
198612,,3.359232,
198701,,3.742776,
198702,,3.621528,
198703,,2.130840,
198704,,2.125656,
198705,,2.207124,
198706,,3.164544,
198707,,3.508632,
198708,,2.870424,
198709,,0.294948,
198710,,0.171036,
198711,,1.990980,
198712,,3.252564,
198801,,3.755376,
198802,,3.129408,
198803,,3.640860,
198804,,3.751596,
198805,,2.617308,
198806,,0.261468,
198807,,0,
198808,,0,
198809,,0,
198810,,0,
198811,,0,
198812,,23.378436,
198901,,26.176320,
198902,,33.911172,
198903,,33.682032,
198904,,43.267392,
198905,,42.201576,
198906,,44.319744,
198907,,46.139868,
198908,,46.396404,
198909,,43.046820,
198910,,46.579860,
198911,,48.997224,
198912,,31.796532,
199001,,53.813448,
199002,,48.061008,
199003,,54.806292,
199004,,54.495432,
199005,,56.778444,
199006,,37.618164,
199007,,48.779172,
199008,,45.175212,
199009,,57.810672,
199010,,58.325652,
199011,,56.914848,
199012,,50.535864,
199101,,57.908268,
199102,,50.139720,
199103,,58.595076,
199104,,55.623528,
199105,,58.592124,
199106,,56.196000,
199107,,56.913804,
199108,,59.631408,
199109,,68.651892,
199110,,74.739996,
199111,,74.925792,
199112,,81.054036,
199201,,80.675064,
199202,,51.981840,
199203,,79.006536,
199204,,79.696008,
199205,,82.570824,
199206,,79.510176,
199207,,81.761868,
199208,,81.673488,
199209,,80.013240,
199210,,81.057888,
199211,,78.873804,
199212,,82.923444,
199301,,81.206892,
199302,,75.272076,
199303,,86.636160,
199304,,85.316544,
199305,,87.858900,
199306,,76.181616,
199307,,89.228304,
199308,,89.273700,
199309,,87.058872,
199310,,89.656560,
199311,,86.810040,
199312,,90.165024,
199401,,89.595108,
199402,,81.301644,
199403,,88.175340,
199404,,84.124512,
199405,,90.198504,
199406,,87.019704,
199407,,89.809740,
199408,,89.927028,
199409,,86.540040,
199410,,88.288704,
199411,,86.739480,
199412,,89.899848,
199501,,90.242892,
199502,,81.392040,
199503,,90.231264,
199504,,87.071544,
199505,,89.988444,
199506,,71.409240,
199507,,90.191052,
199508,,89.741556,
199509,,87.125616,
199510,,90.332748,
199511,,86.793264,
199512,,88.948620,
199601,,90.135864,
199602,,84.240864,
199603,,89.583120,
199604,,87.116508,
199605,,84.936204,
199606,,86.761152,
199607,,89.701920,
199608,,89.496720,
199609,,85.855608,
199610,,89.719740,
199611,,84.477456,
199612,,86.528412,
199701,,89.506836,
199702,,80.902440,
199703,,86.891832,
199704,,86.566968,
199705,,86.686632,
199706,,60.739560,
199707,,86.711544,
199708,,85.428180,
199709,,81.011484,
199710,,80.666496,
199711,,76.772268,
199712,,79.773300,
199801,,78.353208,
199802,,70.486236,
199803,,72.226332,
199804,,69.686316,
199805,,69.917508,
199806,,69.832512,
199807,,73.412856,
199808,,75.166128,
199809,,71.971992,
199810,,73.506672,
199811,,66.193092,
199812,,76.906764,
199901,,73.657080,
199902,,62.885664,
199903,,67.811472,
199904,,63.534744,
199905,,64.593864,
199906,,30.420684,
199907,,62.656344,
199908,,56.083464,
199909,,50.887188,
199910,,56.532960,
199911,,54.857916,
199912,,55.746648,
200001,,52.869240,
200002,,49.884552,
200003,,55.631772,
200004,,49.702896,
200005,,44.853264,
200006,,46.800252,
200007,,49.260672,
200008,,46.000080,
200009,0.937439,38.272644,
200010,18.536636,43.992288,
200011,18.803500,37.826676,
200012,17.880118,39.695148,
200101,10.796436,37.872972,
200102,10.947712,30.847752,
200103,12.545788,36.212112,
200104,12.322895,35.109864,
200105,5.165790,32.623092,
200106,1.308816,20.155788,
200107,8.615578,33.197760,
200108,12.984184,31.040100,
200109,12.307787,35.197020,
200110,18.439040,33.886512,
200111,23.300231,36.650952,
200112,23.132704,32.137416,
200201,13.982982,36.315432,
200202,7.902900,32.459256,
200203,6.683803,21.779028,
200204,5.683431,31.394448,
200205,11.211964,32.133996,
200206,8.229034,31.084380,
200207,8.529845,29.797452,
200208,7.436738,28.116324,
200209,8.492943,31.005252,
200210,8.166885,31.711104,
200211,11.196089,28.369296,
200212,14.397193,29.885004,
200301,17.159503,30.514392,
200302,6.673316,28.441368,
200303,3.144423,30.573504,
200304,1.546816,24.592176,
200305,0.487269,24.207012,
200306,0.333456,26.853084,
200307,1.580041,25.221024,
200308,2.714003,27.703116,
200309,2.116002,23.521824,
200310,1.038788,28.721196,
200311,4.258603,30.317760,
200312,8.499638,29.637540,
200401,7.708886,25.223580,
200402,10.240136,31.124412,
200403,6.351180,28.705608,
200404,4.463840,22.165596,
200405,9.838320,29.459880,
200406,7.864488,25.726896,
200407,0.111287,26.721864,
200408,0.960465,26.268804,
200409,9.741454,22.261320,
200410,8.910514,26.479080,
200411,14.011380,24.216444,
200412,16.714231,25.341984,
200501,6.777161,25.144128,
200502,7.894252,22.478688,
200503,11.696189,25.569540,
200504,12.957647,24.139728,
200505,16.033317,23.397588,
200506,4.955038,15.179472,
200507,5.930741,23.084712,
200508,5.275719,23.951340,
200509,3.502925,21.040056,
200510,7.202095,19.945836,
200511,11.411946,21.250008,
200512,19.199307,23.622192,
200601,21.798978,21.282264,
200602,22.478222,19.336896,
200603,15.216270,22.639716,
200604,10.516110,21.599784,
200605,0,19.129752,
200606,5.269272,18.435276,
200607,12.246749,19.387440,
200608,10.314356,16.705944,
200609,3.403282,15.531408,
200610,0,16.563600,
200611,17.066728,16.633584,
200612,17.776549,18.178776,
200701,5.711858,18.275688,
200702,5.806734,16.372548,
200703,5.960074,15.872832,
200704,10.205874,16.681104,
200705,1.774378,14.463072,
200706,2.256131,11.685996,
200707,1.596701,15.361560,
200708,3.353322,15.444288,
200709,5.177735,15.157332,
200710,4.445436,16.701732,
200711,4.541679,15.458868,
200712,11.070741,14.414148,
200801,1.755635,14.707944,
200802,13.970508,13.662576,
200803,18.298110,14.124780,
200804,26.297876,15.028668,
200805,15.641355,15.787044,
200806,9.569004,11.660220,
200807,5.499589,19.324620,
200808,8.230473,15.789600,
200809,18.587556,14.005440,
200810,15.306350,19.686924,
200811,4.706969,18.072720,
200812,14.874055,18.679896,
200901,25.462758,18.123336,
200902,17.867330,16.530516,
200903,6.054358,18.627912,
200904,5.142978,16.552440,
200905,6.149780,17.112636,
200906,0.604905,7.215264,
200907,3.347645,15.006240,
200908,0,11.951640,
200909,5.935031,15.250284,
200910,2.768502,14.945292,
200911,9.434062,16.756452,
200912,13.948946,16.441920,
201001,23.322928,18.217620,
201002,8.454918,14.875164,
201003,7.769299,14.228496,
201004,10.989594,14.380668,
201005,7.212928,13.669020,
201006,0,10.333620,
201007,0,10.292184,
201008,0,10.704132,
201009,4.287084,11.820600,
201010,19.074301,12.809088,
201011,22.180060,11.195280,
201012,29.800731,12.613176,
201101,17.745953,9.562500,
201102,4.128283,10.558944,
201103,1.496991,13.440708,
201104,1.248270,13.693068,
201105,0.478913,6.719688,
201106,0,10.491408,
201107,0,12.859884,
201108,1.633979,15.406596,
201109,1.813771,11.183112,
201110,1.410192,12.576456,
201111,8.424258,12.283488,
201112,24.450305,12.116880,
201201,22.321109,11.686608,
201202,27.831565,10.912572,
201203,23.082179,11.932560,
201204,8.214083,10.715688,
201205,3.636043,10.580256,
201206,0.121484,8.605332,
201207,4.681075,7.767540,
201208,2.997174,10.786752,
201209,11.306006,8.969940,
201210,24.889344,9.408096,
201211,24.493065,8.966448,
201212,29.169308,8.847900,
201301,24.948385,9.220752,
201302,24.854324,8.001252,
201303,22.333985,7.839252,
201304,15.978253,9.444564,
201305,4.866218,8.950572,
201306,2.337177,8.877276,
201307,6.692660,9.002304,
201308,6.400791,9.035676,
201309,6.317217,8.707284,
201310,0,10.648044,
201311,12.911934,8.811396,
201312,19.959746,9.417564,
201401,3.760044,8.484624,
201402,12.518373,8.642520,
201403,3.737486,8.625492,
201404,0.294454,7.234272,
201405,0,1.891944,
201406,3.245441,9.306540,
201407,5.075653,8.170272,
201408,4.650654,9.233352,
201409,1.978058,9.951984,
201410,1.628021,9.196920,
201411,18.995861,8.476632,
201412,22.124078,9.136764,
201501,17.181449,9.028944,
201502,27.638732,8.540388,
201503,17.854743,8.347392,
201504,9.049562,9.631980,
201505,5.547623,9.274428,
201506,2.671345,9.363744,
201507,2.069532,8.940888,
201508,2.464116,8.603496,
201509,2.568407,9.093528,
201510,3.048730,9.470628,
201511,8.172783,8.167500,
201512,9.542335,10.834740,
201601,6.433946,10.221192,
201602,5.607283,9.668700,
201603,3.686608,10.143576,
201604,4.399415,9.662220,
201605,0.818120,8.813988,
201606,3.540012,9.857232,
201607,5.095892,10.840320,
201608,10.263308,10.056852,
201609,3.418004,10.153476,
201610,5.260579,11.516508,
201611,5.321015,12.693204,
201612,2.891062,12.005496,
201701,21.772653,12.450996,
201702,13.406406,10.297764,
201703,9.639415,11.773692,
201704,8.207247,12.518064,
201705,8.455379,11.817612,
201706,3.520771,10.419408,
201707,1.935390,10.374264,
201708,9.693931,10.349244,
201709,9.640726,9.033696,
201710,5.943296,8.850672,
201711,20.894815,9.079920,
201712,25.393130,8.672436,
201801,20.955748,8.192952,
201802,17.218525,6.751872,
201803,10.014432,8.124516,
201804,6.809842,8.638344,
201805,0.017230,2.566836,
201806,1.245963,8.137872,
201807,1.505051,7.729020,
201808,7.646203,7.105464,
201809,2.057083,8.439804,
201810,5.247583,8.154144,
201811,13.686537,8.830188,
201812,21.626908,9.790596,
201901,24.728078,8.897184,
201902,17.316171,7.421760,
201903,3.959063,9.087660,
201904,15.983377,9.628020,
201905,5.991329,7.938432,
201906,7.852429,10.769400,
201907,7.276137,9.419760,
201908,4.195125,9.635148,
201909,4.240133,10.943568,
201910,4.369864,11.487060,
201911,17.689667,11.140308,
201912,11.192097,13.180644,
202001,3.766756,12.621996,
202002,12.066600,10.756764,
202003,9.409268,11.368620,
202004,7.576233,11.336580,
202005,7.799415,12.221892,
202006,4.101679,10.399896,
202007,1.343171,10.376100,
202008,3.483622,11.569968,
202009,12.299598,9.203904,
202010,21.138637,10.244124,
202011,27.805296,11.059380,
202012,27.950703,12.305376,
202101,31.834228,11.794608,
202102,29.531808,10.611684,
202103,29.076634,10.921788,
202104,29.899650,9.720828,
202105,26.815464,9.796392,
202106,29.154681,10.173024,
202107,20.493504,9.723960,
202108,21.481119,9.638712,
202109,24.604479,9.547704,
202110,26.812809,8.784504,
202111,27.327924,8.654940,
202112,29.294379,9.784260,
202201,28.131881,9.284328,
202202,22.491783,8.271900,
202203,29.331938,9.282888,
202204,27.291182,8.674884,
202205,17.384355,9.769644,
202206,25.559507,9.447660,
202207,26.627809,8.415612,
202208,28.406502,9.024300,
202209,4.030343,1.023372,
202210,15.893982,7.653312,
202211,12.891121,6.633396,
202212,22.912663,7.709688,
202301,21.573307,7.217964,
202302,20.283293,5.496048,
202303,26.046148,7.674624,
202304,24.659556,6.517584,
202305,16.580212,7.535016,
202306,0,5.909616,
202307,24.413303,6.364944,
202308,26.328874,5.679108,
202309,14.144941,4.728060,
202310,15.903579,4.568436,
202311,20.518738,5.412852,
202312,27.867888,6.022440,
202401,28.157805,6.145740,
202402,25.762112,3.863988,
202403,26.354861,5.469480,
202404,28.299726,4.348044,
202405,28.706654,6.708024,
202406,29.276294,4.167864,
202407,29.059333,5.316408,
202408,30.680869,5.914368,
202409,26.148969,4.723344,
202410,23.815402,4.696560,
202411,28.309507,4.014108,
202412,30.063520,4.929804,
202501,28.690361,4.518360,
202502,23.980660,3.795912,
202503,26.812195,6.292800,
202504,26.563392,4.520880,
202505,27.458813,5.025456,
202506,19.567081,4.078656,
202507,27.793695,4.992300,
202508,27.911378,4.733640,
