"YYYYMM","Natural gas","Oil","Others"
199810,,0.473508,
199811,,0.938736,
199812,,1.070964,
199901,,1.139364,
199902,,2.515176,
199903,,4.328748,
199904,,5.705712,
199905,,6.735456,
199906,,7.772976,
199907,,7.972272,
199908,,8.411328,
199909,,2.489688,
199910,,11.522736,
199911,,11.142000,
199912,,9.718812,
200001,,8.510400,
200002,,8.749764,
200003,,7.619040,
200004,1.740433,9.421704,
200005,0.167421,9.358956,
200006,1.144459,7.845228,
200007,2.910026,9.333252,
200008,0.224561,2.612376,
200009,4.820542,10.118088,
200010,5.011203,11.762892,
200011,3.595504,11.269620,
200012,0.029792,11.200500,
200101,0,11.459916,
200102,0,10.619604,
200103,0,11.139624,
200104,0,11.733840,
200105,0,10.660896,
200106,0,11.176632,
200107,0,12.128796,
200108,0,7.219188,
200109,0,12.496788,
200110,6.053256,13.150404,
200111,7.671688,11.730060,
200112,9.067932,14.658444,
200201,10.277315,13.381452,
200202,7.555311,11.741652,
200203,6.540445,12.917844,
200204,6.301980,12.603780,
200205,5.963347,12.522024,
200206,4.050764,10.883520,
200207,6.587892,11.591208,
200208,2.309300,10.001448,
200209,6.956485,4.868568,
200210,6.500669,10.213668,
200211,4.293902,12.302388,
200212,4.345587,11.221020,
200301,7.412020,10.632312,
200302,8.189355,11.232288,
200303,7.294754,6.763860,
200304,8.890759,5.367024,
200305,6.552457,9.915120,
200306,6.732178,9.330732,
200307,9.679790,11.173968,
200308,8.659364,11.208960,
200309,9.411802,10.233792,
200310,4.441384,10.087884,
200311,8.386123,11.792736,
200312,12.458698,13.910724,
200401,12.183928,13.659192,
200402,12.417030,12.776688,
200403,13.620783,13.251924,
200404,5.214201,11.628252,
200405,8.894214,13.310820,
200406,7.345044,12.194532,
200407,13.424673,12.827376,
200408,5.433486,10.237932,
200409,6.814477,10.748304,
200410,11.686106,12.353940,
200411,12.604016,13.166460,
200412,14.423415,13.987152,
200501,13.193403,13.726548,
200502,9.825637,11.520324,
200503,12.619453,13.148424,
200504,10.878953,11.862972,
200505,8.132063,11.856132,
200506,9.869323,12.222072,
200507,12.556278,9.184716,
200508,14.000735,9.215424,
200509,12.442910,12.505032,
200510,15.430208,12.535056,
200511,14.394427,11.096244,
200512,13.381272,11.148804,
200601,12.914136,10.496520,
200602,13.810152,8.868168,
200603,14.170144,10.995552,
200604,12.092782,9.677844,
200605,10.355809,9.554148,
200606,5.614005,7.514352,
200607,10.278693,8.444988,
200608,13.180172,8.680896,
200609,10.310147,6.978240,
200610,11.246555,8.235000,
200611,14.190396,9.175824,
200612,12.198208,6.960420,
200701,14.196036,9.127980,
200702,12.615387,9.290088,
200703,13.421778,9.937800,
200704,13.849859,9.018144,
200705,15.004146,9.195696,
200706,12.390164,9.991656,
200707,13.010373,11.360520,
200708,12.886617,10.661112,
200709,7.224874,9.550764,
200710,11.522371,9.711504,
200711,14.050488,10.431900,
200712,15.841290,9.814176,
200801,14.936194,9.252180,
200802,13.666302,7.602372,
200803,13.802227,7.839036,
200804,8.361677,8.693532,
200805,12.863676,10.694088,
200806,12.024044,4.651992,
200807,11.749243,9.742104,
200808,10.401566,11.573784,
200809,11.984420,10.642644,
200810,12.305813,10.526796,0.000036
200811,10.856554,10.217556,0
200812,11.332549,10.452024,
200901,11.746389,10.948896,
200902,8.846467,9.706176,
200903,8.914382,10.117476,
200904,8.248284,9.165600,
200905,6.059860,6.316776,0.000396
200906,6.482310,8.550252,0
200907,8.781441,9.369468,0
200908,8.660392,9.061812,0
200909,6.702390,8.827164,0
200910,9.230860,8.622900,0
200911,8.799057,8.878860,0
200912,9.677700,8.701668,0
201001,10.289075,8.225784,0
201002,8.789042,7.010964,0
201003,8.295213,7.400448,0.039960
201004,7.457853,6.941700,0.039564
201005,8.011259,6.829416,0
201006,3.480881,5.171400,0
201007,6.919319,5.752080,0
201008,6.946492,5.566392,0
201009,5.525486,5.471676,0
201010,8.887446,6.217776,0
201011,8.399730,5.459508,0
201012,7.523345,5.019840,0
201101,8.257931,5.894316,0
201102,6.017104,4.589244,0
201103,6.797980,5.478552,0
201104,4.955953,4.983120,0
201105,2.564755,1.777752,0
201106,2.415889,5.454468,0
201107,3.022724,4.972536,0
201108,2.755214,5.124924,0
201109,3.042113,5.100480,0
201110,5.086696,4.506696,0
201111,7.587645,3.896748,0
201112,8.823687,5.598540,0
201201,8.676205,3.365820,0
