"Year","Total","Energy industries","Manufacturing","Transport","Other sectors","Other","Fugitive: Solid fuels","Fugitive: Oil & Gas"
2019,1.255441,0.227268,0.019181,0.999402,0.009590,,,
2020,0.859563,0.249051,0.009590,0.588135,0.012787,,,
2021,0.851663,0.236413,0.015984,0.580086,0.019180,,,
2022,1.024934,0.195003,0.015984,0.794767,0.019180,,,
