"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,32.952018,4.331070,1.509664,24.265136,1.819388,1.026760
1991,33.724571,4.980835,1.454586,24.697539,1.724658,0.866953
1992,33.687253,5.528019,1.403754,23.956014,1.831491,0.967975
1993,33.099988,5.801581,1.348731,23.106422,1.784294,1.058960
1994,32.944157,5.704795,1.286332,23.065719,1.856159,1.031151
1995,32.587031,5.981646,1.221350,22.547196,1.905198,0.931641
1996,32.242301,6.170979,1.152160,22.049213,1.851517,1.018432
1997,32.910141,6.556980,1.080387,21.870282,1.850354,1.552137
1998,31.519940,6.364786,1.024301,20.772616,1.907243,1.450994
1999,30.486638,6.372349,0.956363,19.963234,1.904900,1.289792
2000,30.227923,6.504271,0.887071,19.563953,1.946804,1.325825
2001,30.178388,5.971734,0.821105,19.843621,1.983743,1.558185
2002,30.602194,5.474733,0.817661,20.519920,2.006443,1.783437
2003,30.734358,5.241079,0.829915,20.664168,2.050037,1.949159
2004,28.524956,3.455179,0.813965,20.377689,2.079485,1.798638
2005,28.859746,3.387495,0.828994,20.903089,1.966603,1.773566
2006,29.151508,3.334162,0.751716,21.447595,2.096753,1.521283
2007,29.659602,3.279348,0.710656,21.747696,2.095024,1.826879
2008,30.331435,3.506377,0.705552,22.062427,2.187661,1.869418
2009,29.742231,3.553724,0.676602,21.820264,2.129601,1.562040
2010,29.165772,3.433658,0.675083,21.044772,2.210143,1.802116
2011,30.464440,3.456204,0.660197,22.290181,2.296017,1.761841
2012,29.948993,3.667130,0.639753,21.724009,2.227613,1.690487
2013,28.921294,3.672838,0.550747,20.853940,2.271627,1.572142
2014,28.470639,3.211254,0.553017,21.015115,2.193497,1.497757
2015,28.867360,3.183987,0.525468,21.213574,2.292982,1.651349
2016,28.555046,3.179280,0.485228,20.775018,2.249147,1.866373
2017,28.320828,3.302335,0.468802,20.633503,2.242078,1.674110
2018,29.241970,3.350948,0.470368,21.206357,2.182694,2.031603
2019,29.563744,3.321114,0.473168,21.565778,2.248543,1.955141
2020,28.835356,3.123658,0.475169,21.410554,2.268178,1.557797
2021,28.810299,3.241264,0.477353,21.217831,2.347135,1.526717
2022,29.152151,3.132786,0.482403,21.514543,2.390749,1.631670
2023,28.455144,2.903379,0.489517,21.126618,2.398865,1.536766
2024,27.772212,2.864235,0.498188,20.454207,2.459697,1.495885
