"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
2000,155.473190,11.049449,0.481470,110.859080,8.040052,25.043138
2001,157.422096,11.434619,0.481470,108.784721,8.352210,28.369076
2002,168.571021,11.640452,0.481470,113.606988,9.414646,33.427464
2003,168.416429,11.912645,0.481470,111.772174,9.779522,34.470618
2004,172.752884,12.458659,0.481470,113.054888,9.859239,36.898627
2005,168.666743,12.631446,0.481470,114.078164,10.221595,31.254067
2006,212.123626,12.846939,0.481470,117.835166,10.938906,70.021145
2007,175.585116,13.414521,0.481470,121.409071,11.686115,28.593939
2008,175.017170,13.424407,0.481470,125.532761,11.775177,23.803355
2009,187.153010,14.070030,0.481470,129.928761,11.711384,30.961365
2010,181.241733,15.031167,0.289207,133.826436,10.053860,22.041063
2011,183.022593,16.701324,0.286602,132.624457,9.365015,24.045194
2012,203.131670,17.940039,1.009229,142.347481,9.016442,32.818480
2013,185.258168,17.842682,1.280455,133.730964,9.131724,23.272343
2014,212.066863,18.082856,1.340099,144.128245,9.386674,39.128990
2015,221.321600,17.701549,4.875043,146.199384,9.702846,42.842777
2016,198.981801,17.565017,4.820405,144.819186,10.053467,21.723725
2017,212.823104,18.961801,5.400658,159.509798,11.068842,17.882005
2018,213.861761,14.230880,5.631890,161.310416,11.193589,21.494986
2019,226.755572,15.068946,5.890982,157.849551,11.468441,36.477652
2020,211.867192,13.567660,2.835359,163.104759,11.618109,20.741304
2021,216.005570,14.408025,3.107840,168.564419,11.788122,18.137165
2022,215.448915,17.238004,3.265841,162.875574,11.837262,20.232233
