"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,102.660895,109.101023,9.619616,,,-16.059743
1991,104.246501,109.669413,9.353402,,,-14.776314
1992,96.413713,102.936234,8.621990,,,-15.144511
1993,95.110293,102.406619,7.776901,,,-15.073227
1994,90.771069,99.249062,6.600580,,,-15.078574
1995,90.547590,99.177028,6.029621,,,-14.659059
1996,98.856041,102.232190,6.310943,,,-9.687093
1997,97.184157,100.172259,7.286417,,,-10.274519
1998,97.413328,98.013175,8.293587,,,-8.893435
1999,99.884434,102.837273,7.453988,,,-10.406826
2000,106.746257,107.488056,8.048649,,,-8.790448
2001,106.674569,106.468181,8.140968,,,-7.934580
2002,114.336470,109.920219,8.835292,,,-4.419041
2003,107.237105,104.800423,8.219505,,,-5.782823
2004,106.693368,102.798514,10.466384,,,-6.571530
2005,107.597852,98.063553,11.506769,,,-1.972470
2006,110.165651,100.023398,11.572818,,,-1.430565
2007,109.281531,97.364514,12.887403,,,-0.970386
2008,113.344324,99.241914,13.368726,,,0.733685
2009,111.926925,99.572638,11.906601,,,0.447685
2010,109.300357,96.009627,13.458556,,,-0.167826
2011,105.465606,94.017190,13.092105,,,-1.643688
2012,100.373115,89.430339,13.100176,,,-2.157400
2013,103.879922,91.439451,14.088853,,,-1.648383
2014,103.345248,93.343731,14.078845,,,-4.077328
2015,98.619976,89.278816,13.238172,,,-3.897012
2016,102.028782,91.698900,13.379169,,,-3.049287
2017,101.718035,89.659284,13.939196,,,-1.880444
2018,114.948950,100.173145,16.092459,,,-1.316653
2019,113.437032,97.478540,17.918642,,,-1.960150
2020,115.381981,99.635888,18.741808,,,-2.995715
2021,134.704559,113.230610,26.004257,,,-4.530308
2022,127.086259,108.111574,27.434980,,,-8.460295
