"Year","Coal","Oil","Gas","Cement"
1950,6.687319,8.269491,1.872525,0.303053
1951,7.234897,8.903448,2.022748,0.358033
1952,7.520157,9.860608,2.021912,0.407842
1953,7.700665,10.647233,2.124499,0.462254
1954,8.277292,11.683999,2.295039,0.550709
1955,9.130109,13.368956,2.697655,0.652846
1956,9.375782,14.838687,3.476636,0.722760
1957,9.436868,15.769403,5.098766,0.841232
1958,9.021048,16.315428,7.013508,0.970946
1959,8.698707,16.802946,8.415819,1.132119
1960,8.130210,17.097727,9.969379,1.330462
1961,7.364566,17.038889,11.903834,1.488439
1962,6.782915,17.635498,13.704680,1.679793
1963,6.700667,18.370509,15.972264,1.790306
1964,6.572231,18.736161,18.479201,1.907800
1965,6.552668,19.253184,20.610136,2.129644
1966,6.607807,20.070711,22.278795,2.356394
1967,6.451170,21.186207,23.616816,2.500012
1968,6.178484,21.847554,24.762522,2.584711
1969,6.147278,22.951958,25.989118,2.655705
1970,6.805801,25.973132,25.003311,2.820500
1971,6.623464,26.385880,26.973747,2.933472
1972,6.773360,28.432822,28.150036,3.010098
1973,6.717409,29.985806,29.203058,3.118167
1974,6.596287,31.476301,30.324838,3.234297
1975,6.676464,32.689656,32.509299,3.380492
1976,6.731780,32.873977,35.099144,3.350432
1977,6.734454,33.512028,37.054722,3.334788
1978,6.582655,35.331280,38.208673,3.241580
1979,6.542795,35.232737,40.360495,3.054410
1980,6.926622,36.236766,42.322765,3.017631
1981,5.972942,34.840220,43.165510,3.003846
1982,5.990960,34.628744,45.206526,2.858452
1983,5.817024,33.850426,47.461415,2.896463
1984,5.641534,32.271562,50.128097,2.875054
1985,6.504938,32.971813,55.699280,2.821354
1986,7.400802,33.541738,50.323603,2.841856
1987,6.121617,29.814394,57.899090,2.814611
1988,6.949399,31.327525,57.814951,2.781370
1989,7.805333,31.278247,60.140137,2.723636
1990,7.023068,29.126943,62.938786,2.582870
1991,6.257614,28.736217,63.422050,2.554710
1992,9.691600,21.951749,76.847608,2.493370
1993,7.386624,24.310640,81.549648,2.370330
1994,7.478224,20.247264,78.153120,2.101370
1995,4.209936,18.624112,78.285024,1.544610
1996,4.722732,18.136170,81.253707,1.433400
1997,3.883840,18.737696,82.505952,1.502090
1998,4.056174,18.492780,94.358249,1.591710
1999,4.026736,19.279968,96.934784,1.497710
2000,4.916939,19.231754,95.363705,1.481620
2001,5.048992,19.016160,96.839520,1.681680
2002,5.041809,18.727242,102.056324,1.692940
2003,3.876625,19.969380,100.297584,1.792380
2004,4.583530,18.608911,99.793446,2.132330
2005,4.426112,14.428832,95.454528,2.266700
2006,4.752208,14.483792,97.931392,2.347770
2007,5.034336,13.787632,98.524960,2.553990
2008,4.924416,13.084144,102.570016,2.826670
2009,5.305655,11.644595,86.132626,2.904990
2010,5.151403,10.885361,85.195994,2.924080
2011,5.415392,9.944096,95.132096,2.791940
2012,5.470520,8.914786,98.245857,2.791030
2013,8.013168,10.277520,88.317056,2.869015
2014,7.430339,10.090312,84.415684,3.016775
2015,5.990640,10.237216,81.945360,3.427221
2016,7.093740,10.717556,86.993578,3.476474
2017,6.690464,11.112912,85.865840,3.665279
2018,9.658304,11.691824,75.676256,3.776099
2019,8.284025,11.314051,83.148013,4.510797
2020,11.512288,12.695760,79.241328,5.146988
2021,10.230200,10.754168,92.218363,6.156684
2022,11.762281,10.503404,95.793034,6.156684
2023,15.053507,10.475438,92.339328,6.156684
