"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,142.601536,129.439979,11.659132,12.706986,4.855182,-16.059743
1991,146.040297,130.529152,11.423576,13.874709,4.989175,-14.776314
1992,139.810243,124.443288,10.626796,14.755772,5.128898,-15.144511
1993,141.627979,126.935189,9.507076,14.993534,5.265407,-15.073227
1994,138.440401,125.086768,7.934656,15.118215,5.379335,-15.078574
1995,140.850780,127.829515,7.421223,14.762490,5.496609,-14.659059
1996,149.131927,131.305063,7.794076,14.098308,5.621573,-9.687093
1997,148.354309,129.793379,8.575555,14.545991,5.713903,-10.274519
1998,150.084192,128.933787,9.648581,14.569399,5.825861,-8.893435
1999,153.330500,134.447624,8.632136,14.720859,5.936708,-10.406826
2000,160.626678,139.387308,9.250598,14.783625,5.995594,-8.790448
2001,160.689732,138.479059,9.371666,14.651389,6.122197,-7.934580
2002,169.557682,142.771476,10.016106,14.893004,6.296137,-4.419041
2003,162.822368,137.085833,9.455087,15.657865,6.406407,-5.782823
2004,163.342931,135.185177,11.814449,16.397559,6.517275,-6.571530
2005,164.331307,129.474172,12.929442,17.275156,6.625006,-1.972470
2006,169.294134,132.812139,13.035825,18.118263,6.758472,-1.430565
2007,170.278640,130.623320,14.542120,19.179151,6.904436,-0.970386
2008,176.993254,133.470773,15.099565,20.616420,7.072624,0.733872
2009,174.761916,132.188120,12.828190,22.029495,7.266884,0.449227
2010,172.319281,127.226113,14.242756,23.502120,7.515772,-0.167481
2011,168.854905,124.075470,13.842700,24.811569,7.768468,-1.643302
2012,164.362273,118.461791,13.889361,26.195802,7.972675,-2.157357
2013,167.952493,119.044770,15.627818,26.770653,8.156200,-1.646949
2014,166.701109,119.257096,15.805559,27.340350,8.375144,-4.077041
2015,163.099520,114.998702,15.008952,28.383774,8.604295,-3.896203
2016,168.300529,117.748500,15.154445,29.612013,8.834842,-3.049272
2017,169.860564,116.131329,15.631149,30.923031,9.055404,-1.880348
2018,186.534630,128.791839,17.967124,31.867749,9.224357,-1.316439
2019,186.355821,125.844086,20.309320,32.680166,9.482329,-1.960079
2020,184.957513,123.858387,21.003227,33.293962,9.790507,-2.988569
2021,207.647952,139.606633,28.675519,33.739522,10.155970,-4.529693
2022,201.153886,133.513028,30.252391,35.351521,10.497206,-8.460259
