"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,24.679388,1.715076,7.696003,13.917808,1.350501,
1991,25.677408,1.655068,7.811584,14.831150,1.379605,
1992,25.689105,1.336213,7.564850,15.375711,1.412331,
1993,24.193743,1.041756,6.528613,15.178581,1.444793,
1994,22.531698,0.854408,5.034048,15.169806,1.473436,
1995,22.216159,0.761914,5.251188,14.702755,1.500301,
1996,21.505700,0.744801,5.596539,13.635086,1.529273,
1997,22.507862,0.738474,4.864537,15.470003,1.434847,
1998,22.822064,0.728213,5.112957,15.522767,1.458128,
1999,22.244407,0.733639,4.445488,15.591350,1.473930,
2000,22.235877,0.750171,4.530976,15.687897,1.266833,
2001,22.344600,0.738497,4.636230,15.640793,1.329080,
2002,22.404289,0.748692,4.447704,15.827948,1.379944,
2003,23.251213,0.712225,4.649707,16.452124,1.437158,
2004,24.319460,0.722388,5.053272,17.048427,1.495373,
2005,25.722553,0.704222,5.332463,18.145681,1.540187,
2006,26.754616,0.760326,5.467957,18.958729,1.567604,
2007,28.608736,0.739033,6.191347,20.066703,1.611653,
2008,30.609861,0.770192,6.466961,21.719385,1.653081,0.000242
2009,29.199038,0.770526,3.411287,23.229218,1.786007,0.001999
2010,30.291199,0.735732,2.889079,24.723296,1.942646,0.000446
2011,31.871329,0.734238,2.727046,26.289186,2.120358,0.000501
2012,33.408846,0.787776,2.829347,27.575310,2.216357,0.000056
2013,37.263420,0.868002,5.634851,28.451604,2.307103,0.001860
2014,38.708214,0.866897,6.311547,29.133649,2.395748,0.000373
2015,39.957528,0.898598,6.361269,30.215983,2.480629,0.001049
2016,41.060589,0.907901,6.078511,31.542345,2.531813,0.000020
2017,41.901853,0.930799,5.431434,32.956897,2.582599,0.000124
2018,43.310033,1.046176,5.514198,34.092421,2.656960,0.000277
2019,44.452466,1.029341,6.370850,34.290964,2.761218,0.000093
2020,44.051164,1.056055,5.344988,34.809556,2.831299,0.009266
2021,45.927700,1.182580,6.563167,35.265326,2.915830,0.000797
2022,48.084575,1.262255,6.375203,37.470026,2.977044,0.000047
