"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,1.048086,0.117873,0.031593,0.830679,0.017212,0.050729
1991,1.081196,0.135584,0.030523,0.846769,0.017511,0.050809
1992,1.098983,0.146051,0.029371,0.854864,0.017823,0.050874
1993,1.078200,0.153150,0.028325,0.823972,0.021800,0.050954
1994,1.061760,0.160729,0.027314,0.799629,0.023090,0.050997
1995,1.062237,0.153040,0.026275,0.807769,0.024019,0.051134
1996,1.074215,0.154934,0.025192,0.815955,0.026905,0.051230
1997,1.064529,0.158364,0.024115,0.802961,0.027751,0.051339
1998,1.051674,0.157224,0.023027,0.790147,0.030622,0.050654
1999,1.067346,0.164800,0.021908,0.800594,0.030129,0.049915
2000,1.063162,0.172859,0.020727,0.787510,0.032748,0.049318
2001,1.012563,0.174278,0.019478,0.735452,0.034645,0.048709
2002,1.011100,0.173584,0.019646,0.734836,0.035021,0.048013
2003,0.951319,0.173538,0.019110,0.671364,0.039935,0.047373
2004,1.029227,0.179422,0.017511,0.746177,0.039374,0.046743
2005,0.992612,0.184252,0.016405,0.703293,0.042477,0.046185
2006,0.994962,0.188033,0.017417,0.700885,0.043844,0.044782
2007,1.008515,0.203554,0.018544,0.697159,0.045867,0.043391
2008,1.043417,0.223024,0.020082,0.710226,0.048118,0.041967
2009,1.033188,0.221730,0.017966,0.708616,0.046687,0.038189
2010,1.067502,0.249528,0.014287,0.719041,0.047729,0.036916
2011,1.084005,0.274380,0.013780,0.721781,0.041673,0.032391
2012,1.058820,0.277158,0.013388,0.701351,0.038857,0.028067
2013,1.085294,0.308227,0.012232,0.702709,0.038109,0.024016
2014,1.145918,0.364988,0.012949,0.707347,0.039660,0.020974
2015,1.196458,0.420499,0.012564,0.710211,0.035074,0.018110
2016,1.293759,0.493684,0.014662,0.732663,0.037171,0.015578
2017,1.401567,0.595827,0.014957,0.741458,0.035077,0.014248
2018,1.520654,0.724401,0.015654,0.731345,0.035704,0.013550
2019,1.600799,0.803620,0.016595,0.731885,0.035739,0.012960
2020,1.430628,0.653488,0.017668,0.713793,0.033821,0.011859
2021,1.439619,0.649882,0.018213,0.724574,0.036072,0.010876
2022,1.193389,0.522264,0.019187,0.609742,0.032130,0.010066
2023,1.180233,0.472089,0.020080,0.644917,0.033900,0.009246
2024,1.143173,0.440037,0.020899,0.638093,0.035733,0.008411
