"Year","Coal","Oil","Gas","Cement"
1950,7.188768,0.172208,0,0.065417
1951,8.745968,0.208848,0,0.065417
1952,9.141574,0.216260,0,0.054536
1953,8.342928,0.245488,0,0.072686
1954,8.412544,0.300448,0,0.076320
1955,9.452956,0.366536,0,0.076348
1956,9.870816,0.428688,0,0.079954
1957,10.306649,0.447159,0,0.094523
1958,9.464341,0.531087,0,0.098126
1959,9.771888,0.564256,0,0.094491
1960,10.764832,0.648528,0,0.105394
1961,10.706208,0.773104,0,0.112663
1962,10.240880,1.198128,0,0.112663
1963,9.621664,1.725744,0,0.101760
1964,10.127945,2.076870,0,0.101730
1965,9.617223,2.477608,0,0.109029
1966,8.669954,2.831379,0.010989,0.105361
1967,8.125708,3.137396,0.007330,0.090857
1968,8.703065,3.457783,0.010989,0.094463
1969,9.254171,3.815284,0.018325,0.101760
1970,9.492291,4.082784,0.047645,0.119931
1971,8.797264,4.202608,0.062288,0.135516
1972,8.675044,4.394329,0.267545,0.163564
1973,8.589858,4.890175,0.501838,0.197146
1974,9.229616,4.319856,0.670512,0.207725
1975,7.012896,3.869184,0.784096,0.201374
1976,6.624512,4.162304,0.897680,0.180998
1977,5.693856,4.136656,0.945312,0.181786
1978,6.470624,4.176960,1.040576,0.196337
1979,7.098685,3.776442,1.080553,0.206604
1980,6.912602,2.976157,0.971283,0.217131
1981,5.636704,2.871460,0.743503,0.237956
1982,5.213872,2.850592,0.622880,0.244161
1983,4.790965,2.730887,0.593830,0.255598
1984,5.446940,2.672153,0.637798,0.250930
1985,5.433712,2.890896,0.692496,0.223402
1986,4.957392,3.162032,0.692496,0.302901
1987,4.026736,3.598048,0.784096,0.403487
1988,4.154976,3.674992,0.813408,0.459903
1989,4.356496,4.078032,0.926992,0.488421
1990,6.302350,3.872010,1.035803,0.539358
1991,6.015192,4.760811,1.074272,0.514963
1992,5.539509,4.943506,1.121533,0.520445
1993,5.735721,4.944501,1.160559,0.432346
1994,4.843936,4.951668,1.173529,0.487189
1995,2.704531,4.585872,1.342809,0.434228
1996,2.459654,4.770020,1.461488,0.428195
1997,1.541343,5.007271,1.491388,0.442133
1998,0.420315,5.238614,1.495254,0.443924
1999,0.443780,5.597327,1.546433,0.465497
2000,0.470808,6.062910,1.609222,0.491553
2001,0.471383,6.457540,1.780522,0.428556
2002,0.370870,6.556372,2.540122,0.443254
2003,0.345734,7.073014,2.575653,0.389217
2004,0.385448,8.074479,2.859274,0.427470
2005,0.377213,8.381173,2.829229,0.419627
2006,0.469509,7.994739,2.958438,0.415402
2007,0.407653,7.683516,2.731184,0.410291
2008,0.355641,7.765646,2.594204,0.382386
2009,0.339359,7.196854,2.658767,0.357914
2010,0.326491,7.581858,2.842085,0.370656
2011,0.314884,7.851516,2.464258,0.389215
2012,0.285579,7.623968,2.500048,0.381119
2013,0.276175,7.507250,2.115220,0.371564
2014,0.277324,7.090658,2.006054,0.359823
2015,0.288220,6.811988,1.829643,0.329477
2016,0.294294,6.674973,1.681745,0.351368
2017,0.282571,6.866403,1.656897,0.370699
2018,0.267196,7.235970,1.608903,0.369492
2019,0.274406,7.396955,1.608052,0.394793
2020,0.235926,5.902490,1.469361,0.399139
2021,0.241894,6.185692,1.588641,0.350572
2022,0.238741,5.405576,1.248671,0.368935
2023,0.174821,5.243558,1.168554,0.241098
2024,0.150923,5.405638,1.229422,0.241098
