"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,337.047011,59.537701,,241.200382,30.521436,5.787492
1991,370.257579,61.350396,,266.174234,31.157964,11.574986
1992,376.637158,62.643788,,264.827369,31.803535,17.362467
1993,385.093347,63.008494,,266.477286,32.457625,23.149942
1994,400.898461,65.150352,,273.690246,33.120446,28.937417
1995,401.428103,66.484270,,266.425794,33.793157,34.724882
1996,396.336465,67.921294,,253.426014,34.476811,40.512346
1997,458.116302,69.879578,,306.764152,35.172774,46.299799
1998,473.089787,71.814305,,313.304736,35.883501,52.087246
1999,505.535248,74.045764,,337.020812,36.593979,57.874694
2000,493.850662,75.102805,,317.731655,37.354072,63.662130
2001,512.839393,85.355050,,322.846551,38.081962,66.555830
2002,493.669041,79.513212,,306.175496,38.530806,69.449527
2003,509.563029,94.318852,,296.861456,39.593082,78.789638
2004,494.992839,85.747081,,291.987599,40.588980,76.669179
2005,617.615852,87.789864,,406.788135,41.475100,81.562753
2006,575.676869,89.974536,,373.454032,42.402258,69.846043
2007,557.853314,93.103996,,347.534903,43.370939,73.843477
2008,563.724981,95.337261,,347.302665,44.387466,76.697589
2009,595.167123,96.517873,,388.966938,45.455893,64.226420
2010,606.634445,102.820558,,383.558937,46.565223,73.689727
2011,568.448656,105.713769,,345.801309,47.694041,69.239537
2012,670.729821,69.106394,,480.111921,49.032330,72.479176
2013,709.213204,81.522292,,501.982683,50.410568,75.297661
2014,910.265277,89.386796,,697.886696,52.087748,70.904036
2015,729.485766,92.731949,,508.667049,54.534630,73.552138
2016,764.467629,131.981798,,502.343851,57.371866,72.770115
2017,927.655141,138.033102,,669.458987,58.824632,61.338419
2018,724.492715,145.258369,,450.962732,60.062968,68.208645
2019,816.894302,153.421451,,527.667284,63.661073,72.144494
2020,698.024066,129.926495,,433.912812,67.200355,66.984404
2021,715.033715,126.957423,,453.666729,70.705042,63.704522
2022,805.230537,124.598726,,537.017743,74.782084,68.831984
