"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,-66.130414,3.926191,1.161300,7.070494,0.854996,-79.143396
1991,-63.068458,3.314648,1.140797,7.776468,0.872829,-76.173200
1992,-60.110347,4.018071,1.151270,7.756277,0.890915,-73.926881
1993,-56.915561,3.997408,1.176936,7.839902,0.909239,-70.839045
1994,-49.711325,3.901523,1.153335,8.095039,0.927809,-63.789032
1995,-47.556389,3.879571,1.096459,7.910557,0.946655,-61.389631
1996,-43.780956,3.988581,1.087952,7.614077,0.965809,-57.437375
1997,-40.843277,4.157659,1.084036,9.153651,0.985308,-56.223931
1998,-35.437147,3.776712,1.065127,9.356481,1.005221,-50.640687
1999,-31.544826,4.139513,1.061437,10.074015,1.025127,-47.844919
2000,-29.511381,4.100141,1.081583,9.665162,1.046423,-45.404690
2001,-25.132300,4.450177,1.077194,9.778778,1.066820,-41.505268
2002,-24.546686,4.255303,1.111901,9.370287,1.079404,-40.363579
2003,-14.602129,4.829071,1.178321,9.101491,1.109164,-30.820176
2004,-8.603859,4.965193,1.242531,9.257415,1.137067,-25.206067
2005,-15.197695,5.295946,1.299772,13.415224,1.161898,-36.370535
2006,-8.859399,6.236184,1.308731,11.995231,1.187880,-29.587425
2007,1.175489,5.848182,1.327180,11.605685,1.215025,-18.820582
2008,14.562426,5.808886,1.375393,11.659252,1.243511,-5.524616
2009,6.584373,5.917510,1.509547,12.285756,1.273451,-14.401891
2010,17.735914,6.222111,1.515513,12.079911,1.304536,-3.386157
2011,19.352107,6.808172,1.491936,10.791273,1.336168,-1.075441
2012,8.394406,6.712682,1.628548,14.641000,1.373664,-15.961488
2013,12.235973,7.094393,1.746008,15.630070,1.412280,-13.646778
2014,27.891406,7.597931,1.589857,20.799544,1.459267,-3.555193
2015,23.775985,7.460178,1.888675,16.437837,1.527806,-3.538511
2016,38.333413,9.859979,2.074082,15.429574,1.607275,9.362503
2017,58.554231,10.681271,1.796361,19.942153,1.647980,24.486466
2018,40.576052,12.456338,1.873875,13.512508,1.682681,11.050650
2019,34.012253,13.316009,1.781218,16.333224,1.783456,0.798346
2020,48.389006,12.834073,1.767951,13.323709,1.882584,18.580689
2021,39.621489,13.615196,1.767152,14.307774,1.980744,7.950625
2022,54.861462,14.571501,1.745607,16.694754,2.094929,19.754670
