"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,2.389334,0.572448,0.212967,1.074611,0.000885,0.528423
1991,2.961612,0.573122,0.185769,1.144967,0.000907,1.056847
1992,3.611278,0.599029,0.219942,1.206110,0.000929,1.585269
1993,4.313648,0.596691,0.256707,1.345607,0.000952,2.113690
1994,5.006685,0.619118,0.207486,1.536994,0.000975,2.642112
1995,5.547313,0.632923,0.122832,1.620025,0.001000,3.170533
1996,6.319779,0.648563,0.116856,1.854382,0.001025,3.698953
1997,7.008665,0.668930,0.084825,2.026486,0.001051,4.227373
1998,7.595136,0.666591,0.035352,2.136322,0.001079,4.755792
1999,8.323580,0.689174,0.017964,2.331123,0.001108,5.284211
2000,9.439701,0.723842,0.076473,2.825618,0.001139,5.812629
2001,9.593870,0.757050,0.016443,2.742367,0.001173,6.076837
2002,10.008172,0.754027,,2.911892,0.001210,6.341044
2003,10.877259,0.800958,0.014427,2.866791,0.001248,7.193837
2004,10.914782,0.810648,,3.102616,0.001288,7.000229
2005,13.523635,0.839475,,5.235795,0.001331,7.447034
2006,10.487812,0.885337,,3.223850,0.001378,6.377247
2007,10.793481,0.902760,,3.147064,0.001428,6.742230
2008,11.540832,0.921016,,3.615513,0.001480,7.002823
2009,9.912884,0.914347,,3.132852,0.001533,5.864151
2010,11.093943,0.991505,,3.372658,0.001588,6.728192
2011,11.218102,1.023720,,3.870869,0.001642,6.321871
2012,11.438515,0.586887,,4.232266,0.001697,6.617664
2013,12.275644,0.876938,,4.521948,0.001754,6.875004
2014,11.371150,0.970097,0.008760,3.916635,0.001812,6.473847
2015,15.742504,0.975760,,8.049243,0.001870,6.715630
2016,12.601504,1.093171,0.061653,4.800522,0.001930,6.644228
2017,10.579415,1.150051,,3.826908,0.001991,5.600464
2018,10.290848,1.211560,,2.849489,0.002053,6.227746
2019,13.446065,1.274836,,5.582008,0.002116,6.587106
2020,11.543878,1.257320,,4.168412,0.002179,6.115967
2021,12.562004,0.966194,,5.777069,0.002242,5.816500
2022,13.099092,1.010453,,5.801675,0.002304,6.284659
