"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,,0.010300,0.036600,
1962,,0.010200,0.034200,
1963,,0.009300,0.042800,
1964,,0.010100,0.046200,
1965,,0.010300,0.067600,
1966,,0.007307,0.073800,
1967,,0.006333,0.065800,
1968,,0.003459,0.072800,
1969,,0.007770,0.098000,
1970,,0.013019,0.158600,
1971,,0.013019,0.201000,
1972,,0.013019,0.148600,
1973,,0.014768,0.180000,
1974,,0.012546,0.227000,0.004600
1975,,0.033825,0.206800,0.003000
1976,0.000500,0.051000,0.308600,0.003000
1977,0.001700,0.123000,0.281000,0.016000
1978,0.001700,0.112800,0.307800,0.016000
1979,0.001700,0.112800,0.262200,0.016000
1980,0.001700,0.163100,0.246200,0.016000
1981,0.002400,0.152100,0.522600,0.016000
1982,0.000700,0.124100,0.345400,0.016000
1983,0.000700,0.111600,0.344600,0.000900
1984,0.000700,0.022600,0.248800,0.001000
1985,0.000100,0.022600,0.245600,0.001000
1986,0.000100,0.022600,0.117200,0.001000
1987,0.000100,0.005500,0.039000,0.001000
1988,0.000173,0.011764,0.207622,0
1989,0.000068,0.003233,0.100546,0
1990,0.000225,0.003306,0.173514,
1991,0.000225,0.003306,0.173514,
1992,0.000536,0.019303,0.240070,
1993,0.000200,0.009037,0.214054,
1994,0.000273,0.004561,0.212168,0.001950
1995,0.000255,0.012837,0.125010,0.001950
1996,0.000500,0.019920,0.109000,0.001950
1997,0.002862,0.011894,0.182914,0.001950
1998,0.000400,0.011894,0.287420,0.000500
1999,0.001300,0.089000,0.291202,0
2000,0.000900,0.049300,0.377200,0
2001,0.001300,0.073800,0.389000,0.000500
2002,0.002220,0.076001,0.405000,0.000288
2003,0.000998,0.054113,0.500508,0.000064
2004,0.001616,0.042208,0.594648,0.000500
2005,0.000335,0.041377,0.594648,0.000723
2006,0.000680,0.080115,0.594648,0.000060
2007,0.000122,0.126104,0.664052,0.000742
2008,0.002918,0.113826,0.713892,0.001799
2009,0.002751,0.094279,0.757118,0.001064
2010,0.002399,0.168095,0.742820,0.000488
2011,0.006510,0.276873,1.140040,0.001859
2012,0.005959,0.199119,0.513244,0.000281
2013,0.010130,0.336198,1.023012,0.000838
2014,0.010287,0.284573,1.099004,0.003063
2015,0.000844,0.313964,0.842802,0.001929
2016,0.003003,0.297751,0.969590,0.002659
2017,0.000661,0.249729,1.049468,0.001078
2018,0.001229,0.294732,0.908702,0.002016
2019,0.003745,0.393443,0.934950,0.000756
2020,0.003719,0.378150,1.324714,0.012191
2021,0.001358,0.511234,0.848662,0.012634
2022,0.003050,0.241706,0.960066,0.010550
2023,0.003844,0.389785,0.859430,0.010994
