"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,0.020000,0.010300,0.018000
1962,,,,0.026000,0.010200,0.023000
1963,,,,0.030000,0.009300,0.021000
1964,,,,0.034000,0.010100,0.022000
1965,,,,0.031000,0.010300,0.024000
1966,,,,0.025000,0.007307,0.021000
1967,,,,0.023000,0.006333,0.014900
1968,,,,0.024000,0.003459,0.016800
1969,,,,0.028000,0.007770,0.012100
1970,,,,0.023000,0.013019,0.021000
1971,,,,0.045800,0.013019,0.019500
1972,,,,0.049900,0.013019,0.019500
1973,,,,0.053800,0.014768,0.010000
1974,,,,0.059600,0.012546,0.016500
1975,,,,0.064000,0.033825,0.001000
1976,,,,0.066000,0.051000,
1977,,,,0.066000,0.123000,
1978,,,,0.085500,0.112800,
1979,,,,0.099500,0.112800,
1980,,,,0.091000,0.163100,
1981,,,,0.144000,0.152100,
1982,,,,0.144000,0.124100,
1983,,,,0.144000,0.111600,
1984,,,,0.144000,0.022600,
1985,,,,0.104000,0.022600,
1986,,,,0.102000,0.022600,
1987,,,,0.102000,0.005500,
1988,,,,0.102000,0.011764,
1989,,,,0.102000,0.003233,
1990,,,,0.102000,0.003306,
1991,,,,0.105000,0.003306,
1992,,,,0.112000,0.019303,0.000025
1993,,,,0.105000,0.009037,0.000067
1994,,,,0.103000,0.004561,0.000233
1995,,,,0.100000,0.012837,0.000121
1996,,,,0.098000,0.019920,0.000072
1997,,,,0.095000,0.011894,0.000094
1998,,,,0.095000,0.011894,0.000094
1999,,,,0.095000,0.089000,0
2000,0.095000,0.049300,,0.095000,0.049300,0
2001,0.095000,0.073800,0.000300,0.095000,0.073800,0.000300
2002,0.095000,0.076139,0.000078,0.095000,0.076001,0.000046
2003,0.095000,0.054299,0.000083,0.095000,0.054113,0.000082
2004,0.095000,0.042302,0.000096,0.095000,0.042208,0.000049
2005,0.096000,0.042450,0.000125,0.096000,0.041377,0.000006
2006,0.096000,0.080415,0.000076,0.096000,0.080115,0.000004
2007,0.097000,0.126232,0.000081,0.096000,0.126104,0.000018
2008,0.097000,0.114059,0.002795,0.096000,0.113826,0.002725
2009,0.097000,0.094930,0.002616,0.096000,0.094279,0.002595
2010,0.097400,0.168544,0.000076,0.096400,0.168095,0.000057
2011,0.097400,0.278526,0.000278,0.096400,0.276873,0.000242
2012,0.097400,0.200295,0.000256,0.096400,0.199119,0.000246
2013,0.097000,0.337515,0.000104,0.096000,0.336198,0.000099
2014,0.097000,0.285694,0.000287,0.096000,0.284573,0.000245
2015,0.097100,0.314074,0.000398,0.096000,0.313964,0.000218
2016,0.097100,0.301019,0.005210,0.096000,0.297751,0.005200
2017,0.097500,0.251330,0.008465,0.096000,0.249729,0.007926
2018,0.097500,0.298785,0.019524,0.096000,0.294732,0.019435
2019,0.097500,0.369661,0.014330,0.096000,0.393443,0.014321
2020,0.097500,0.584342,0.000550,0.096000,0.378150,0.000473
2021,0.097500,0.697676,0.000853,0.096000,0.511234,0.001829
2022,0.097500,0.548238,0.000644,0.096000,0.241706,0.000640
2023,,,,0.096000,0.389785,0.001666
