"Year","Coal","Oil","Gas","Cement"
1950,1.729408,0.527616,0,0
1951,1.128512,0.556928,0,0
1952,1.569219,0.610861,0,0
1953,1.730470,0.706090,0,0
1954,1.725744,0.846384,0,0
1955,1.751392,0.945312,0,0
1956,1.859050,1.152758,0,0
1957,1.927264,1.256752,0,0
1958,2.231376,1.436288,0,0.054514
1959,1.800837,1.702011,0,0.061719
1960,1.445724,1.873951,0,0.083499
1961,1.476592,2.454880,0,0.178080
1962,1.597504,2.337632,0,0.239863
1963,1.421632,2.454880,0.058624,0.261668
1964,1.726614,3.233278,0.102644,0.327251
1965,1.872888,4.255230,0.186922,0.487146
1966,1.693249,5.175038,0.337184,0.494403
1967,0.740128,6.628176,0.348080,0.388868
1968,0.007328,3.524768,0.282128,0.283474
1969,0.058624,3.748272,0.120912,0.279840
1970,0.172208,5.492336,0.212512,0.290743
1971,0.549662,6.405400,0.351784,0.327123
1972,0.857300,7.034257,0.523906,0.563264
1973,0.802357,8.580453,0.582533,0.603247
1974,0.773058,9.657735,0.776722,0.595988
1975,0.593568,9.621664,0.773104,0.675977
1976,0.765776,11.292448,1.212784,0.621628
1977,0.703386,8.828960,7.070495,0.696124
1978,0.542272,9.138016,4.975712,0.733823
1979,0.458000,13.714352,2.520832,0.822403
1980,0.476320,21.078992,2.542816,0.932688
1981,0.285808,24.956891,9.838387,1.151964
1982,0.161216,29.106816,9.837840,1.639973
1983,0.153888,29.447568,4.411456,1.619855
1984,0.201520,37.731872,3.938800,1.328762
1985,0.370045,35.498634,5.374806,1.463489
1986,0.296784,38.123920,6.331392,1.670895
1987,0.205184,26.912080,6.705120,1.624207
1988,0.161216,33.195840,7.236400,1.475858
1989,0.142896,32.576624,7.943552,1.456315
1990,0.164880,29.777328,7.478224,1.436847
1991,0.190528,31.184304,9.119696,1.434667
1992,0.139221,35.102014,9.591595,1.432486
1993,0.021982,33.006287,10.478186,1.307708
1994,0.065945,23.527750,10.269119,1.071910
1995,0.051302,22.239246,10.066108,1.060089
1996,0.021984,25.530752,10.200576,1.035281
1997,0.025648,29.293680,10.665904,1.023541
1998,0.032976,25.589376,11.028640,1.094969
1999,0.043968,26.923072,11.607552,1.012303
2000,0.802379,31.538262,13.178802,1.010746
2001,0.769440,37.204256,11.607552,0.966468
2002,0.674150,37.572870,11.889221,0.842293
2003,0.736491,34.204684,20.097771,0.918823
2004,0.736491,30.848352,20.508163,0.915136
2005,0.868338,39.793338,20.631276,1.069961
2006,1.058896,31.979392,21.617600,1.295509
2007,1.505962,27.261202,22.234002,1.819758
2008,3.206000,33.499952,20.653968,3.846351
2009,3.206150,27.254107,18.053373,3.851096
2010,3.206102,58.743108,20.196607,3.856151
2011,3.850758,69.441889,28.003184,4.589556
2012,5.133264,55.857680,28.872320,6.117632
2013,6.419328,62.251360,28.630496,7.784834
2014,6.419328,66.604192,32.675552,7.749861
2015,6.738096,54.109952,32.448384,8.137354
2016,7.056864,60.540272,34.434272,8.524847
2017,6.096710,58.471991,32.414419,7.362368
2018,7.141136,48.434416,34.339008,8.524847
2019,7.225408,67.992848,35.104784,8.912340
2020,6.236308,64.367343,35.292665,10.074819
2021,6.650160,66.611520,38.112928,11.237298
2022,6.111896,67.714419,36.506070,11.237298
2023,5.770178,65.273424,35.380259,11.237298
