"Year","Cars","Light-duty trucks","Heavy-duty trucks/buses"
2010,0.006140,,0.086859
2011,0.006815,,0.095716
2012,0.009333,,0.112253
2013,0.008074,,0.102121
2014,0.008473,,0.108334
2015,0.010868,,0.114834
2016,0.014214,,0.125030
2017,0.019494,,0.132901
2018,0.026248,,0.133506
2019,0.032235,,0.127771
2020,0.020262,,0.127771
2021,0.022902,,0.132869
2022,0.025880,,0.138285
