"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,,,0.000200,
1962,,,0.000200,
1963,,,0.000200,
1964,,,0.000200,
1965,,,0.000200,
1966,,,0.000200,
1967,,,0.000200,
1968,,,0.000200,
1969,,,0.000200,
1970,,,0.000200,
1971,,,0.000400,
1972,,,0.000600,
1973,,,0.000600,
1974,,,0.000600,
1975,,,0.000600,
1976,,,0.000600,
1977,,,0.000600,
1978,,,0.000600,
1979,,,0.000600,
1980,,,0.000600,
1981,,,0.000400,
1982,,,0.001000,
1983,,,0.001000,
1984,,,0.001000,
1985,,,0.001000,
1986,,,0.000600,
1987,,,0.000600,
1988,,,0.000600,
1989,,,0.000600,
1990,,,0.000600,
1991,,,0.000600,
1992,0.000068,,0.000768,
1993,0.000035,0.000292,0.000426,
1994,0.000029,0.000015,0.000256,0
1995,0.000028,0.000127,0.000154,0
1996,0.000028,0.000127,0.000154,0
1997,0.000019,0.000069,0.000316,0
1998,0.000030,0.000071,0.000168,0
1999,0.000010,0.000077,0.000166,0
2000,0.000010,0.000037,0.000134,0
2001,0.000010,0.000037,0.000134,0
2002,0.000075,0.000037,0.000140,0
2003,0.000094,0.000037,0.000210,0
2004,0.000724,0.000095,0.000322,0
2005,0.000724,0.000095,0.000322,0
2006,0.000599,0.000104,0.000410,0.000006
2007,0.000784,0.000323,0.000488,0.000006
2008,0.000552,0.000370,0.000254,0.000006
2009,0.000534,0.000296,0.000362,0.000041
2010,0.000557,0.000403,0.000180,0.000041
2011,0.000762,0.000386,0.000538,0.000041
2012,0.001241,0.001415,0.000782,0.000041
2013,0.001296,0.000095,0.000692,0.000041
2014,0.000384,0.000199,0.000628,0.000043
2015,0.000458,0.000373,0.000780,0
2016,0.000544,0.000754,0.000504,0
2017,0.000896,0.000317,0.000460,0.000047
2018,0.001532,0.000171,0.000784,0.000006
2019,0.000408,0.000528,0.003892,0
2020,0,0.000644,0.001396,0
2021,0.003195,0.002779,0.002210,0
2022,0.002439,0.001291,0.000598,0.000091
2023,0.001618,0.004068,0.001024,0.000036
