"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.007900,,,0.017700
1962,0.007600,,,0.016300
1963,0.005600,,,0.018300
1964,0.000900,,,0.004100
1965,0.002500,,,0.002200
1966,0.003700,,,
1967,0.003100,,,
1968,0.003900,,,
1969,0.005200,,,
1970,0.005400,,,
1971,0.005500,,,
1972,0.007600,,,
1973,0.007600,,,
1974,0.007600,,,
1975,0.006200,,,
1976,0.006200,,,
1977,0.006200,,,
1978,0.006200,,,
1979,0.006200,,,
1980,0.006200,,,
1981,0.002100,,,
1982,0.001800,,,
1983,0.001800,,,
1984,0.001800,,,
1985,0.001800,,,
1986,0.000606,,,0.002286
1987,0.000199,,,0.004828
1988,0.000592,,,0.003676
1989,0.000437,,,0.003446
1990,0.000493,,,0.005850
1991,0.000493,,,0.011351
1992,0.000274,,0,0.009025
1993,0.000898,,0,0.005275
1994,0.000024,,0,0.004501
1995,0.000985,,0,0.015695
1996,0.000985,,0,0.016495
1997,0.001667,,0,0.008988
1998,0.000523,,0,0.011389
1999,0.002204,,0,0.002892
2000,0.000392,,0,0.006547
2001,0.000392,,0,0.006547
2002,0.000044,,0,0.006547
2003,0.000044,,0,0.025002
2004,0.000168,,0,0.006961
2005,0.000168,,0,0.006961
2006,0.000044,,0,0.006961
2007,0.000290,,0,0.006961
2008,0.000182,,0,0.001663
2009,0.000161,,0.000028,0.001433
2010,0.000089,0.000029,0.000190,0.014503
2011,0.000454,0.000057,0.000292,0.014043
2012,0.001926,0.000259,0.000334,0.016801
2013,0.000327,0.000259,0.000334,0
2014,0.000137,0.000259,0.000334,0.134000
2015,0.000100,0.000234,0.000334,0.063278
2016,0,0.000234,0.000334,0.000553
2017,0,0.000234,0.000334,0.000243
2018,0,0.000234,0.000334,0.010153
2019,0.000239,0.000234,0.000334,0.009710
2020,0,0.000234,0.000158,0
2021,0,0.000234,0.000320,0
2022,0.000156,0.000234,0.000320,0
2023,0,0.000234,0.000320,0
