"Year","Historical","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026"
1989,27.003333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1990,27.024354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1991,27.312798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1992,27.134295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1993,27.095385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1994,27.460364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,27.883869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996,28.306643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1997,30.437517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998,28.482587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999,28.333047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2000,29.379836,29.379836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001,29.453605,29.487287,29.453605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2002,30.397202,29.486288,29.473156,30.397202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003,31.948771,29.388895,29.393106,30.444587,31.948771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2004,33.083227,29.206143,29.224841,30.371069,32.525002,33.083227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2005,33.702877,28.948115,28.978771,30.191345,32.841272,33.889832,33.702877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,34.881629,28.624023,28.664397,29.918764,32.932878,34.347123,34.531861,34.881629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,34.809941,28.242270,28.290387,29.565432,32.831320,34.506527,34.973755,35.807053,34.809941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2008,36.010373,27.810514,27.864637,29.142319,32.564669,34.413418,35.088601,36.268132,35.521819,36.010373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2009,37.288306,27.335727,27.394333,28.659347,32.157897,34.107767,34.929015,36.342365,35.802941,36.563664,37.288306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2010,38.265679,26.824244,26.886004,28.125486,31.633188,33.624717,34.541009,36.096931,35.727017,36.668622,37.834666,38.265679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011,39.323299,26.281818,26.345577,27.548825,31.010211,32.995104,33.964742,35.589931,35.357798,36.407229,37.858013,38.855101,39.323299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2012,40.778535,25.713664,25.778424,26.936653,30.306370,32.245923,33.235180,34.871492,34.750286,35.849760,37.461861,38.824208,39.924314,40.778535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2013,40.858162,25.124500,25.189404,26.295522,29.537032,31.400754,32.382694,33.984735,33.951808,35.056287,36.733783,38.305495,39.794575,41.482625,40.858162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014,41.373736,24.518590,24.582906,25.631313,28.715734,30.480133,31.433584,32.966647,33.002969,34.077995,35.747613,37.409452,39.103296,41.260381,41.361141,41.373736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2015,41.410120,23.899779,23.962886,24.949294,27.854370,29.501894,30.410556,31.848836,31.938486,32.958345,34.565367,36.227847,37.989299,40.348148,40.909851,41.639963,41.410120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016,40.438809,23.271524,23.332904,24.254169,26.963357,28.481472,29.333147,30.658215,30.787935,31.734092,33.238902,34.836538,36.565903,38.935465,39.763415,40.896157,41.406813,40.438809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,41.240425,22.636933,22.696154,23.550135,26.051791,27.432172,28.218093,29.417591,29.576403,30.436179,31.811370,33.297901,34.925086,37.173378,38.126851,39.439226,40.363989,40.060450,41.240425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2018,42.231942,21.998787,22.055498,22.840918,25.127586,26.365420,27.079672,28.146198,28.325068,29.090517,30.318465,31.662904,33.140998,35.181368,36.161181,37.499749,38.611298,38.728849,40.564922,42.231942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019,NaN,21.359568,21.413489,22.129821,24.197597,25.290974,25.929997,26.860157,27.051707,27.718676,28.789518,29.972889,31.272945,33.053102,33.991761,35.255188,36.399999,36.765171,38.815090,41.434142,42.231942,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020,NaN,20.721488,20.772400,21.419762,23.267732,24.217121,24.779284,25.572887,25.771144,26.338479,27.248435,28.261093,29.367902,30.861220,31.715137,32.840640,33.919530,34.411147,36.396251,39.237776,41.246909,42.231942,NaN,NaN,NaN,NaN,NaN,NaN
2021,NaN,20.086510,20.134247,20.713303,22.343062,23.150854,23.636088,24.295465,24.495646,24.964532,25.714513,26.553953,27.462641,28.661292,29.404680,30.357545,31.310794,31.846452,33.603209,36.239944,38.575077,40.978071,42.231942,NaN,NaN,NaN,NaN,NaN
2022,NaN,19.456366,19.500812,20.012690,21.427902,22.098027,22.507509,23.036943,23.235266,23.608676,24.203139,24.872217,25.585519,26.495098,27.115200,27.880745,28.676788,29.202515,30.646801,32.853679,35.023596,37.657659,40.522144,42.231942,NaN,NaN,NaN,NaN
2023,NaN,18.832582,18.873662,19.319879,20.525903,21.063490,21.399382,21.804629,21.998155,22.280391,22.726403,23.231890,23.757983,24.393327,24.886720,25.464178,26.091075,26.573484,27.674488,29.357928,31.122188,33.396071,36.282336,39.658218,42.231942,NaN,NaN,NaN
2024,NaN,18.216491,18.254167,18.636561,19.640124,20.051219,20.316438,20.604327,20.790819,20.987142,21.293614,21.645043,21.995834,22.377809,22.747562,23.145468,23.604533,24.024891,24.786265,25.934855,27.207045,28.881660,31.115078,34.097633,38.332994,42.231942,NaN,NaN
2025,NaN,17.609257,17.643521,17.964190,18.773099,19.064422,19.262452,19.440554,19.618363,19.734680,19.911755,20.120494,20.310284,20.463340,20.716846,20.949599,21.250696,21.600487,22.046915,22.697546,23.481027,24.514819,25.908707,27.830815,30.856247,35.957411,42.231942,NaN
2026,NaN,17.011881,17.042753,17.304007,17.926898,18.105640,18.240371,18.316727,18.484686,18.527306,18.585864,18.664390,18.708840,18.659177,18.806524,18.891864,19.049973,19.327600,19.495396,19.710474,20.056587,20.509606,21.116092,21.948709,23.263920,25.607281,30.633904,42.231942
2027,NaN,16.425222,16.452746,16.657057,17.103184,17.176832,17.252428,17.235327,17.392669,17.368098,17.319366,17.280698,17.196042,16.970263,17.023020,16.980209,17.012969,17.221335,17.152000,17.004514,16.986145,16.962380,16.931991,16.892668,16.830362,16.724053,16.510002,15.856415
2028,NaN,15.850011,15.874249,16.024211,16.303258,16.279455,16.300242,16.198043,16.344324,16.259110,16.114357,15.971617,15.774073,15.398219,15.368555,15.217089,15.143080,15.287833,15.023779,14.587884,14.283377,13.897638,13.404302,12.766562,11.834643,10.376415,7.890973,3.207867
2029,NaN,15.286857,15.307888,15.406182,15.528107,15.414530,15.384907,15.205894,15.340933,15.201539,14.971840,14.737929,14.443266,13.942146,13.842198,13.600940,13.438511,13.526794,13.108626,12.454031,11.937970,11.298199,10.502607,9.512888,8.150620,6.223064,3.532510,0.542820
2030,NaN,14.736263,14.754180,14.803543,14.778441,14.582707,14.507069,14.259341,14.383165,14.195874,13.891938,13.579288,13.202525,12.599274,12.440719,12.127328,11.893835,11.933416,11.398323,10.587257,9.925707,9.124719,8.159382,7.008930,5.525087,3.643081,1.517424,0.084236
2031,NaN,14.198635,14.213541,14.216740,14.054731,13.784315,13.666997,13.358379,13.471181,13.242025,12.874062,12.494466,12.049665,11.365483,11.159250,10.789844,10.501193,10.499872,9.880789,8.966683,8.215228,7.327994,6.293943,5.116694,3.698786,2.094524,0.633551,0.012418
2032,NaN,13.674291,13.686301,13.646105,13.357238,13.019410,12.864639,12.502619,12.604718,12.339425,11.917059,11.481558,10.981696,10.235715,9.991811,9.580795,9.251201,9.216426,8.541725,7.568977,6.772460,5.856469,4.825668,3.706783,2.451266,1.187433,0.259078,0.001770
2033,NaN,13.163472,13.172704,13.091870,12.686041,12.287821,12.099678,11.691359,11.783170,11.487130,11.019340,10.538148,9.995052,9.204299,8.931724,8.491736,8.133626,8.072262,7.365789,6.370193,5.563419,4.660568,3.680679,2.668027,1.611014,0.665681,0.104278,0.000246
2034,NaN,12.666346,12.672924,12.554177,12.041067,11.589182,11.371575,10.923645,11.005652,10.683893,10.178979,9.661448,9.085776,8.265209,7.971928,7.513868,7.137898,7.056100,6.337426,5.346973,4.555882,3.694994,2.794662,1.909734,1.051400,0.369781,0.041450,0.000034
2035,NaN,12.183018,12.187072,12.033089,11.422107,10.922966,10.679612,10.198321,10.271059,9.928233,9.393805,8.848418,8.249664,7.412264,7.105217,6.638329,6.253470,6.156629,5.441436,4.477285,3.720315,2.919732,2.113500,1.360405,0.682100,0.203850,0.016311,0.000005
2036,NaN,11.713536,11.715196,11.528599,10.828842,10.288517,10.022924,9.514078,9.578110,9.218496,8.661474,8.095851,7.482390,6.639272,6.324423,5.856419,5.470076,5.362825,4.663337,3.740838,3.030287,2.300277,1.592745,0.965025,0.440248,0.111655,0.006365,0.000001
2037,NaN,11.257897,11.257296,11.040635,10.260855,9.685068,9.400531,8.869489,8.925395,8.552896,7.979525,7.400454,6.779595,5.940153,5.622549,5.159744,4.777909,4.664153,3.989601,3.119275,2.462567,1.807406,1.196541,0.682024,0.282883,0.060820,0.002466,0.000000
2038,NaN,10.816056,10.813325,10.569075,9.717653,9.111771,8.811363,8.263042,8.311407,7.929562,7.345437,6.758909,6.136960,5.309015,4.992864,4.540324,4.167732,4.050701,3.407769,2.596223,1.997019,1.416710,0.896370,0.480430,0.181054,0.032971,0.000950,0.000000
2039,NaN,10.387923,10.383194,10.113747,9.198677,8.567707,8.254283,7.693169,7.734574,7.346570,6.756661,6.167916,5.550261,4.740215,4.428966,3.990652,3.630943,3.513261,2.906505,2.157237,1.616381,1.108031,0.669801,0.337429,0.115478,0.017799,0.000364,0.000000
2040,NaN,9.973377,9.966780,9.674438,8.703314,8.051911,7.728105,7.158269,7.193280,6.801969,6.210660,5.624235,5.015410,4.228398,3.924820,3.503740,3.159609,3.043361,2.475589,1.789692,1.305996,0.864874,0.499350,0.236365,0.073425,0.009573,0.000139,0.000000
2041,NaN,9.572264,9.563927,9.250902,8.230910,7.563380,7.231613,6.656724,6.685893,6.293805,5.704930,5.124716,4.528483,3.768524,3.474789,3.073125,2.746466,2.633269,2.105884,1.482632,1.053503,0.673839,0.371497,0.165175,0.046557,0.005132,0.000053,0.000000
2042,NaN,9.184405,9.174452,8.842860,7.780778,7.101087,6.763573,6.186919,6.210776,5.820144,5.237022,4.666313,4.085744,3.355877,3.073635,2.692871,2.384910,2.275977,1.789269,1.226614,0.848555,0.524114,0.275851,0.115176,0.029446,0.002743,0.000020,0.000000
2043,NaN,8.809595,8.798149,8.450010,7.352207,6.663994,6.322744,5.747257,5.766305,5.379081,4.804562,4.246109,3.683656,2.986070,2.716523,2.357557,2.068967,1.965174,1.518574,1.013543,0.682529,0.407023,0.204471,0.080152,0.018582,0.001463,0.000008,0.000000
2044,NaN,8.447610,8.434790,8.072025,6.944471,6.251057,5.907893,5.336163,5.350880,4.968755,4.405253,3.861320,3.318886,2.655042,2.399008,2.062256,1.793261,1.695201,1.287497,0.836512,0.548280,0.315636,0.151316,0.055677,0.011702,0.000778,0.000003,0.000000
2045,NaN,8.098211,8.084131,7.708565,6.556832,5.861235,5.517795,4.952099,4.962933,4.587361,4.036896,3.509304,2.988311,2.359051,2.117023,1.802507,1.552975,1.461009,1.090520,0.689654,0.439908,0.244440,0.111812,0.038611,0.007355,0.000413,0.000001,0.000000
2046,NaN,7.761141,7.745912,7.359273,6.188548,5.493498,5.151249,4.593567,4.600941,4.233152,3.697384,3.187564,2.689014,2.094658,1.866862,1.574287,1.343807,1.258110,0.922834,0.568000,0.352560,0.189068,0.082507,0.026734,0.004615,0.000219,0.000000,0.000000
2047,NaN,7.436134,7.419862,7.023781,5.838875,5.146830,4.807074,4.259118,4.263422,3.904448,3.384717,2.893749,2.418281,1.858718,1.645158,1.373982,1.161930,1.082525,0.780260,0.467359,0.282260,0.146070,0.060804,0.018485,0.002891,0.000116,0.000000,0.000000
2048,NaN,7.122912,7.105700,6.701714,5.507075,4.820234,4.484124,3.947353,3.948951,3.599639,3.096994,2.625656,2.173597,1.648358,1.448857,1.198351,1.003947,0.930744,0.659176,0.384205,0.225754,0.112727,0.044756,0.012764,0.001808,0.000061,0.000000,0.000000
2049,NaN,6.821191,6.803136,6.392689,5.192417,4.512737,4.181282,3.656926,3.656152,3.317186,2.832418,2.381219,1.952633,1.460965,1.275206,1.044498,0.866853,0.799674,0.556454,0.315578,0.180393,0.086907,0.032907,0.008802,0.001130,0.000032,0.000000,0.000000
2050,NaN,6.530680,6.511876,6.096321,4.894180,4.223392,3.897468,3.386547,3.383711,3.055623,2.589297,2.158514,1.753242,1.294166,1.121719,0.909841,0.747996,0.686596,0.469398,0.259002,0.144021,0.066937,0.024169,0.006064,0.000705,0.000017,0.000000,0.000000
2051,NaN,6.251084,6.231619,5.812222,4.611657,3.951277,3.631641,3.134985,3.130368,2.813560,2.366039,1.955748,1.573448,1.145811,0.986162,0.792083,0.645039,0.589129,0.395689,0.212408,0.114888,0.051510,0.017734,0.004172,0.000439,0.000009,0.000000,0.000000
2052,NaN,5.982105,5.962064,5.540005,4.344153,3.695503,3.382798,2.901063,2.894923,2.589677,2.161148,1.771258,1.411436,1.013954,0.866531,0.689182,0.555927,0.505189,0.333335,0.174072,0.091576,0.039604,0.013001,0.002868,0.000273,0.000005,0.000000,0.000000
2053,NaN,5.723442,5.702905,5.279282,4.090994,3.455211,3.149976,2.683664,2.676235,2.382729,1.973226,1.603501,1.265542,0.896842,0.761030,0.599332,0.478858,0.432957,0.280632,0.142557,0.072941,0.030426,0.009522,0.001970,0.000170,0.000002,0.000000,0.000000
2054,NaN,5.474797,5.453839,5.029670,3.851520,3.229573,2.932253,2.481725,2.473218,2.191538,1.800965,1.451050,1.134244,0.792892,0.668052,0.520932,0.412254,0.370846,0.236122,0.116673,0.058058,0.023357,0.006969,0.001351,0.000106,0.000001,0.000000,0.000000
2055,NaN,5.235870,5.214562,4.790789,3.625092,3.017794,2.728748,2.294242,2.284848,2.014997,1.643147,1.312587,1.016152,0.700683,0.586163,0.452568,0.354732,0.317477,0.198559,0.095430,0.046180,0.017918,0.005096,0.000927,0.000066,0.000001,0.000000,0.000000
2056,NaN,5.006361,4.984771,4.562263,3.411089,2.819111,2.538620,2.120261,2.110152,1.852066,1.498634,1.186895,0.909996,0.618936,0.514086,0.392994,0.305088,0.271651,0.166882,0.078009,0.036710,0.013736,0.003724,0.000635,0.000041,0.000000,0.000000,0.000000
2057,NaN,4.785976,4.764166,4.343722,3.208913,2.632795,2.361069,1.958885,1.948213,1.701767,1.366371,1.072857,0.814622,0.546505,0.450680,0.341110,0.262270,0.232328,0.140186,0.063733,0.029164,0.010523,0.002719,0.000434,0.000025,0.000000,0.000000,0.000000
2058,NaN,4.574423,4.552451,4.134802,3.017985,2.458146,2.195331,1.809266,1.798168,1.563183,1.245377,0.969441,0.728978,0.482363,0.394934,0.295949,0.225360,0.198604,0.117703,0.052042,0.023156,0.008057,0.001984,0.000297,0.000016,0.000000,0.000000,0.000000
2059,NaN,4.371410,4.349333,3.935148,2.837746,2.294498,2.040685,1.670606,1.659203,1.435459,1.134741,0.875704,0.652110,0.425590,0.345949,0.256663,0.193561,0.169700,0.098779,0.042474,0.018376,0.006165,0.001447,0.000203,0.000010,0.000000,0.000000,0.000000
2060,NaN,4.176655,4.154523,3.744408,2.667660,2.141218,1.896445,1.542153,1.530552,1.317792,1.033621,0.790778,0.583150,0.375363,0.302925,0.222504,0.166181,0.144941,0.082860,0.034648,0.014575,0.004715,0.001055,0.000139,0.000006,0.000000,0.000000,0.000000
2061,NaN,3.989876,3.967737,3.562244,2.507211,1.997699,1.761960,1.423202,1.411497,1.209435,0.941237,0.713867,0.521312,0.330950,0.265156,0.192818,0.142618,0.123744,0.069476,0.028251,0.011554,0.003604,0.000768,0.000095,0.000004,0.000000,0.000000,0.000000
2062,NaN,3.810798,3.788696,3.388320,2.355904,1.863369,1.636616,1.313092,1.301364,1.109689,0.856868,0.644244,0.465885,0.291694,0.232016,0.167033,0.122349,0.105605,0.058230,0.023024,0.009155,0.002753,0.000559,0.000065,0.000002,0.000000,0.000000,0.000000
2063,NaN,3.639152,3.617128,3.222314,2.213263,1.737681,1.519832,1.211202,1.199523,1.017905,0.779849,0.581244,0.416225,0.257011,0.202949,0.144644,0.104922,0.090091,0.048785,0.018757,0.007251,0.002102,0.000407,0.000044,0.000001,0.000000,0.000000,0.000000
2064,NaN,3.474673,3.452764,3.063908,2.078836,1.620117,1.411061,1.116952,1.105382,0.933478,0.709564,0.524259,0.371750,0.226382,0.177467,0.125215,0.089946,0.076828,0.040856,0.015274,0.005741,0.001605,0.000296,0.000030,0.000001,0.000000,0.000000,0.000000
2065,NaN,3.317103,3.295343,2.912797,1.952187,1.510186,1.309786,1.029796,1.018388,0.855844,0.645449,0.472733,0.331932,0.199343,0.155135,0.108360,0.077082,0.065495,0.034204,0.012433,0.004543,0.001224,0.000215,0.000020,0.000001,0.000000,0.000000,0.000000
2066,NaN,3.166190,3.144611,2.768682,1.832900,1.407426,1.215519,0.949228,0.938025,0.784481,0.586982,0.426160,0.296299,0.175483,0.135573,0.093744,0.066036,0.055814,0.028624,0.010117,0.003593,0.000933,0.000156,0.000014,0.000000,0.000000,0.000000,0.000000
2067,NaN,3.021687,3.000319,2.631274,1.720580,1.311395,1.127801,0.874772,0.863812,0.718903,0.533683,0.384079,0.264420,0.154435,0.118443,0.081075,0.056554,0.047549,0.023946,0.008229,0.002841,0.000712,0.000114,0.000009,0.000000,0.000000,0.000000,0.000000
2068,NaN,2.883356,2.862224,2.500293,1.614849,1.221678,1.046202,0.805986,0.795298,0.658661,0.485110,0.346068,0.235911,0.135875,0.103448,0.070098,0.048420,0.040496,0.020026,0.006691,0.002246,0.000542,0.000082,0.000006,0.000000,0.000000,0.000000,0.000000
2069,NaN,2.750962,2.730090,2.375470,1.515346,1.137885,0.970316,0.742455,0.732064,0.603336,0.440858,0.311745,0.210423,0.119514,0.090327,0.060590,0.041443,0.034478,0.016743,0.005439,0.001775,0.000413,0.000060,0.000004,0.000000,0.000000,0.000000,0.000000
2070,NaN,2.624280,2.603689,2.256541,1.421729,1.059643,0.899763,0.683795,0.673721,0.552543,0.400555,0.280761,0.187643,0.105097,0.078850,0.052357,0.035462,0.029346,0.013993,0.004419,0.001402,0.000314,0.000043,0.000003,0.000000,0.000000,0.000000,0.000000
2071,NaN,2.503089,2.482799,2.143255,1.333670,0.986605,0.834184,0.629647,0.619905,0.505922,0.363859,0.252800,0.167291,0.092396,0.068813,0.045231,0.030335,0.024970,0.011692,0.003590,0.001107,0.000239,0.000031,0.000002,0.000000,0.000000,0.000000,0.000000
2072,NaN,2.387176,2.367202,2.035366,1.250860,0.918440,0.773245,0.579677,0.570278,0.463143,0.330456,0.227575,0.149112,0.081210,0.060039,0.039065,0.025943,0.021241,0.009766,0.002915,0.000874,0.000182,0.000023,0.000001,0.000000,0.000000,0.000000,0.000000
2073,NaN,2.276333,2.256691,1.932640,1.173005,0.854840,0.716631,0.533575,0.524525,0.423900,0.300060,0.204823,0.132879,0.071362,0.052371,0.033731,0.022181,0.018065,0.008156,0.002367,0.000689,0.000138,0.000017,0.000001,0.000000,0.000000,0.000000,0.000000
2074,NaN,2.170359,2.151063,1.834850,1.099823,0.795512,0.664048,0.491051,0.482355,0.387909,0.272406,0.184309,0.118388,0.062694,0.045672,0.029118,0.018959,0.015359,0.006809,0.001921,0.000544,0.000105,0.000012,0.000001,0.000000,0.000000,0.000000,0.000000
2075,NaN,2.069061,2.050121,1.741777,1.031051,0.740182,0.615221,0.451837,0.443496,0.354909,0.247254,0.165816,0.105456,0.055067,0.039821,0.025130,0.016202,0.013055,0.005683,0.001558,0.000429,0.000080,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000
2076,NaN,1.972250,1.953676,1.653212,0.966435,0.688592,0.569891,0.415684,0.407697,0.324658,0.224382,0.149150,0.093917,0.048358,0.034712,0.021684,0.013842,0.011095,0.004742,0.001264,0.000338,0.000061,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000
2077,NaN,1.879744,1.861544,1.568950,0.905738,0.640499,0.527817,0.382360,0.374725,0.296935,0.203590,0.134133,0.083625,0.042457,0.030252,0.018706,0.011824,0.009426,0.003956,0.001025,0.000267,0.000046,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000
2078,NaN,1.791367,1.773549,1.488800,0.848732,0.595676,0.488773,0.351651,0.344363,0.271533,0.184691,0.120607,0.074446,0.037269,0.026359,0.016133,0.010097,0.008007,0.003299,0.000831,0.000210,0.000035,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000
2079,NaN,1.706950,1.689518,1.412572,0.795205,0.553909,0.452549,0.323357,0.316410,0.248264,0.167519,0.108425,0.066262,0.032708,0.022963,0.013912,0.008621,0.006800,0.002751,0.000674,0.000165,0.000027,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000
2080,NaN,1.626329,1.609288,1.340089,0.744952,0.514997,0.418948,0.297294,0.290681,0.226952,0.151918,0.097457,0.058967,0.028701,0.020001,0.011994,0.007359,0.005773,0.002293,0.000546,0.000130,0.000020,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000
2081,NaN,1.549346,1.532698,1.271178,0.697783,0.478752,0.387786,0.273291,0.267003,0.207437,0.137747,0.087583,0.052467,0.025179,0.017417,0.010338,0.006281,0.004901,0.001911,0.000442,0.000103,0.000015,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
2082,NaN,1.475848,1.459595,1.205674,0.653517,0.444997,0.358892,0.251189,0.245218,0.189571,0.124879,0.078697,0.046674,0.022086,0.015164,0.008909,0.005359,0.004159,0.001593,0.000358,0.000081,0.000012,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
2083,NaN,1.405689,1.389833,1.143418,0.611982,0.413567,0.332104,0.230841,0.225177,0.173219,0.113195,0.070701,0.041515,0.019369,0.013200,0.007677,0.004572,0.003529,0.001327,0.000290,0.000064,0.000009,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000
2084,NaN,1.338727,1.323267,1.084258,0.573016,0.384307,0.307275,0.212113,0.206745,0.158254,0.102589,0.063507,0.036919,0.016984,0.011489,0.006613,0.003900,0.002994,0.001105,0.000235,0.000050,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2085,NaN,1.274827,1.259761,1.028050,0.536466,0.357071,0.284265,0.194877,0.189795,0.144561,0.092963,0.057037,0.032828,0.014890,0.009998,0.005696,0.003326,0.002540,0.000920,0.000190,0.000039,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2086,NaN,1.213856,1.199184,0.974654,0.502188,0.331725,0.262944,0.179018,0.174212,0.132035,0.084228,0.051218,0.029185,0.013052,0.008699,0.004905,0.002836,0.002154,0.000766,0.000154,0.000031,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2087,NaN,1.155689,1.141408,0.923937,0.470046,0.308140,0.243192,0.164428,0.159887,0.120578,0.076303,0.045986,0.025942,0.011439,0.007567,0.004224,0.002417,0.001826,0.000638,0.000125,0.000024,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2088,NaN,1.100204,1.086312,0.875771,0.439912,0.286198,0.224896,0.151008,0.146721,0.110100,0.069114,0.041283,0.023057,0.010024,0.006582,0.003636,0.002061,0.001548,0.000531,0.000101,0.000019,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2089,NaN,1.047286,1.033778,0.830035,0.411664,0.265788,0.207951,0.138666,0.134622,0.100520,0.062595,0.037056,0.020489,0.008782,0.005724,0.003130,0.001756,0.001312,0.000442,0.000081,0.000015,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2090,NaN,0.996821,0.983695,0.786611,0.385188,0.246805,0.192261,0.127317,0.123505,0.091762,0.056683,0.033257,0.018205,0.007694,0.004977,0.002694,0.001496,0.001112,0.000368,0.000066,0.000012,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
