"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.575000,0.047900,0.380800,1.729000
1962,0.610000,0.049900,0.383800,1.802000
1963,0.585000,0.071000,0.378000,1.711000
1964,0.650000,0.072400,0.394600,1.815000
1965,0.695000,0.076400,0.421600,1.934000
1966,0.710502,0.089700,0.434000,1.978000
1967,0.775000,0.109300,0.408000,2.105000
1968,0.850000,0.142400,0.530000,2.559000
1969,0.822000,0.202600,0.552000,2.297000
1970,0.861000,0.248000,0.592000,2.293000
1971,0.852000,0.230500,0.548000,2.109000
1972,0.816000,0.306300,0.472000,2.130000
1973,0.805000,0.383200,0.478000,2.131000
1974,0.770000,0.365200,0.512000,1.565000
1975,0.700000,0.340200,0.346000,1.528000
1976,0.810000,0.386200,0.462000,1.795000
1977,0.810000,0.344200,0.486000,1.728000
1978,0.806000,0.395200,0.540000,1.935000
1979,0.800000,0.430200,0.569200,2.006000
1980,0.800000,0.347200,0.449600,2.110000
1981,0.829000,0.336200,0.454000,2.186000
1982,0.829000,0.267200,0.342800,3.708000
1983,0.829000,0.270200,0.644000,2.952000
1984,0.829000,0.270200,0.664000,2.578000
1985,0.879000,0.323200,0.604000,2.302000
1986,0.879000,0.328200,0.586000,2.314000
1987,0.861000,0.322200,0.652000,2.122000
1988,0.861000,0.320200,0.686000,2.163000
1989,0.861000,0.325200,0.652000,2.101000
1990,0.861000,0.300200,0.754000,2.017800
1991,0.861000,0.258200,0.796000,1.913500
1992,0.620000,0.281000,0.752000,1.915499
1993,0.583000,0.406000,0.796000,1.777799
1994,0.583000,0.418000,0.774000,1.852398
1995,0.583000,0.418000,0.774000,1.925800
1996,0.583000,0.418000,0.774000,1.876300
1997,0.583000,0.415000,0.782000,1.817501
1998,0.238000,0.394000,0.786000,1.845400
1999,0.344000,0.340000,0.794000,1.969600
2000,0.364000,0.418000,0.526000,4.660600
2001,0.283000,0.378000,0.778000,2.191800
2002,0.244000,0.349000,0.767456,1.870000
2003,0.248000,0.401000,0.776662,2.099700
2004,0.196000,0.360000,0.804086,2.175200
2005,0.196000,0.345000,0.845248,3.566400
2006,0.300000,0.655000,0.883834,2.796600
2007,0.300000,0.355000,0.833872,3.010500
2008,0.300000,0.363000,1.035872,2.864300
2009,0.441000,0.363000,1.037872,2.713300
2010,0.448016,0.353160,1.069864,3.057500
2011,0.372160,0.376634,1.045398,2.894900
2012,0.372160,0.360632,1.044220,3.420300
2013,0.357602,0.351080,0.963040,3.862600
2014,0.356887,0.351080,0.963040,4.166200
2015,0.376887,0.348540,0.334000,4.311300
2016,0.386887,0.348540,0.294000,3.842100
2017,0.386887,0.348540,0.294000,3.842100
2018,0.386887,0.348540,0.304000,3.842100
2019,0.386887,0.348540,0.304000,3.842100
2020,0.386887,0.348540,0.304000,3.842100
2021,0.386887,0.348540,0.304000,3.842100
2022,0.386887,0.348540,0.304000,3.842100
2023,0.386887,0.348540,0.304000,3.842100
