"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,0.190400,0.288600,0.012100
1962,,,,0.191900,0.280900,0.010900
1963,,,,0.189000,0.284300,0.013800
1964,,,,0.197300,0.336300,0.019600
1965,,,,0.210800,0.347300,0.019000
1966,,,,0.217000,0.368700,0.026700
1967,,,,0.204000,0.390400,0.027000
1968,,,,0.265000,0.389400,0.041500
1969,,,,0.276000,0.466800,0.040900
1970,,,,0.296000,0.503800,0.048000
1971,,,,0.274000,0.470000,0.036800
1972,,,,0.236000,0.514200,0.036800
1973,,,,0.239000,0.575500,0.051300
1974,,,,0.256000,0.572100,0.087100
1975,,,,0.173000,0.485300,0.039100
1976,,,,0.231000,0.583500,0.048200
1977,,,,0.243000,0.563900,0.055700
1978,,,,0.270000,0.624300,0.082500
1979,,,,0.284600,0.665300,0.116600
1980,,,,0.224800,0.624600,0.121300
1981,,,,0.227000,0.640300,0.143800
1982,,,,0.171400,0.641600,0.149000
1983,,,,0.322000,0.682900,0.164300
1984,,,,0.332000,0.742700,0.186200
1985,,,,0.302000,0.742200,0.153600
1986,,,,0.293000,0.803900,0.160300
1987,,,,0.326000,0.827500,0.165500
1988,,,,0.343000,1.128100,0.201400
1989,,,,0.326000,1.131000,0.198200
1990,0.335000,1.165700,0.218100,0.377000,1.165700,0.218100
1991,0.356000,1.203700,0.223300,0.398000,1.203700,0.223300
1992,0.317000,1.034124,0.189060,0.376000,1.034124,0.189060
1993,0.339000,0.880000,0.129765,0.398000,0.880000,0.129765
1994,0.345000,1.091000,0.242300,0.387000,1.091000,0.242300
1995,0.345000,1.044000,0.241500,0.387000,1.044000,0.241500
1996,0.345000,1.047000,0.241000,0.387000,1.047000,0.241000
1997,0.391000,1.147300,0.251500,0.391000,1.147300,0.251500
1998,0.393000,1.154000,0.236000,0.393000,1.154000,0.236000
1999,0.397000,1.185000,0.254000,0.397000,1.185000,0.254000
2000,0.263000,1.151000,0.239270,0.263000,1.151000,0.239270
2001,0.389000,1.139150,0.200170,0.389000,1.139150,0.200170
2002,0.383728,1.138274,0.239011,0.383728,1.138274,0.239011
2003,0.388331,1.165920,0.230331,0.388331,1.165920,0.230331
2004,0.402043,1.219631,0.275522,0.402043,1.219631,0.275522
2005,0.422624,1.207876,0.307525,0.422624,1.207876,0.307525
2006,0.441917,1.205837,0.266551,0.441917,1.205837,0.266551
2007,0.416936,1.302009,0.264939,0.416936,1.302009,0.264939
2008,0.417936,1.208739,0.253737,0.517936,1.208739,0.253737
2009,0.518936,0.980856,0.238827,0.518936,0.980856,0.238827
2010,0.534932,1.026095,0.233427,0.534932,1.026095,0.233427
2011,0.522699,0.993767,0.254882,0.522699,0.993767,0.254882
2012,0.522110,0.727965,0.155479,0.522110,0.727965,0.155479
2013,0.522110,0.761665,0.127898,0.481520,0.936922,0.127898
2014,0.522110,0.761665,0.127898,0.481520,0.761665,0.127898
2015,0.481520,0.761665,0.127898,0.167000,0.875924,0.104657
2016,0.481520,0.761665,0.127898,0.147000,0.873067,0.115996
2017,0.147000,0.873067,0.115996,0.147000,0.873067,0.115996
2018,0.147000,,0.115996,0.152000,0.807522,0.131361
2019,0.152000,,0.176000,0.152000,0.790151,0.176476
2020,0.152000,,0.176476,0.152000,0.790151,0.176476
2021,0.152000,,0.176476,0.152000,0.790151,0.176476
2022,0.152000,,0.176476,0.152000,0.790151,0.176476
2023,0.152000,0.790151,0.171716,0.152000,0.790151,0.176476
