"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,353.190489,22.852675,0.097282,260.979758,55.375098,13.885676
1991,362.503599,26.801336,0.089682,266.926715,54.857005,13.828861
1992,364.596263,27.931067,0.108357,271.543140,51.214585,13.799115
1993,374.102738,30.300288,0.092825,279.811657,50.127661,13.770306
1994,369.324610,33.847309,0.085414,275.541768,46.107634,13.742484
1995,371.793801,39.340690,0.101362,277.268500,41.397372,13.685877
1996,376.119643,44.193203,0.114907,278.945887,39.234424,13.631222
1997,372.200938,46.110656,0.134685,276.613033,35.763738,13.578826
1998,375.983703,47.428772,0.114617,282.379808,32.531081,13.529425
1999,371.345802,50.096374,0.121060,274.526559,33.121684,13.480126
2000,371.293840,47.899389,0.134148,277.262674,32.563646,13.433983
2001,379.590562,48.251169,0.121682,285.644647,32.182947,13.390116
2002,378.211220,47.321894,0.153221,287.775268,29.612502,13.348335
2003,378.571347,45.484732,0.174075,288.917299,30.681442,13.313801
2004,372.114322,45.717178,0.157745,287.618990,25.312757,13.307652
2005,362.816806,42.867194,0.145723,281.838340,24.715525,13.250024
2006,356.181816,40.134594,0.173353,275.401063,27.179218,13.293588
2007,354.442191,37.329441,0.131827,277.756737,25.881695,13.342492
2008,349.407802,35.565022,0.117823,275.434527,24.897234,13.393196
2009,344.099372,30.900575,0.117943,275.578568,24.057477,13.444809
2010,349.140463,33.311895,0.098555,280.477381,21.855604,13.397027
2011,342.030251,28.047307,0.092551,278.601858,22.151938,13.136598
2012,339.347762,23.334048,0.132106,280.905312,21.890457,13.085838
2013,336.400736,21.643646,0.132468,280.754845,20.978808,12.890969
2014,335.674922,18.895121,0.112108,281.878197,22.041092,12.748406
2015,332.991221,18.164844,0.142444,279.784160,22.256403,12.643370
2016,336.068551,18.296821,0.087091,281.579469,23.167423,12.937748
2017,335.667525,18.146273,0.090901,280.632909,23.711238,13.086204
2018,338.219480,17.099499,0.095067,283.660034,24.290504,13.074376
2019,330.501108,16.088533,0.096504,275.969763,25.022494,13.323814
2020,331.487818,12.894661,0.081857,277.972842,26.950060,13.588398
2021,335.819717,13.740344,0.120369,279.267463,28.856830,13.834710
2022,324.853989,12.120776,0.097928,269.334641,29.183930,14.116713
2023,305.298214,11.419829,0.066304,248.597791,30.498842,14.715448
2024,304.859228,11.168084,0.057891,248.200728,29.909907,15.522619
