"YYYYMM","Diesel","Natural gas","Flaring"
201511,0,0,21.069044
201512,110.547815,0,251.750548
201601,159.260491,1.389019,54.463904
201602,72.330161,67.580367,38.352109
201603,47.474499,82.223119,41.357161
201604,89.896795,68.581745,33.507006
201605,47.813524,89.560355,29.620625
201606,20.746831,112.972417,21.880049
201607,28.131672,125.412339,17.252394
201608,48.952204,114.361356,239.433788
201609,19.350198,140.932566,15.449975
201610,74.780720,112.535609,60.472587
201611,76.402142,121.688269,316.047957
201612,66.146648,179.220628,198.330907
201701,78.222556,207.936531,129.276608
201702,42.311744,209.648164,40.684380
201703,60.191607,217.181709,6.394730
201704,33.110174,211.552387,4.047038
201705,82.869404,177.443729,59.061278
201706,25.062025,308.934814,16.351534
201707,30.405348,324.736776,34.162113
201708,25.607412,325.107487,25.990813
201709,29.189281,235.095214,73.138304
201710,22.574616,324.722017,36.124441
201711,34.259910,321.942350,102.999498
201712,25.784295,346.965420,3.961930
201801,21.653354,377.456958,1.302210
201802,24.656670,342.155012,21.471483
201803,52.979964,275.907159,322.932433
201804,27.615765,323.149795,8.349499
201805,49.906632,305.712904,16.920215
201806,23.072098,330.420099,5.382229
201807,10.992504,348.378729,18.198157
201808,1.824100,363.676351,1.081739
201809,2.973835,324.186344,8.306942
201810,2.944355,362.788064,4.477888
201811,11.342584,254.901371,7.692638
201812,12.053799,289.301721,24.870137
201901,2.082053,362.936131,2.691806
201902,2.712197,299.831973,1.217065
201903,3.257584,341.563760,18.129084
201904,5.807639,328.558861,16.136286
201905,16.055763,289.285775,48.291672
201906,16.295291,284.036605,187.563995
201907,2.336322,336.997956,1.571831
201908,5.512835,298.661295,1.216411
201909,16.214220,242.460612,20.803173
201910,4.687384,327.611894,9.103401
201911,5.851859,343.038485,6.928427
201912,4.890061,329.084775,42.517834
202001,0.910207,350.275340,21.574599
202002,2.048888,321.733714,11.469642
202003,12.075909,303.500787,32.568177
202004,0.836506,344.333277,11.276205
202005,5.947671,343.917140,6.889395
202006,4.960077,324.956607,3.997826
202007,29.506195,320.347388,38.254169
202008,14.434341,296.092714,3.965365
202009,16.999136,276.010983,10.462330
202010,3.526593,344.812101,16.209581
202011,2.771158,325.333037,0.153438
202012,0.346395,361.426101,3.719862
202101,23.473769,368.842694,18.113859
202102,26.208076,288.258058,15.322882
202103,22.058709,381.627766,2.194520
202104,19.261756,361.901494,0.140204
202105,25.482121,333.857752,3.135187
202106,31.971494,331.242279,26.527838
202107,19.412843,368.826940,32.857052
202108,22.688853,328.255040,3.746360
202109,25.135726,250.134391,15.778757
202110,2.940670,252.006721,49.958205
202111,7.215328,262.130539,16.892385
202112,5.490725,364.744161,5.891014
202201,0.125292,373.949725,0.144826
202202,0.858617,330.184673,6.581535
202203,53.750139,251.017510,77.396796
202204,109.099590,72.585203,27.944470
202205,33.957736,225.064748,16.423221
202206,0.810711,339.372959,13.462612
202207,0.471686,357.698195,1.751497
202208,1.532981,352.889437,0.279741
202209,1.540351,331.665251,12.487442
202210,0.412726,352.358769,3.439726
202211,0.372190,345.179144,2.839625
202212,4.001964,102.827814,8.873359
202301,6.684681,69.240089,33.555585
202302,6.327231,3.132027,10.539316
202303,1.964132,0.240561,20.184384
202304,20.260405,43.636613,9.116400
202305,24.815127,0.003679,3.367256
202306,22.080820,0.002906,0.644951
202307,25.625838,23.643488,2.176461
202308,20.065097,203.215176,11.569392
202309,0.187938,46.520236,2.661751
202310,0.383245,0.002880,6.657544
202311,4.123571,27.162241,1.216615
202312,1.901486,0.000648,7.598840
202401,0.224788,0.002912,10.805773
202402,0.560128,0.017254,5.568414
202403,0.379560,0.003113,4.514768
202404,0.501167,0.000651,11.953685
202405,0.257954,0,2.961569
202406,0.556443,0.222735,7.391589
202407,0.541702,0.146936,0.074103
202408,1.057609,0.145858,2.028308
202409,1.459280,1.114474,0.327758
202410,3.132293,7.192307,6.836604
202411,2.185235,13.485432,5.217532
202412,0.534332,0.000532,0.753439
202501,0.678049,0,0.003652
202502,5.560740,3.968505,16.054415
202503,0.235843,0.754049,4.893170
202504,4.447855,10.091212,11.868292
202505,1.418744,0.750622,0.465705
202506,4.469966,0.274251,0.047388
202507,4.182532,0.000126,3.832332
202508,0.350080,0.298803,0.947742
202509,2.362117,0.001409,41.901297
