"YYYYMM","Natural gas","Oil","Others"
201512,0.361513,5.441364,
201601,1.238942,10.657944,
201602,1.059628,8.919396,
201603,1.245971,10.686780,
201604,1.079495,10.643148,
201605,1.295399,11.308968,
201606,1.272667,11.491308,
201607,1.500953,11.865924,
201608,0.880676,12.297564,
201609,1.500645,13.461300,
201610,1.362361,12.601440,
201611,0.962434,11.640888,
201612,1.200922,14.902776,
201701,1.594822,14.587056,
201702,1.502596,14.273172,
201703,1.758442,17.318304,
201704,1.666649,16.666200,
201705,1.677348,16.099884,
201706,1.881821,18.126180,
201707,1.835386,17.613684,
201708,1.875751,18.007704,
201709,1.668341,15.631344,
201710,2.417425,16.624584,
201711,2.090842,14.190408,
201712,1.569163,15.746364,
201801,1.969311,16.439508,
201802,1.324957,14.045220,
201803,0.941494,15.711552,
201804,1.749871,15.801624,
201805,1.780965,14.738004,
201806,1.883492,14.718420,
201807,1.814581,14.731488,
201808,1.889957,15.392556,
201809,1.827293,14.397624,
201810,1.642530,15.500160,
201811,1.883673,15.950196,
201812,1.599870,16.283520,
201901,2.049201,15.445116,
201902,1.471677,13.811544,
201903,2.056486,15.609996,
201904,1.417312,15.087204,
201905,1.564777,13.466952,
201906,1.784776,14.582340,
201907,1.966961,16.008264,
201908,1.944717,15.484320,
201909,2.051431,15.935616,
201910,1.908679,15.118992,
201911,1.896146,14.289228,
201912,1.836660,15.079032,
202001,2.052667,15.309108,
202002,1.834669,14.455656,
202003,1.703600,15.044940,
202004,1.407005,14.599800,
202005,1.602673,16.395660,
202006,1.322926,13.238388,
202007,1.042590,14.242752,
202008,1.368679,14.105628,
202009,1.570267,12.660120,
202010,1.824505,17.009568,
202011,1.955102,17.362404,
202012,2.017353,17.720460,
202101,1.800654,16.319484,
202102,1.674987,14.833620,
202103,1.929688,16.134660,
202104,1.551395,17.265672,
202105,1.636210,19.085004,
202106,1.135149,15.891372,
202107,2.336153,18.702432,
202108,2.148466,18.119448,
202109,1.974092,17.106120,
202110,2.074875,17.329464,
202111,1.613996,16.481844,
202112,1.704734,17.542476,
202201,1.890621,17.250948,
202202,1.927516,15.708240,
202203,1.391694,12.668832,
202204,0.377673,4.678056,
202205,1.715256,13.055652,
202206,2.069150,17.004636,
202207,1.757580,17.531100,
202208,1.207496,17.818956,
202209,2.131348,17.513604,
202210,2.075756,17.657496,
202211,1.984895,17.418384,
202212,1.943681,16.627068,
202301,1.826945,14.748228,
202302,1.377347,11.420928,
202303,1.709161,14.494824,
202304,1.820073,13.232232,
202305,1.360035,12.239244,
202306,1.691564,13.818132,
202307,1.853138,14.540076,
202308,1.465036,12.280788,
202309,1.515322,11.309220,
202310,1.489913,11.103012,
202311,1.213080,9.956520,
202312,1.186421,9.897408,
202401,1.180411,9.550656,
202402,0.989522,8.292168,
202403,0.915615,8.241768,
202404,1.039283,7.603056,
202405,0.962522,6.507144,
202406,0.671409,5.561280,
202407,0.603532,5.802840,
202408,0.329054,5.663988,
202409,0.077757,6.001164,
202410,0.523181,5.172336,
202411,0.639506,4.681188,
202412,0.566025,4.068900,
202501,0.549680,5.061852,
202502,0.464132,3.674304,
202503,0.522484,4.342464,
202504,0.615883,4.228020,
202505,0.426856,4.285692,
202506,0.491150,4.064436,
202507,0.565106,4.618512,
